0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	4807
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2914	 28.4100	  2.4488	   2.449	 145.745
 2915	 28.4100	  2.4500	   2.450	 145.795
 2916	 28.4200	  2.4500	   2.450	 145.845
 2917	 28.4200	  2.4512	   2.451	 145.895
 2918	 28.4200	  2.4525	   2.452	 145.945
 2919	 28.4200	  2.4525	   2.452	 145.995
 2920	 28.4200	  2.4537	   2.454	 146.045
 2921	 28.4200	  2.4550	   2.455	 146.095
 2922	 28.4300	  2.4550	   2.455	 146.145
 2923	 28.4300	  2.4562	   2.456	 146.195
 2924	 28.4300	  2.4575	   2.457	 146.245
 2925	 28.4300	  2.4575	   2.457	 146.295
 2926	 28.4400	  2.4588	   2.459	 146.345
 2927	 28.4300	  2.4600	   2.460	 146.395
 2928	 28.4400	  2.4600	   2.460	 146.445
 2929	 28.4400	  2.4612	   2.461	 146.495
 2930	 28.4400	  2.4625	   2.462	 146.545
 2931	 28.4400	  2.4625	   2.462	 146.595
 2932	 28.4500	  2.4637	   2.464	 146.645
 2933	 28.4500	  2.4650	   2.465	 146.695
 2934	 28.4500	  2.4650	   2.465	 146.745
 2935	 28.4500	  2.4662	   2.466	 146.795
 2936	 28.4500	  2.4675	   2.467	 146.845
 2937	 28.4500	  2.4675	   2.467	 146.895
 2938	 28.4500	  2.4688	   2.469	 146.945
 2939	 28.4500	  2.4700	   2.470	 146.995
 2940	 28.4600	  2.4700	   2.470	 147.045
 2941	 28.4600	  2.4713	   2.471	 147.095
 2942	 28.4600	  2.4725	   2.472	 147.145
 2943	 28.4600	  2.4725	   2.472	 147.195
 2944	 28.4600	  2.4737	   2.474	 147.245
 2945	 28.4600	  2.4750	   2.475	 147.295
 2946	 28.4600	  2.4750	   2.475	 147.345
 2947	 28.4700	  2.4762	   2.476	 147.395
 2948	 28.4700	  2.4775	   2.477	 147.445
 2949	 28.4700	  2.4775	   2.477	 147.495
 2950	 28.4700	  2.4787	   2.479	 147.545
 2951	 28.4800	  2.4800	   2.480	 147.595
 2952	 28.4800	  2.4800	   2.480	 147.645
 2953	 28.4800	  2.4813	   2.481	 147.695
 2954	 28.4800	  2.4825	   2.482	 147.745
 2955	 28.4800	  2.4825	   2.482	 147.795
 2956	 28.4900	  2.4837	   2.484	 147.845
 2957	 28.4900	  2.4850	   2.485	 147.895
 2958	 28.4900	  2.4850	   2.485	 147.945
 2959	 28.4900	  2.4862	   2.486	 147.995
 2960	 28.4900	  2.4875	   2.487	 148.045
 2961	 28.4900	  2.4875	   2.487	 148.095
 2962	 28.5000	  2.4887	   2.489	 148.145
 2963	 28.5000	  2.4900	   2.490	 148.195
 2964	 28.5000	  2.4900	   2.490	 148.245
 2965	 28.5000	  2.4913	   2.491	 148.295
 2966	 28.5000	  2.4925	   2.492	 148.345
 2967	 28.5100	  2.4925	   2.492	 148.395
 2968	 28.5100	  2.4937	   2.494	 148.445
 2969	 28.5100	  2.4950	   2.495	 148.495
 2970	 28.5100	  2.4950	   2.495	 148.545
 2971	 28.5100	  2.4962	   2.496	 148.595
 2972	 28.5100	  2.4975	   2.497	 148.645
 2973	 28.5200	  2.4975	   2.497	 148.695
 2974	 28.5200	  2.4987	   2.499	 148.745
 2975	 28.5200	  2.5000	   2.500	 148.795
 2976	 28.5200	  2.5000	   2.500	 148.845
 2977	 28.5200	  2.5013	   2.501	 148.895
 2978	 28.5200	  2.5025	   2.503	 148.945
 2979	 28.5200	  2.5025	   2.503	 148.995
 2980	 28.5200	  2.5037	   2.504	 149.045
 2981	 28.5300	  2.5050	   2.505	 149.095
 2982	 28.5300	  2.5050	   2.505	 149.145
 2983	 28.5300	  2.5062	   2.506	 149.195
 2984	 28.5300	  2.5075	   2.507	 149.245
 2985	 28.5400	  2.5075	   2.507	 149.295
 2986	 28.5400	  2.5087	   2.509	 149.345
 2987	 28.5400	  2.5100	   2.510	 149.395
 2988	 28.5400	  2.5100	   2.510	 149.445
 2989	 28.5400	  2.5113	   2.511	 149.495
 2990	 28.5500	  2.5125	   2.513	 149.545
 2991	 28.5500	  2.5125	   2.513	 149.595
 2992	 28.5500	  2.5137	   2.514	 149.645
 2993	 28.5500	  2.5150	   2.515	 149.695
 2994	 28.5500	  2.5150	   2.515	 149.745
 2995	 28.5500	  2.5162	   2.516	 149.795
 2996	 28.5500	  2.5175	   2.517	 149.845
 2997	 28.5600	  2.5175	   2.517	 149.895
 2998	 28.5600	  2.5187	   2.519	 149.945
 2999	 28.5600	  2.5200	   2.520	 149.995
 3000	 28.5600	  2.5200	   2.520	 150.045
 3001	 28.5700	  2.5213	   2.521	 150.095
 3002	 28.5700	  2.5225	   2.523	 150.145
 3003	 28.5700	  2.5225	   2.523	 150.195
 3004	 28.5700	  2.5237	   2.524	 150.245
 3005	 28.5700	  2.5250	   2.525	 150.295
 3006	 28.5800	  2.5250	   2.525	 150.345
 3007	 28.5800	  2.5262	   2.526	 150.395
 3008	 28.5800	  2.5275	   2.527	 150.445
 3009	 28.5800	  2.5275	   2.527	 150.495
 3010	 28.5900	  2.5287	   2.529	 150.545
 3011	 28.5900	  2.5300	   2.530	 150.595
 3012	 28.5900	  2.5300	   2.530	 150.645
 3013	 28.5900	  2.5312	   2.531	 150.695
 3014	 28.5900	  2.5325	   2.533	 150.745
 3015	 28.5900	  2.5325	   2.533	 150.795
 3016	 28.5900	  2.5338	   2.534	 150.845
 3017	 28.5900	  2.5350	   2.535	 150.895
 3018	 28.6000	  2.5350	   2.535	 150.945
 3019	 28.6000	  2.5362	   2.536	 150.995
 3020	 28.6000	  2.5375	   2.537	 151.045
 3021	 28.6000	  2.5375	   2.537	 151.095
 3022	 28.6000	  2.5387	   2.539	 151.145
 3023	 28.6000	  2.5400	   2.540	 151.195
 3024	 28.6100	  2.5400	   2.540	 151.245
 3025	 28.6100	  2.5412	   2.541	 151.295
 3026	 28.6100	  2.5425	   2.543	 151.345
 3027	 28.6100	  2.5425	   2.543	 151.395
 3028	 28.6100	  2.5438	   2.544	 151.445
 3029	 28.6100	  2.5450	   2.545	 151.495
 3030	 28.6200	  2.5450	   2.545	 151.545
 3031	 28.6200	  2.5462	   2.546	 151.595
 3032	 28.6200	  2.5475	   2.547	 151.645
 3033	 28.6200	  2.5475	   2.547	 151.695
 3034	 28.6300	  2.5487	   2.549	 151.745
 3035	 28.6300	  2.5500	   2.550	 151.795
 3036	 28.6300	  2.5500	   2.550	 151.845
 3037	 28.6300	  2.5512	   2.551	 151.895
 3038	 28.6300	  2.5525	   2.553	 151.945
 3039	 28.6400	  2.5525	   2.553	 151.995
 3040	 28.6400	  2.5538	   2.554	 152.045
 3041	 28.6400	  2.5550	   2.555	 152.095
 3042	 28.6400	  2.5550	   2.555	 152.145
 3043	 28.6400	  2.5562	   2.556	 152.195
 3044	 28.6400	  2.5575	   2.557	 152.245
 3045	 28.6400	  2.5575	   2.557	 152.295
 3046	 28.6500	  2.5587	   2.559	 152.345
 3047	 28.6500	  2.5600	   2.560	 152.395
 3048	 28.6500	  2.5600	   2.560	 152.445
 3049	 28.6500	  2.5612	   2.561	 152.495
 3050	 28.6500	  2.5625	   2.562	 152.545
 3051	 28.6500	  2.5625	   2.562	 152.595
 3052	 28.6600	  2.5638	   2.564	 152.645
 3053	 28.6600	  2.5650	   2.565	 152.695
 3054	 28.6600	  2.5650	   2.565	 152.745
 3055	 28.6600	  2.5662	   2.566	 152.795
 3056	 28.6600	  2.5675	   2.567	 152.845
 3057	 28.6600	  2.5675	   2.567	 152.895
 3058	 28.6600	  2.5687	   2.569	 152.945
 3059	 28.6700	  2.5700	   2.570	 152.995
 3060	 28.6700	  2.5700	   2.570	 153.045
 3061	 28.6700	  2.5712	   2.571	 153.095
 3062	 28.6700	  2.5725	   2.572	 153.145
 3063	 28.6800	  2.5725	   2.572	 153.195
 3064	 28.6800	  2.5738	   2.574	 153.245
 3065	 28.6800	  2.5750	   2.575	 153.295
 3066	 28.6800	  2.5750	   2.575	 153.345
 3067	 28.6800	  2.5762	   2.576	 153.395
 3068	 28.6800	  2.5762	   2.576	 153.445
 3069	 28.6900	  2.5775	   2.577	 153.495
 3070	 28.6900	  2.5787	   2.579	 153.545
 3071	 28.6900	  2.5787	   2.579	 153.595
 3072	 28.6900	  2.5800	   2.580	 153.645
 3073	 28.6900	  2.5812	   2.581	 153.695
 3074	 28.7000	  2.5825	   2.582	 153.745
 3075	 28.7000	  2.5825	   2.582	 153.795
 3076	 28.7000	  2.5838	   2.584	 153.845
 3077	 28.7000	  2.5838	   2.584	 153.895
 3078	 28.7100	  2.5850	   2.585	 153.945
 3079	 28.7100	  2.5862	   2.586	 153.995
 3080	 28.7000	  2.5862	   2.586	 154.045
 3081	 28.7100	  2.5875	   2.587	 154.095
 3082	 28.7100	  2.5887	   2.589	 154.145
 3083	 28.7100	  2.5900	   2.590	 154.195
 3084	 28.7100	  2.5900	   2.590	 154.245
 3085	 28.7200	  2.5912	   2.591	 154.295
 3086	 28.7200	  2.5925	   2.592	 154.345
 3087	 28.7200	  2.5925	   2.592	 154.395
 3088	 28.7200	  2.5938	   2.594	 154.445
 3089	 28.7200	  2.5950	   2.595	 154.495
 3090	 28.7200	  2.5950	   2.595	 154.545
 3091	 28.7300	  2.5963	   2.596	 154.595
 3092	 28.7200	  2.5963	   2.596	 154.645
 3093	 28.7300	  2.5975	   2.597	 154.695
 3094	 28.7300	  2.5987	   2.599	 154.745
 3095	 28.7300	  2.6000	   2.600	 154.795
 3096	 28.7300	  2.6000	   2.600	 154.845
 3097	 28.7400	  2.6012	   2.601	 154.895
 3098	 28.7400	  2.6025	   2.602	 154.945
 3099	 28.7400	  2.6025	   2.602	 154.995
 3100	 28.7400	  2.6037	   2.604	 155.045
 3101	 28.7400	  2.6050	   2.605	 155.095
 3102	 28.7400	  2.6050	   2.605	 155.145
 3103	 28.7500	  2.6063	   2.606	 155.195
 3104	 28.7500	  2.6075	   2.607	 155.245
 3105	 28.7500	  2.6075	   2.607	 155.295
 3106	 28.7500	  2.6087	   2.609	 155.345
 3107	 28.7600	  2.6100	   2.610	 155.395
 3108	 28.7600	  2.6100	   2.610	 155.445
 3109	 28.7600	  2.6112	   2.611	 155.495
 3110	 28.7600	  2.6125	   2.612	 155.545
 3111	 28.7600	  2.6125	   2.612	 155.595
 3112	 28.7600	  2.6137	   2.614	 155.645
 3113	 28.7600	  2.6150	   2.615	 155.695
 3114	 28.7700	  2.6150	   2.615	 155.745
 3115	 28.7700	  2.6163	   2.616	 155.795
 3116	 28.7700	  2.6175	   2.617	 155.845
 3117	 28.7700	  2.6175	   2.617	 155.895
 3118	 28.7700	  2.6187	   2.619	 155.945
 3119	 28.7800	  2.6200	   2.620	 155.995
 3120	 28.7800	  2.6200	   2.620	 156.045
 3121	 28.7800	  2.6212	   2.621	 156.095
 3122	 28.7800	  2.6225	   2.622	 156.145
 3123	 28.7800	  2.6225	   2.622	 156.195
 3124	 28.7900	  2.6237	   2.624	 156.245
 3125	 28.7900	  2.6250	   2.625	 156.295
 3126	 28.7900	  2.6250	   2.625	 156.345
 3127	 28.7900	  2.6263	   2.626	 156.395
 3128	 28.7900	  2.6275	   2.628	 156.445
 3129	 28.8000	  2.6275	   2.628	 156.495
 3130	 28.8000	  2.6287	   2.629	 156.545
 3131	 28.8000	  2.6300	   2.630	 156.595
 3132	 28.8000	  2.6300	   2.630	 156.645
 3133	 28.8000	  2.6312	   2.631	 156.695
 3134	 28.8000	  2.6325	   2.632	 156.745
 3135	 28.8100	  2.6325	   2.632	 156.795
 3136	 28.8100	  2.6337	   2.634	 156.845
 3137	 28.8100	  2.6350	   2.635	 156.895
 3138	 28.8100	  2.6350	   2.635	 156.945
 3139	 28.8100	  2.6363	   2.636	 156.995
 3140	 28.8200	  2.6375	   2.638	 157.045
 3141	 28.8200	  2.6375	   2.638	 157.095
 3142	 28.8200	  2.6387	   2.639	 157.145
 3143	 28.8200	  2.6400	   2.640	 157.195
 3144	 28.8200	  2.6400	   2.640	 157.245
 3145	 28.8200	  2.6412	   2.641	 157.295
 3146	 28.8200	  2.6425	   2.642	 157.345
 3147	 28.8300	  2.6425	   2.642	 157.395
 3148	 28.8300	  2.6437	   2.644	 157.445
 3149	 28.8300	  2.6450	   2.645	 157.495
 3150	 28.8300	  2.6450	   2.645	 157.545
 3151	 28.8300	  2.6463	   2.646	 157.595
 3152	 28.8300	  2.6475	   2.648	 157.645
 3153	 28.8400	  2.6475	   2.648	 157.695
 3154	 28.8400	  2.6487	   2.649	 157.745
 3155	 28.8400	  2.6500	   2.650	 157.795
 3156	 28.8400	  2.6500	   2.650	 157.845
 3157	 28.8500	  2.6512	   2.651	 157.895
 3158	 28.8500	  2.6525	   2.652	 157.945
 3159	 28.8500	  2.6525	   2.652	 157.995
 3160	 28.8500	  2.6537	   2.654	 158.045
 3161	 28.8500	  2.6550	   2.655	 158.095
 3162	 28.8500	  2.6550	   2.655	 158.145
 3163	 28.8500	  2.6562	   2.656	 158.195
 3164	 28.8600	  2.6575	   2.658	 158.245
 3165	 28.8600	  2.6575	   2.658	 158.295
 3166	 28.8600	  2.6588	   2.659	 158.345
 3167	 28.8600	  2.6600	   2.660	 158.395
 3168	 28.8600	  2.6600	   2.660	 158.445
 3169	 28.8600	  2.6612	   2.661	 158.495
 3170	 28.8600	  2.6625	   2.662	 158.545
 3171	 28.8700	  2.6625	   2.662	 158.595
 3172	 28.8700	  2.6637	   2.664	 158.645
 3173	 28.8700	  2.6650	   2.665	 158.695
 3174	 28.8700	  2.6650	   2.665	 158.745
 3175	 28.8800	  2.6662	   2.666	 158.795
 3176	 28.8800	  2.6675	   2.668	 158.845
 3177	 28.8800	  2.6675	   2.668	 158.895
 3178	 28.8800	  2.6688	   2.669	 158.945
 3179	 28.8800	  2.6700	   2.670	 158.995
 3180	 28.8900	  2.6712	   2.671	 159.045
 3181	 28.8900	  2.6712	   2.671	 159.095
 3182	 28.8900	  2.6725	   2.672	 159.145
 3183	 28.8900	  2.6725	   2.672	 159.195
 3184	 28.8900	  2.6737	   2.674	 159.245
 3185	 28.9000	  2.6750	   2.675	 159.295
 3186	 28.9000	  2.6762	   2.676	 159.345
 3187	 28.9000	  2.6762	   2.676	 159.395
 3188	 28.9000	  2.6775	   2.678	 159.445
 3189	 28.9000	  2.6788	   2.679	 159.495
 3190	 28.9000	  2.6788	   2.679	 159.545
 3191	 28.9100	  2.6800	   2.680	 159.595
 3192	 28.9100	  2.6812	   2.681	 159.645
 3193	 28.9100	  2.6812	   2.681	 159.695
 3194	 28.9100	  2.6825	   2.682	 159.745
 3195	 28.9100	  2.6825	   2.682	 159.795
 3196	 28.9100	  2.6837	   2.684	 159.845
 3197	 28.9100	  2.6850	   2.685	 159.895
 3198	 28.9200	  2.6862	   2.686	 159.945
 3199	 28.9200	  2.6862	   2.686	 159.995
 3200	 28.9200	  2.6875	   2.688	 160.045
 3201	 28.9300	  2.6888	   2.689	 160.095
 3202	 28.9300	  2.6888	   2.689	 160.145
 3203	 28.9300	  2.6900	   2.690	 160.195
 3204	 28.9300	  2.6912	   2.691	 160.245
 3205	 28.9300	  2.6912	   2.691	 160.295
 3206	 28.9300	  2.6925	   2.692	 160.345
 3207	 28.9400	  2.6937	   2.694	 160.395
 3208	 28.9300	  2.6937	   2.694	 160.445
 3209	 28.9400	  2.6950	   2.695	 160.495
 3210	 28.9400	  2.6962	   2.696	 160.545
 3211	 28.9400	  2.6962	   2.696	 160.595
 3212	 28.9400	  2.6975	   2.697	 160.645
 3213	 28.9500	  2.6988	   2.699	 160.695
 3214	 28.9400	  2.6988	   2.699	 160.745
 3215	 28.9500	  2.7000	   2.700	 160.795
 3216	 28.9500	  2.7012	   2.701	 160.845
 3217	 28.9500	  2.7012	   2.701	 160.895
 3218	 28.9500	  2.7025	   2.702	 160.945
 3219	 28.9500	  2.7037	   2.704	 160.995
 3220	 28.9600	  2.7037	   2.704	 161.045
 3221	 28.9600	  2.7050	   2.705	 161.095
 3222	 28.9600	  2.7062	   2.706	 161.145
 3223	 28.9600	  2.7062	   2.706	 161.195
 3224	 28.9600	  2.7075	   2.707	 161.245
 3225	 28.9600	  2.7088	   2.709	 161.295
 3226	 28.9600	  2.7088	   2.709	 161.345
 3227	 28.9700	  2.7100	   2.710	 161.395
 3228	 28.9700	  2.7112	   2.711	 161.445
 3229	 28.9700	  2.7112	   2.711	 161.495
 3230	 28.9800	  2.7125	   2.712	 161.545
 3231	 28.9700	  2.7137	   2.714	 161.595
 3232	 28.9800	  2.7137	   2.714	 161.645
 3233	 28.9800	  2.7150	   2.715	 161.695
 3234	 28.9800	  2.7162	   2.716	 161.745
 3235	 28.9800	  2.7162	   2.716	 161.795
 3236	 28.9800	  2.7175	   2.717	 161.845
 3237	 28.9800	  2.7188	   2.719	 161.895
 3238	 28.9900	  2.7188	   2.719	 161.945
 3239	 28.9900	  2.7200	   2.720	 161.995
 3240	 28.9900	  2.7213	   2.721	 162.045
 3241	 28.9900	  2.7213	   2.721	 162.095
 3242	 29.0000	  2.7225	   2.722	 162.145
 3243	 29.0000	  2.7237	   2.724	 162.195
 3244	 29.0000	  2.7237	   2.724	 162.245
 3245	 29.0000	  2.7250	   2.725	 162.295
 3246	 29.0000	  2.7262	   2.726	 162.345
 3247	 29.0000	  2.7262	   2.726	 162.395
 3248	 29.0000	  2.7275	   2.727	 162.445
 3249	 29.0100	  2.7287	   2.729	 162.495
 3250	 29.0100	  2.7287	   2.729	 162.545
 3251	 29.0100	  2.7300	   2.730	 162.595
 3252	 29.0100	  2.7313	   2.731	 162.645
 3253	 29.0200	  2.7313	   2.731	 162.695
 3254	 29.0200	  2.7325	   2.732	 162.745
 3255	 29.0200	  2.7337	   2.734	 162.795
 3256	 29.0200	  2.7337	   2.734	 162.845
 3257	 29.0200	  2.7350	   2.735	 162.895
 3258	 29.0300	  2.7362	   2.736	 162.945
 3259	 29.0300	  2.7362	   2.736	 162.995
 3260	 29.0300	  2.7375	   2.737	 163.045
 3261	 29.0300	  2.7387	   2.739	 163.095
 3262	 29.0300	  2.7387	   2.739	 163.145
 3263	 29.0300	  2.7400	   2.740	 163.195
 3264	 29.0300	  2.7413	   2.741	 163.245
 3265	 29.0400	  2.7413	   2.741	 163.295
 3266	 29.0400	  2.7425	   2.742	 163.345
 3267	 29.0400	  2.7437	   2.744	 163.395
 3268	 29.0400	  2.7437	   2.744	 163.445
 3269	 29.0400	  2.7450	   2.745	 163.495
 3270	 29.0500	  2.7462	   2.746	 163.545
 3271	 29.0500	  2.7462	   2.746	 163.595
 3272	 29.0500	  2.7475	   2.747	 163.645
 3273	 29.0500	  2.7487	   2.749	 163.695
 3274	 29.0500	  2.7487	   2.749	 163.745
 3275	 29.0500	  2.7500	   2.750	 163.795
 3276	 29.0500	  2.7513	   2.751	 163.845
 3277	 29.0500	  2.7513	   2.751	 163.895
 3278	 29.0600	  2.7525	   2.753	 163.945
 3279	 29.0600	  2.7537	   2.754	 163.995
 3280	 29.0600	  2.7537	   2.754	 164.045
 3281	 29.0600	  2.7550	   2.755	 164.095
 3282	 29.0600	  2.7562	   2.756	 164.145
 3283	 29.0700	  2.7562	   2.756	 164.195
 3284	 29.0700	  2.7575	   2.757	 164.245
 3285	 29.0700	  2.7587	   2.759	 164.295
 3286	 29.0800	  2.7587	   2.759	 164.345
 3287	 29.0700	  2.7600	   2.760	 164.395
 3288	 29.0800	  2.7600	   2.760	 164.445
 3289	 29.0800	  2.7613	   2.761	 164.495
 3290	 29.0800	  2.7625	   2.763	 164.545
 3291	 29.0800	  2.7625	   2.763	 164.595
 3292	 29.0800	  2.7637	   2.764	 164.645
 3293	 29.0900	  2.7650	   2.765	 164.695
 3294	 29.0900	  2.7662	   2.766	 164.745
 3295	 29.0900	  2.7662	   2.766	 164.795
 3296	 29.0900	  2.7675	   2.767	 164.845
 3297	 29.0900	  2.7675	   2.767	 164.895
 3298	 29.0900	  2.7687	   2.769	 164.945
 3299	 29.0900	  2.7700	   2.770	 164.995
 3300	 29.1000	  2.7700	   2.770	 165.045
 3301	 29.1000	  2.7713	   2.771	 165.095
 3302	 29.1000	  2.7725	   2.773	 165.145
 3303	 29.1000	  2.7725	   2.773	 165.195
 3304	 29.1100	  2.7737	   2.774	 165.245
 3305	 29.1100	  2.7750	   2.775	 165.295
 3306	 29.1100	  2.7750	   2.775	 165.345
 3307	 29.1100	  2.7762	   2.776	 165.395
 3308	 29.1100	  2.7775	   2.777	 165.445
 3309	 29.1100	  2.7775	   2.777	 165.495
 3310	 29.1100	  2.7787	   2.779	 165.545
 3311	 29.1200	  2.7800	   2.780	 165.595
 3312	 29.1200	  2.7800	   2.780	 165.645
 3313	 29.1200	  2.7812	   2.781	 165.695
 3314	 29.1200	  2.7825	   2.783	 165.745
 3315	 29.1200	  2.7825	   2.783	 165.795
 3316	 29.1300	  2.7837	   2.784	 165.845
 3317	 29.1300	  2.7850	   2.785	 165.895
 3318	 29.1300	  2.7850	   2.785	 165.945
 3319	 29.1300	  2.7862	   2.786	 165.995
 3320	 29.1300	  2.7875	   2.787	 166.045
 3321	 29.1400	  2.7875	   2.787	 166.095
 3322	 29.1400	  2.7887	   2.789	 166.145
 3323	 29.1400	  2.7900	   2.790	 166.195
 3324	 29.1400	  2.7900	   2.790	 166.245
 3325	 29.1400	  2.7912	   2.791	 166.295
 3326	 29.1500	  2.7925	   2.793	 166.345
 3327	 29.1500	  2.7925	   2.793	 166.395
 3328	 29.1500	  2.7938	   2.794	 166.445
 3329	 29.1500	  2.7950	   2.795	 166.495
 3330	 29.1500	  2.7950	   2.795	 166.545
 3331	 29.1600	  2.7962	   2.796	 166.595
 3332	 29.1600	  2.7975	   2.797	 166.645
 3333	 29.1600	  2.7975	   2.797	 166.695
 3334	 29.1600	  2.7987	   2.799	 166.745
 3335	 29.1600	  2.8000	   2.800	 166.795
 3336	 29.1600	  2.8000	   2.800	 166.845
 3337	 29.1600	  2.8012	   2.801	 166.895
 3338	 29.1700	  2.8025	   2.803	 166.945
 3339	 29.1700	  2.8025	   2.803	 166.995
 3340	 29.1700	  2.8038	   2.804	 167.045
 3341	 29.1700	  2.8050	   2.805	 167.095
 3342	 29.1800	  2.8050	   2.805	 167.145
 3343	 29.1800	  2.8062	   2.806	 167.195
 3344	 29.1800	  2.8075	   2.807	 167.245
 3345	 29.1800	  2.8075	   2.807	 167.295
 3346	 29.1800	  2.8087	   2.809	 167.345
 3347	 29.1800	  2.8100	   2.810	 167.395
 3348	 29.1900	  2.8100	   2.810	 167.445
 3349	 29.1900	  2.8112	   2.811	 167.495
 3350	 29.1900	  2.8125	   2.812	 167.545
 3351	 29.1900	  2.8125	   2.812	 167.595
 3352	 29.1900	  2.8138	   2.814	 167.645
 3353	 29.1900	  2.8150	   2.815	 167.695
 3354	 29.2000	  2.8150	   2.815	 167.745
 3355	 29.2000	  2.8162	   2.816	 167.795
 3356	 29.2000	  2.8175	   2.817	 167.845
 3357	 29.2000	  2.8175	   2.817	 167.895
 3358	 29.2000	  2.8187	   2.819	 167.945
 3359	 29.2000	  2.8200	   2.820	 167.995
 3360	 29.2000	  2.8200	   2.820	 168.045
 3361	 29.2000	  2.8212	   2.821	 168.095
 3362	 29.2100	  2.8225	   2.822	 168.145
 3363	 29.2100	  2.8225	   2.822	 168.195
 3364	 29.2200	  2.8238	   2.824	 168.245
 3365	 29.2200	  2.8250	   2.825	 168.295
 3366	 29.2200	  2.8262	   2.826	 168.345
 3367	 29.2200	  2.8262	   2.826	 168.395
 3368	 29.2200	  2.8275	   2.827	 168.445
 3369	 29.2200	  2.8287	   2.829	 168.495
 3370	 29.2200	  2.8287	   2.829	 168.545
 3371	 29.2300	  2.8300	   2.830	 168.595
 3372	 29.2300	  2.8312	   2.831	 168.645
 3373	 29.2300	  2.8312	   2.831	 168.695
 3374	 29.2300	  2.8325	   2.832	 168.745
 3375	 29.2400	  2.8338	   2.834	 168.795
 3376	 29.2400	  2.8338	   2.834	 168.845
 3377	 29.2400	  2.8350	   2.835	 168.895
 3378	 29.2400	  2.8362	   2.836	 168.945
 3379	 29.2400	  2.8362	   2.836	 168.995
 3380	 29.2400	  2.8375	   2.837	 169.045
 3381	 29.2400	  2.8387	   2.839	 169.095
 3382	 29.2500	  2.8387	   2.839	 169.145
 3383	 29.2500	  2.8400	   2.840	 169.195
 3384	 29.2500	  2.8412	   2.841	 169.245
 3385	 29.2500	  2.8412	   2.841	 169.295
 3386	 29.2500	  2.8425	   2.842	 169.345
 3387	 29.2600	  2.8438	   2.844	 169.395
 3388	 29.2600	  2.8438	   2.844	 169.445
 3389	 29.2600	  2.8450	   2.845	 169.495
 3390	 29.2600	  2.8462	   2.846	 169.545
 3391	 29.2600	  2.8462	   2.846	 169.595
 3392	 29.2600	  2.8475	   2.847	 169.645
 3393	 29.2600	  2.8487	   2.849	 169.695
 3394	 29.2700	  2.8487	   2.849	 169.745
 3395	 29.2700	  2.8500	   2.850	 169.795
 3396	 29.2700	  2.8512	   2.851	 169.845
 3397	 29.2800	  2.8512	   2.851	 169.895
 3398	 29.2700	  2.8525	   2.852	 169.945
 3399	 29.2800	  2.8537	   2.854	 169.995
 3400	 29.2800	  2.8537	   2.854	 170.045
 3401	 29.2800	  2.8550	   2.855	 170.095
 3402	 29.2800	  2.8563	   2.856	 170.145
 3403	 29.2800	  2.8563	   2.856	 170.195
 3404	 29.2800	  2.8575	   2.857	 170.245
 3405	 29.2900	  2.8587	   2.859	 170.295
 3406	 29.2900	  2.8587	   2.859	 170.345
 3407	 29.2900	  2.8600	   2.860	 170.395
 3408	 29.3000	  2.8612	   2.861	 170.445
 3409	 29.3000	  2.8612	   2.861	 170.495
 3410	 29.3000	  2.8625	   2.862	 170.545
 3411	 29.3000	  2.8637	   2.864	 170.595
 3412	 29.3000	  2.8637	   2.864	 170.645
 3413	 29.3000	  2.8650	   2.865	 170.695
 3414	 29.3000	  2.8663	   2.866	 170.745
 3415	 29.3000	  2.8663	   2.866	 170.795
 3416	 29.3100	  2.8675	   2.867	 170.845
 3417	 29.3100	  2.8687	   2.869	 170.895
 3418	 29.3100	  2.8687	   2.869	 170.945
 3419	 29.3100	  2.8700	   2.870	 170.995
 3420	 29.3100	  2.8712	   2.871	 171.045
 3421	 29.3100	  2.8712	   2.871	 171.095
 3422	 29.3100	  2.8725	   2.872	 171.145
 3423	 29.3200	  2.8737	   2.874	 171.195
 3424	 29.3200	  2.8737	   2.874	 171.245
 3425	 29.3200	  2.8750	   2.875	 171.295
 3426	 29.3300	  2.8763	   2.876	 171.345
 3427	 29.3300	  2.8763	   2.876	 171.395
 3428	 29.3300	  2.8775	   2.877	 171.445
 3429	 29.3300	  2.8787	   2.879	 171.495
 3430	 29.3300	  2.8787	   2.879	 171.545
 3431	 29.3300	  2.8800	   2.880	 171.595
 3432	 29.3300	  2.8812	   2.881	 171.645
 3433	 29.3300	  2.8812	   2.881	 171.695
 3434	 29.3400	  2.8825	   2.882	 171.745
 3435	 29.3400	  2.8837	   2.884	 171.795
 3436	 29.3400	  2.8837	   2.884	 171.845
 3437	 29.3400	  2.8850	   2.885	 171.895
 3438	 29.3500	  2.8863	   2.886	 171.945
 3439	 29.3500	  2.8863	   2.886	 171.995
 3440	 29.3500	  2.8875	   2.888	 172.045
 3441	 29.3500	  2.8887	   2.889	 172.095
 3442	 29.3500	  2.8887	   2.889	 172.145
 3443	 29.3500	  2.8900	   2.890	 172.195
 3444	 29.3500	  2.8912	   2.891	 172.245
 3445	 29.3600	  2.8912	   2.891	 172.295
 3446	 29.3600	  2.8925	   2.892	 172.345
 3447	 29.3600	  2.8937	   2.894	 172.395
