0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3212
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 1958	  0.2068	 16.3725	  16.372	  97.945
 1959	  0.2068	 16.3813	  16.381	  97.995
 1960	  0.2064	 16.3900	  16.390	  98.045
 1961	  0.2068	 16.3975	  16.397	  98.095
 1962	  0.2072	 16.4062	  16.406	  98.145
 1963	  0.2064	 16.4150	  16.415	  98.195
 1964	  0.2072	 16.4225	  16.422	  98.245
 1965	  0.2072	 16.4312	  16.431	  98.295
 1966	  0.2068	 16.4400	  16.440	  98.345
 1967	  0.2068	 16.4475	  16.448	  98.395
 1968	  0.2072	 16.4562	  16.456	  98.445
 1969	  0.2064	 16.4650	  16.465	  98.495
 1970	  0.2068	 16.4725	  16.472	  98.545
 1971	  0.2072	 16.4812	  16.481	  98.595
 1972	  0.2072	 16.4900	  16.490	  98.645
 1973	  0.2076	 16.4987	  16.499	  98.695
 1974	  0.2072	 16.5063	  16.506	  98.745
 1975	  0.2076	 16.5150	  16.515	  98.795
 1976	  0.2080	 16.5238	  16.524	  98.845
 1977	  0.2076	 16.5312	  16.531	  98.895
 1978	  0.2076	 16.5400	  16.540	  98.945
 1979	  0.2080	 16.5487	  16.549	  98.995
 1980	  0.2084	 16.5562	  16.556	  99.045
 1981	  0.2080	 16.5650	  16.565	  99.095
 1982	  0.2084	 16.5737	  16.574	  99.145
 1983	  0.2084	 16.5825	  16.583	  99.195
 1984	  0.2080	 16.5900	  16.590	  99.245
 1985	  0.2080	 16.5987	  16.599	  99.295
 1986	  0.2080	 16.6062	  16.606	  99.345
 1987	  0.2084	 16.6150	  16.615	  99.395
 1988	  0.2088	 16.6237	  16.624	  99.445
 1989	  0.2088	 16.6325	  16.632	  99.495
 1990	  0.2080	 16.6400	  16.640	  99.545
 1991	  0.2080	 16.6488	  16.649	  99.595
 1992	  0.2080	 16.6575	  16.657	  99.645
 1993	  0.2088	 16.6650	  16.665	  99.695
 1994	  0.2080	 16.6737	  16.674	  99.745
 1995	  0.2084	 16.6825	  16.682	  99.795
 1996	  0.2092	 16.6900	  16.690	  99.845
 1997	  0.2092	 16.6987	  16.699	  99.895
 1998	  0.2088	 16.7075	  16.708	  99.945
 1999	  0.2088	 16.7150	  16.715	  99.995
 2000	  0.2088	 16.7237	  16.724	 100.045
 2001	  0.2088	 16.7325	  16.733	 100.095
 2002	  0.2092	 16.7400	  16.740	 100.145
 2003	  0.2092	 16.7487	  16.749	 100.195
 2004	  0.2092	 16.7575	  16.757	 100.245
 2005	  0.2092	 16.7662	  16.766	 100.295
 2006	  0.2088	 16.7738	  16.774	 100.345
 2007	  0.2100	 16.7825	  16.782	 100.395
 2008	  0.2096	 16.7913	  16.791	 100.445
 2009	  0.2100	 16.7987	  16.799	 100.495
 2010	  0.2104	 16.8075	  16.807	 100.545
 2011	  0.2100	 16.8162	  16.816	 100.595
 2012	  0.2096	 16.8237	  16.824	 100.645
 2013	  0.2092	 16.8325	  16.833	 100.695
 2014	  0.2096	 16.8412	  16.841	 100.745
 2015	  0.2096	 16.8500	  16.850	 100.795
 2016	  0.2100	 16.8575	  16.858	 100.845
 2017	  0.2104	 16.8662	  16.866	 100.895
 2018	  0.2104	 16.8750	  16.875	 100.945
 2019	  0.2108	 16.8825	  16.882	 100.995
 2020	  0.2100	 16.8912	  16.891	 101.045
 2021	  0.2104	 16.9000	  16.900	 101.095
 2022	  0.2108	 16.9075	  16.907	 101.145
 2023	  0.2104	 16.9163	  16.916	 101.195
 2024	  0.2108	 16.9250	  16.925	 101.245
 2025	  0.2104	 16.9325	  16.932	 101.295
 2026	  0.2100	 16.9412	  16.941	 101.345
 2027	  0.2100	 16.9500	  16.950	 101.395
 2028	  0.2104	 16.9587	  16.959	 101.445
 2029	  0.2104	 16.9662	  16.966	 101.495
 2030	  0.2104	 16.9750	  16.975	 101.545
 2031	  0.2104	 16.9825	  16.983	 101.595
 2032	  0.2104	 16.9912	  16.991	 101.645
 2033	  0.2108	 17.0000	  17.000	 101.695
 2034	  0.2112	 17.0087	  17.009	 101.745
 2035	  0.2100	 17.0162	  17.016	 101.795
 2036	  0.2108	 17.0250	  17.025	 101.845
 2037	  0.2108	 17.0338	  17.034	 101.895
 2038	  0.2104	 17.0413	  17.041	 101.945
 2039	  0.2108	 17.0500	  17.050	 101.995
 2040	  0.2104	 17.0588	  17.059	 102.045
 2041	  0.2100	 17.0675	  17.067	 102.095
 2042	  0.2104	 17.0750	  17.075	 102.145
 2043	  0.2104	 17.0837	  17.084	 102.195
 2044	  0.2104	 17.0925	  17.092	 102.245
 2045	  0.2108	 17.1000	  17.100	 102.295
 2046	  0.2108	 17.1087	  17.109	 102.345
 2047	  0.2112	 17.1175	  17.118	 102.395
 2048	  0.2112	 17.1250	  17.125	 102.445
 2049	  0.2116	 17.1337	  17.134	 102.495
 2050	  0.2116	 17.1425	  17.142	 102.545
 2051	  0.2112	 17.1500	  17.150	 102.595
 2052	  0.2112	 17.1588	  17.159	 102.645
 2053	  0.2116	 17.1675	  17.167	 102.695
 2054	  0.2116	 17.1750	  17.175	 102.745
 2055	  0.2108	 17.1838	  17.184	 102.795
 2056	  0.2108	 17.1925	  17.192	 102.845
 2057	  0.2108	 17.2013	  17.201	 102.895
 2058	  0.2112	 17.2087	  17.209	 102.945
 2059	  0.2108	 17.2175	  17.217	 102.995
 2060	  0.2116	 17.2262	  17.226	 103.045
 2061	  0.2116	 17.2337	  17.234	 103.095
 2062	  0.2112	 17.2425	  17.243	 103.145
 2063	  0.2112	 17.2512	  17.251	 103.195
 2064	  0.2116	 17.2587	  17.259	 103.245
 2065	  0.2116	 17.2675	  17.267	 103.295
 2066	  0.2120	 17.2762	  17.276	 103.345
 2067	  0.2116	 17.2838	  17.284	 103.395
 2068	  0.2116	 17.2925	  17.292	 103.445
 2069	  0.2116	 17.3013	  17.301	 103.495
 2070	  0.2120	 17.3100	  17.310	 103.545
 2071	  0.2116	 17.3175	  17.317	 103.595
 2072	  0.2112	 17.3263	  17.326	 103.645
 2073	  0.2112	 17.3350	  17.335	 103.695
 2074	  0.2116	 17.3425	  17.342	 103.745
 2075	  0.2120	 17.3500	  17.350	 103.795
 2076	  0.2120	 17.3587	  17.359	 103.845
 2077	  0.2120	 17.3675	  17.368	 103.895
 2078	  0.2124	 17.3750	  17.375	 103.945
 2079	  0.2124	 17.3837	  17.384	 103.995
 2080	  0.2124	 17.3925	  17.392	 104.045
 2081	  0.2124	 17.4000	  17.400	 104.095
 2082	  0.2128	 17.4088	  17.409	 104.145
 2083	  0.2120	 17.4175	  17.417	 104.195
 2084	  0.2116	 17.4250	  17.425	 104.245
 2085	  0.2120	 17.4338	  17.434	 104.295
 2086	  0.2124	 17.4425	  17.442	 104.345
 2087	  0.2124	 17.4500	  17.450	 104.395
 2088	  0.2124	 17.4587	  17.459	 104.445
 2089	  0.2128	 17.4675	  17.467	 104.495
 2090	  0.2124	 17.4762	  17.476	 104.545
 2091	  0.2120	 17.4837	  17.484	 104.595
 2092	  0.2124	 17.4925	  17.493	 104.645
 2093	  0.2124	 17.5012	  17.501	 104.695
 2094	  0.2128	 17.5100	  17.510	 104.745
 2095	  0.2132	 17.5175	  17.517	 104.795
 2096	  0.2132	 17.5262	  17.526	 104.845
 2097	  0.2132	 17.5350	  17.535	 104.895
 2098	  0.2136	 17.5425	  17.542	 104.945
 2099	  0.2132	 17.5513	  17.551	 104.995
 2100	  0.2136	 17.5600	  17.560	 105.045
 2101	  0.2144	 17.5675	  17.567	 105.095
 2102	  0.2140	 17.5763	  17.576	 105.145
 2103	  0.2140	 17.5850	  17.585	 105.195
 2104	  0.2140	 17.5938	  17.594	 105.245
 2105	  0.2140	 17.6012	  17.601	 105.295
 2106	  0.2140	 17.6100	  17.610	 105.345
 2107	  0.2140	 17.6187	  17.619	 105.395
 2108	  0.2140	 17.6275	  17.628	 105.445
 2109	  0.2140	 17.6350	  17.635	 105.495
 2110	  0.2144	 17.6437	  17.644	 105.545
 2111	  0.2140	 17.6525	  17.653	 105.595
 2112	  0.2144	 17.6600	  17.660	 105.645
 2113	  0.2136	 17.6687	  17.669	 105.695
 2114	  0.2140	 17.6775	  17.677	 105.745
 2115	  0.2144	 17.6850	  17.685	 105.795
 2116	  0.2136	 17.6938	  17.694	 105.845
 2117	  0.2136	 17.7025	  17.702	 105.895
 2118	  0.2136	 17.7100	  17.710	 105.945
 2119	  0.2144	 17.7188	  17.719	 105.995
 2120	  0.2140	 17.7275	  17.727	 106.045
 2121	  0.2144	 17.7350	  17.735	 106.095
 2122	  0.2144	 17.7437	  17.744	 106.145
 2123	  0.2144	 17.7525	  17.753	 106.195
 2124	  0.2144	 17.7612	  17.761	 106.245
 2125	  0.2144	 17.7687	  17.769	 106.295
 2126	  0.2152	 17.7775	  17.778	 106.345
 2127	  0.2148	 17.7862	  17.786	 106.395
 2128	  0.2148	 17.7950	  17.795	 106.445
 2129	  0.2148	 17.8025	  17.802	 106.495
 2130	  0.2152	 17.8112	  17.811	 106.545
 2131	  0.2152	 17.8200	  17.820	 106.595
 2132	  0.2152	 17.8275	  17.827	 106.645
 2133	  0.2152	 17.8363	  17.836	 106.695
 2134	  0.2148	 17.8450	  17.845	 106.745
 2135	  0.2156	 17.8525	  17.852	 106.795
 2136	  0.2152	 17.8612	  17.861	 106.845
 2137	  0.2156	 17.8700	  17.870	 106.895
 2138	  0.2156	 17.8787	  17.879	 106.945
 2139	  0.2152	 17.8862	  17.886	 106.995
 2140	  0.2152	 17.8950	  17.895	 107.045
 2141	  0.2156	 17.9037	  17.904	 107.095
 2142	  0.2148	 17.9112	  17.911	 107.145
 2143	  0.2156	 17.9200	  17.920	 107.195
 2144	  0.2152	 17.9287	  17.929	 107.245
 2145	  0.2152	 17.9362	  17.936	 107.295
 2146	  0.2156	 17.9450	  17.945	 107.345
 2147	  0.2156	 17.9537	  17.954	 107.395
 2148	  0.2160	 17.9613	  17.961	 107.445
 2149	  0.2160	 17.9700	  17.970	 107.495
 2150	  0.2156	 17.9788	  17.979	 107.545
 2151	  0.2156	 17.9862	  17.986	 107.595
 2152	  0.2156	 17.9950	  17.995	 107.645
 2153	  0.2156	 18.0037	  18.004	 107.695
 2154	  0.2156	 18.0125	  18.012	 107.745
 2155	  0.2160	 18.0200	  18.020	 107.795
 2156	  0.2156	 18.0287	  18.029	 107.845
 2157	  0.2156	 18.0375	  18.038	 107.895
 2158	  0.2160	 18.0450	  18.045	 107.945
 2159	  0.2160	 18.0537	  18.054	 107.995
 2160	  0.2164	 18.0625	  18.062	 108.045
 2161	  0.2164	 18.0700	  18.070	 108.095
 2162	  0.2160	 18.0787	  18.079	 108.145
 2163	  0.2160	 18.0875	  18.087	 108.195
 2164	  0.2168	 18.0963	  18.096	 108.245
 2165	  0.2164	 18.1038	  18.104	 108.295
 2166	  0.2176	 18.1125	  18.112	 108.345
 2167	  0.2172	 18.1213	  18.121	 108.395
 2168	  0.2172	 18.1287	  18.129	 108.445
 2169	  0.2164	 18.1375	  18.137	 108.495
 2170	  0.2172	 18.1462	  18.146	 108.545
 2171	  0.2164	 18.1550	  18.155	 108.595
 2172	  0.2168	 18.1625	  18.163	 108.645
 2173	  0.2164	 18.1712	  18.171	 108.695
 2174	  0.2168	 18.1800	  18.180	 108.745
 2175	  0.2172	 18.1875	  18.188	 108.795
 2176	  0.2168	 18.1962	  18.196	 108.845
 2177	  0.2168	 18.2050	  18.205	 108.895
 2178	  0.2168	 18.2125	  18.212	 108.945
 2179	  0.2164	 18.2213	  18.221	 108.995
 2180	  0.2164	 18.2300	  18.230	 109.045
 2181	  0.2164	 18.2375	  18.237	 109.095
 2182	  0.2168	 18.2463	  18.246	 109.145
 2183	  0.2172	 18.2550	  18.255	 109.195
 2184	  0.2172	 18.2625	  18.262	 109.245
 2185	  0.2172	 18.2712	  18.271	 109.295
 2186	  0.2172	 18.2800	  18.280	 109.345
 2187	  0.2164	 18.2875	  18.288	 109.395
 2188	  0.2168	 18.2962	  18.296	 109.445
 2189	  0.2176	 18.3050	  18.305	 109.495
 2190	  0.2176	 18.3137	  18.314	 109.545
 2191	  0.2172	 18.3212	  18.321	 109.595
 2192	  0.2176	 18.3300	  18.330	 109.645
 2193	  0.2180	 18.3387	  18.339	 109.695
 2194	  0.2184	 18.3475	  18.347	 109.745
 2195	  0.2180	 18.3550	  18.355	 109.795
 2196	  0.2180	 18.3638	  18.364	 109.845
 2197	  0.2180	 18.3725	  18.372	 109.895
 2198	  0.2180	 18.3800	  18.380	 109.945
 2199	  0.2176	 18.3888	  18.389	 109.995
 2200	  0.2180	 18.3975	  18.397	 110.045
 2201	  0.2180	 18.4050	  18.405	 110.095
 2202	  0.2180	 18.4137	  18.414	 110.145
 2203	  0.2184	 18.4225	  18.422	 110.195
 2204	  0.2184	 18.4300	  18.430	 110.245
 2205	  0.2188	 18.4387	  18.439	 110.295
 2206	  0.2188	 18.4475	  18.448	 110.345
 2207	  0.2184	 18.4550	  18.455	 110.395
 2208	  0.2184	 18.4637	  18.464	 110.445
 2209	  0.2188	 18.4725	  18.472	 110.495
 2210	  0.2184	 18.4800	  18.480	 110.545
 2211	  0.2184	 18.4888	  18.489	 110.595
 2212	  0.2188	 18.4975	  18.497	 110.645
 2213	  0.2192	 18.5050	  18.505	 110.695
 2214	  0.2188	 18.5138	  18.514	 110.745
 2215	  0.2188	 18.5225	  18.522	 110.795
 2216	  0.2192	 18.5300	  18.530	 110.845
 2217	  0.2192	 18.5387	  18.539	 110.895
 2218	  0.2196	 18.5475	  18.547	 110.945
 2219	  0.2196	 18.5562	  18.556	 110.995
 2220	  0.2196	 18.5637	  18.564	 111.045
 2221	  0.2192	 18.5725	  18.573	 111.095
 2222	  0.2188	 18.5812	  18.581	 111.145
 2223	  0.2188	 18.5887	  18.589	 111.195
 2224	  0.2196	 18.5975	  18.597	 111.245
 2225	  0.2196	 18.6062	  18.606	 111.295
 2226	  0.2192	 18.6138	  18.614	 111.345
 2227	  0.2196	 18.6225	  18.622	 111.395
 2228	  0.2200	 18.6313	  18.631	 111.445
 2229	  0.2200	 18.6388	  18.639	 111.495
 2230	  0.2204	 18.6475	  18.647	 111.545
 2231	  0.2196	 18.6562	  18.656	 111.595
 2232	  0.2192	 18.6637	  18.664	 111.645
 2233	  0.2192	 18.6725	  18.672	 111.695
 2234	  0.2196	 18.6812	  18.681	 111.745
 2235	  0.2196	 18.6900	  18.690	 111.795
 2236	  0.2200	 18.6975	  18.698	 111.845
 2237	  0.2200	 18.7062	  18.706	 111.895
 2238	  0.2200	 18.7150	  18.715	 111.945
 2239	  0.2196	 18.7225	  18.722	 111.995
 2240	  0.2200	 18.7312	  18.731	 112.045
 2241	  0.2200	 18.7400	  18.740	 112.095
 2242	  0.2196	 18.7475	  18.747	 112.145
 2243	  0.2192	 18.7563	  18.756	 112.195
 2244	  0.2192	 18.7650	  18.765	 112.245
 2245	  0.2200	 18.7725	  18.772	 112.295
 2246	  0.2204	 18.7812	  18.781	 112.345
 2247	  0.2204	 18.7887	  18.789	 112.395
 2248	  0.2200	 18.7975	  18.797	 112.445
 2249	  0.2200	 18.8062	  18.806	 112.495
 2250	  0.2196	 18.8150	  18.815	 112.545
 2251	  0.2204	 18.8225	  18.823	 112.595
 2252	  0.2200	 18.8312	  18.831	 112.645
 2253	  0.2200	 18.8400	  18.840	 112.695
 2254	  0.2196	 18.8475	  18.847	 112.745
 2255	  0.2204	 18.8562	  18.856	 112.795
 2256	  0.2208	 18.8650	  18.865	 112.845
 2257	  0.2200	 18.8725	  18.872	 112.895
 2258	  0.2204	 18.8813	  18.881	 112.945
 2259	  0.2204	 18.8900	  18.890	 112.995
 2260	  0.2208	 18.8988	  18.899	 113.045
 2261	  0.2200	 18.9062	  18.906	 113.095
 2262	  0.2204	 18.9150	  18.915	 113.145
 2263	  0.2200	 18.9225	  18.922	 113.195
 2264	  0.2208	 18.9312	  18.931	 113.245
 2265	  0.2208	 18.9400	  18.940	 113.295
 2266	  0.2220	 18.9475	  18.948	 113.345
 2267	  0.2216	 18.9562	  18.956	 113.395
 2268	  0.2208	 18.9650	  18.965	 113.445
 2269	  0.2208	 18.9725	  18.972	 113.495
 2270	  0.2216	 18.9812	  18.981	 113.545
 2271	  0.2216	 18.9900	  18.990	 113.595
 2272	  0.2212	 18.9975	  18.997	 113.645
 2273	  0.2216	 19.0063	  19.006	 113.695
 2274	  0.2212	 19.0150	  19.015	 113.745
 2275	  0.2216	 19.0225	  19.022	 113.795
 2276	  0.2216	 19.0312	  19.031	 113.845
 2277	  0.2212	 19.0400	  19.040	 113.895
 2278	  0.2216	 19.0475	  19.047	 113.945
 2279	  0.2216	 19.0562	  19.056	 113.995
 2280	  0.2216	 19.0650	  19.065	 114.045
 2281	  0.2220	 19.0725	  19.073	 114.095
 2282	  0.2220	 19.0812	  19.081	 114.145
 2283	  0.2220	 19.0900	  19.090	 114.195
 2284	  0.2224	 19.0975	  19.097	 114.245
 2285	  0.2224	 19.1062	  19.106	 114.295
 2286	  0.2216	 19.1150	  19.115	 114.345
 2287	  0.2220	 19.1225	  19.122	 114.395
 2288	  0.2216	 19.1313	  19.131	 114.445
 2289	  0.2220	 19.1400	  19.140	 114.495
 2290	  0.2220	 19.1475	  19.147	 114.545
 2291	  0.2220	 19.1562	  19.156	 114.595
 2292	  0.2216	 19.1650	  19.165	 114.645
 2293	  0.2224	 19.1725	  19.172	 114.695
 2294	  0.2224	 19.1812	  19.181	 114.745
 2295	  0.2220	 19.1900	  19.190	 114.795
 2296	  0.2220	 19.1975	  19.198	 114.845
 2297	  0.2224	 19.2062	  19.206	 114.895
 2298	  0.2220	 19.2150	  19.215	 114.945
 2299	  0.2224	 19.2225	  19.222	 114.995
 2300	  0.2224	 19.2312	  19.231	 115.045
 2301	  0.2224	 19.2400	  19.240	 115.095
 2302	  0.2224	 19.2475	  19.247	 115.145
 2303	  0.2224	 19.2563	  19.256	 115.195
 2304	  0.2220	 19.2650	  19.265	 115.245
 2305	  0.2220	 19.2725	  19.272	 115.295
 2306	  0.2228	 19.2812	  19.281	 115.345
 2307	  0.2224	 19.2900	  19.290	 115.395
 2308	  0.2220	 19.2987	  19.299	 115.445
 2309	  0.2228	 19.3062	  19.306	 115.495
 2310	  0.2224	 19.3150	  19.315	 115.545
 2311	  0.2220	 19.3237	  19.324	 115.595
 2312	  0.2224	 19.3312	  19.331	 115.645
 2313	  0.2224	 19.3400	  19.340	 115.695
 2314	  0.2224	 19.3487	  19.349	 115.745
 2315	  0.2228	 19.3562	  19.356	 115.795
 2316	  0.2228	 19.3650	  19.365	 115.845
 2317	  0.2228	 19.3737	  19.374	 115.895
 2318	  0.2232	 19.3825	  19.382	 115.945
 2319	  0.2224	 19.3900	  19.390	 115.995
 2320	  0.2228	 19.3988	  19.399	 116.045
 2321	  0.2228	 19.4075	  19.407	 116.095
 2322	  0.2228	 19.4150	  19.415	 116.145
 2323	  0.2232	 19.4237	  19.424	 116.195
 2324	  0.2236	 19.4325	  19.432	 116.245
 2325	  0.2236	 19.4400	  19.440	 116.295
 2326	  0.2232	 19.4475	  19.448	 116.345
 2327	  0.2236	 19.4562	  19.456	 116.395
 2328	  0.2236	 19.4637	  19.464	 116.445
 2329	  0.2240	 19.4725	  19.472	 116.495
 2330	  0.2240	 19.4812	  19.481	 116.545
 2331	  0.2236	 19.4888	  19.489	 116.595
 2332	  0.2240	 19.4975	  19.497	 116.645
 2333	  0.2240	 19.5063	  19.506	 116.695
 2334	  0.2244	 19.5150	  19.515	 116.745
 2335	  0.2240	 19.5225	  19.522	 116.795
 2336	  0.2248	 19.5312	  19.531	 116.845
 2337	  0.2244	 19.5400	  19.540	 116.895
 2338	  0.2240	 19.5475	  19.547	 116.945
 2339	  0.2244	 19.5562	  19.556	 116.995
 2340	  0.2248	 19.5650	  19.565	 117.045
 2341	  0.2248	 19.5725	  19.573	 117.095
 2342	  0.2248	 19.5812	  19.581	 117.145
 2343	  0.2244	 19.5900	  19.590	 117.195
 2344	  0.2240	 19.5975	  19.597	 117.245
 2345	  0.2244	 19.6062	  19.606	 117.295
 2346	  0.2248	 19.6150	  19.615	 117.345
 2347	  0.2244	 19.6225	  19.622	 117.395
 2348	  0.2248	 19.6313	  19.631	 117.445
 2349	  0.2248	 19.6400	  19.640	 117.495
 2350	  0.2248	 19.6488	  19.649	 117.545
 2351	  0.2248	 19.6562	  19.656	 117.595
 2352	  0.2252	 19.6650	  19.665	 117.645
 2353	  0.2248	 19.6737	  19.674	 117.695
 2354	  0.2248	 19.6812	  19.681	 117.745
 2355	  0.2248	 19.6900	  19.690	 117.795
 2356	  0.2248	 19.6987	  19.699	 117.845
 2357	  0.2248	 19.7075	  19.708	 117.895
 2358	  0.2248	 19.7150	  19.715	 117.945
 2359	  0.2244	 19.7237	  19.724	 117.995
 2360	  0.2244	 19.7325	  19.733	 118.045
 2361	  0.2244	 19.7400	  19.740	 118.095
 2362	  0.2248	 19.7487	  19.749	 118.145
 2363	  0.2248	 19.7575	  19.757	 118.195
 2364	  0.2248	 19.7650	  19.765	 118.245
 2365	  0.2244	 19.7738	  19.774	 118.295
 2366	  0.2248	 19.7825	  19.782	 118.345
 2367	  0.2252	 19.7900	  19.790	 118.395
 2368	  0.2256	 19.7987	  19.799	 118.445
 2369	  0.2256	 19.8075	  19.807	 118.495
 2370	  0.2252	 19.8162	  19.816	 118.545
 2371	  0.2252	 19.8237	  19.824	 118.595
 2372	  0.2256	 19.8325	  19.833	 118.645
 2373	  0.2248	 19.8412	  19.841	 118.695
 2374	  0.2252	 19.8487	  19.849	 118.745
 2375	  0.2252	 19.8575	  19.858	 118.795
 2376	  0.2252	 19.8662	  19.866	 118.845
 2377	  0.2256	 19.8737	  19.874	 118.895
 2378	  0.2256	 19.8825	  19.882	 118.945
 2379	  0.2264	 19.8912	  19.891	 118.995
 2380	  0.2256	 19.8988	  19.899	 119.045
 2381	  0.2260	 19.9075	  19.907	 119.095
 2382	  0.2256	 19.9163	  19.916	 119.145
 2383	  0.2268	 19.9237	  19.924	 119.195
 2384	  0.2268	 19.9325	  19.932	 119.245
 2385	  0.2268	 19.9412	  19.941	 119.295
 2386	  0.2264	 19.9487	  19.949	 119.345
 2387	  0.2264	 19.9575	  19.958	 119.395
 2388	  0.2264	 19.9662	  19.966	 119.445
 2389	  0.2272	 19.9750	  19.975	 119.495
 2390	  0.2264	 19.9825	  19.983	 119.545
 2391	  0.2264	 19.9912	  19.991	 119.595
 2392	  0.2268	 20.0000	  20.000	 119.645
 2393	  0.2264	 20.0075	  20.007	 119.695
 2394	  0.2264	 20.0162	  20.016	 119.745
 2395	  0.2264	 20.0238	  20.024	 119.795
 2396	  0.2260	 20.0325	  20.032	 119.845
 2397	  0.2264	 20.0413	  20.041	 119.895
 2398	  0.2260	 20.0487	  20.049	 119.945
 2399	  0.2256	 20.0575	  20.057	 119.995
 2400	  0.2264	 20.0662	  20.066	 120.045
 2401	  0.2260	 20.0737	  20.074	 120.095
 2402	  0.2264	 20.0825	  20.083	 120.145
 2403	  0.2260	 20.0912	  20.091	 120.195
 2404	  0.2264	 20.0987	  20.099	 120.245
 2405	  0.2264	 20.1075	  20.108	 120.295
 2406	  0.2264	 20.1162	  20.116	 120.345
 2407	  0.2268	 20.1237	  20.124	 120.395
 2408	  0.2272	 20.1325	  20.132	 120.445
 2409	  0.2268	 20.1412	  20.141	 120.495
 2410	  0.2264	 20.1488	  20.149	 120.545
 2411	  0.2272	 20.1575	  20.157	 120.595
 2412	  0.2272	 20.1663	  20.166	 120.645
 2413	  0.2272	 20.1737	  20.174	 120.695
 2414	  0.2268	 20.1825	  20.182	 120.745
 2415	  0.2268	 20.1912	  20.191	 120.795
 2416	  0.2280	 20.1987	  20.199	 120.845
 2417	  0.2276	 20.2075	  20.208	 120.895
 2418	  0.2276	 20.2162	  20.216	 120.945
 2419	  0.2272	 20.2237	  20.224	 120.995
 2420	  0.2276	 20.2325	  20.233	 121.045
 2421	  0.2264	 20.2412	  20.241	 121.095
 2422	  0.2264	 20.2487	  20.249	 121.145
 2423	  0.2280	 20.2575	  20.257	 121.195
 2424	  0.2272	 20.2662	  20.266	 121.245
 2425	  0.2276	 20.2738	  20.274	 121.295
 2426	  0.2276	 20.2825	  20.282	 121.345
 2427	  0.2272	 20.2913	  20.291	 121.395
 2428	  0.2276	 20.2987	  20.299	 121.445
 2429	  0.2280	 20.3075	  20.307	 121.495
 2430	  0.2280	 20.3162	  20.316	 121.545
 2431	  0.2280	 20.3237	  20.324	 121.595
 2432	  0.2284	 20.3325	  20.333	 121.645
 2433	  0.2284	 20.3412	  20.341	 121.695
 2434	  0.2276	 20.3487	  20.349	 121.745
 2435	  0.2280	 20.3575	  20.358	 121.795
 2436	  0.2280	 20.3650	  20.365	 121.845
 2437	  0.2284	 20.3737	  20.374	 121.895
 2438	  0.2280	 20.3825	  20.382	 121.945
 2439	  0.2284	 20.3900	  20.390	 121.995
 2440	  0.2280	 20.3988	  20.399	 122.045
 2441	  0.2280	 20.4075	  20.407	 122.095
 2442	  0.2284	 20.4150	  20.415	 122.145
 2443	  0.2284	 20.4237	  20.424	 122.195
 2444	  0.2288	 20.4325	  20.432	 122.245
 2445	  0.2292	 20.4400	  20.440	 122.295
 2446	  0.2296	 20.4487	  20.449	 122.345
 2447	  0.2292	 20.4575	  20.458	 122.395
 2448	  0.2288	 20.4650	  20.465	 122.445
 2449	  0.2288	 20.4737	  20.474	 122.495
 2450	  0.2292	 20.4825	  20.483	 122.545
 2451	  0.2284	 20.4900	  20.490	 122.595
 2452	  0.2288	 20.4987	  20.499	 122.645
 2453	  0.2288	 20.5075	  20.507	 122.695
 2454	  0.2292	 20.5162	  20.516	 122.745
 2455	  0.2288	 20.5238	  20.524	 122.795
 2456	  0.2288	 20.5325	  20.532	 122.845
 2457	  0.2292	 20.5400	  20.540	 122.895
 2458	  0.2288	 20.5487	  20.549	 122.945
 2459	  0.2292	 20.5575	  20.557	 122.995
 2460	  0.2288	 20.5650	  20.565	 123.045
 2461	  0.2288	 20.5737	  20.574	 123.095
 2462	  0.2292	 20.5825	  20.583	 123.145
 2463	  0.2292	 20.5900	  20.590	 123.195
 2464	  0.2292	 20.5987	  20.599	 123.245
 2465	  0.2288	 20.6075	  20.608	 123.295
 2466	  0.2292	 20.6150	  20.615	 123.345
 2467	  0.2288	 20.6237	  20.624	 123.395
 2468	  0.2292	 20.6325	  20.632	 123.445
 2469	  0.2292	 20.6412	  20.641	 123.495
 2470	  0.2300	 20.6488	  20.649	 123.545
 2471	  0.2300	 20.6575	  20.657	 123.595
 2472	  0.2292	 20.6663	  20.666	 123.645
 2473	  0.2300	 20.6737	  20.674	 123.695
 2474	  0.2296	 20.6825	  20.682	 123.745
 2475	  0.2300	 20.6912	  20.691	 123.795
 2476	  0.2300	 20.6987	  20.699	 123.845
 2477	  0.2296	 20.7075	  20.708	 123.895
 2478	  0.2292	 20.7162	  20.716	 123.945
 2479	  0.2296	 20.7237	  20.724	 123.995
 2480	  0.2296	 20.7325	  20.733	 124.045
 2481	  0.2292	 20.7412	  20.741	 124.095
 2482	  0.2300	 20.7487	  20.749	 124.145
 2483	  0.2296	 20.7575	  20.757	 124.195
 2484	  0.2300	 20.7662	  20.766	 124.245
 2485	  0.2300	 20.7738	  20.774	 124.295
 2486	  0.2296	 20.7825	  20.782	 124.345
 2487	  0.2304	 20.7913	  20.791	 124.395
 2488	  0.2296	 20.7987	  20.799	 124.445
 2489	  0.2296	 20.8075	  20.807	 124.495
 2490	  0.2300	 20.8162	  20.816	 124.545
 2491	  0.2304	 20.8237	  20.824	 124.595
