0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3009
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2978	  0.0024	 24.8925	  24.892	 148.945
 2979	  0.0024	 24.9012	  24.901	 148.995
 2980	  0.0020	 24.9100	  24.910	 149.045
 2981	  0.0024	 24.9175	  24.917	 149.095
 2982	  0.0020	 24.9262	  24.926	 149.145
 2983	  0.0024	 24.9350	  24.935	 149.195
 2984	  0.0024	 24.9438	  24.944	 149.245
 2985	  0.0024	 24.9513	  24.951	 149.295
 2986	  0.0020	 24.9600	  24.960	 149.345
 2987	  0.0028	 24.9675	  24.967	 149.395
 2988	  0.0028	 24.9762	  24.976	 149.445
 2989	  0.0024	 24.9850	  24.985	 149.495
 2990	  0.0020	 24.9937	  24.994	 149.545
 2991	  0.0024	 25.0012	  25.001	 149.595
 2992	  0.0020	 25.0100	  25.010	 149.645
 2993	  0.0024	 25.0187	  25.019	 149.695
 2994	  0.0020	 25.0275	  25.028	 149.745
 2995	  0.0024	 25.0350	  25.035	 149.795
 2996	  0.0020	 25.0437	  25.044	 149.845
 2997	  0.0024	 25.0525	  25.052	 149.895
 2998	  0.0016	 25.0600	  25.060	 149.945
 2999	  0.0020	 25.0688	  25.069	 149.995
 3000	  0.0020	 25.0775	  25.077	 150.045
 3001	  0.0020	 25.0863	  25.086	 150.095
 3002	  0.0024	 25.0938	  25.094	 150.145
 3003	  0.0024	 25.1025	  25.102	 150.195
 3004	  0.0028	 25.1100	  25.110	 150.245
 3005	  0.0024	 25.1187	  25.119	 150.295
 3006	  0.0028	 25.1275	  25.127	 150.345
 3007	  0.0020	 25.1350	  25.135	 150.395
 3008	  0.0024	 25.1437	  25.144	 150.445
ControlMode:	0
Rate:	 10.0000
(null)
4
step	1
0
5.000000
0.000000
1
1
0.500000
2
step	2
1
5.000000
0.000000
1
1
2.000000
3
step	3
5
2.000000
0.000000
1
0
30.000000
4
step	4
8
0.000000
0.000000
0
0
0.000000
0
2
