0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	5987
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 2011	  0.2868	 16.8088	  16.809	 100.595
 2012	  0.2868	 16.8175	  16.817	 100.645
 2013	  0.2864	 16.8250	  16.825	 100.695
 2014	  0.2864	 16.8337	  16.834	 100.745
 2015	  0.2864	 16.8425	  16.842	 100.795
 2016	  0.2872	 16.8500	  16.850	 100.845
 2017	  0.2872	 16.8587	  16.859	 100.895
 2018	  0.2876	 16.8675	  16.868	 100.945
 2019	  0.2876	 16.8750	  16.875	 100.995
 2020	  0.2876	 16.8837	  16.884	 101.045
 2021	  0.2872	 16.8925	  16.892	 101.095
 2022	  0.2872	 16.9012	  16.901	 101.145
 2023	  0.2868	 16.9088	  16.909	 101.195
 2024	  0.2880	 16.9175	  16.917	 101.245
 2025	  0.2876	 16.9263	  16.926	 101.295
 2026	  0.2880	 16.9338	  16.934	 101.345
 2027	  0.2876	 16.9425	  16.942	 101.395
 2028	  0.2880	 16.9513	  16.951	 101.445
 2029	  0.2880	 16.9587	  16.959	 101.495
 2030	  0.2884	 16.9675	  16.967	 101.545
 2031	  0.2880	 16.9750	  16.975	 101.595
 2032	  0.2888	 16.9837	  16.984	 101.645
 2033	  0.2884	 16.9925	  16.993	 101.695
 2034	  0.2884	 17.0000	  17.000	 101.745
 2035	  0.2888	 17.0087	  17.009	 101.795
 2036	  0.2892	 17.0175	  17.017	 101.845
 2037	  0.2888	 17.0250	  17.025	 101.895
 2038	  0.2888	 17.0338	  17.034	 101.945
 2039	  0.2888	 17.0425	  17.042	 101.995
 2040	  0.2892	 17.0513	  17.051	 102.045
 2041	  0.2892	 17.0588	  17.059	 102.095
 2042	  0.2892	 17.0675	  17.067	 102.145
 2043	  0.2888	 17.0750	  17.075	 102.195
 2044	  0.2896	 17.0837	  17.084	 102.245
 2045	  0.2892	 17.0925	  17.092	 102.295
 2046	  0.2896	 17.1000	  17.100	 102.345
 2047	  0.2900	 17.1087	  17.109	 102.395
 2048	  0.2896	 17.1175	  17.118	 102.445
 2049	  0.2892	 17.1250	  17.125	 102.495
 2050	  0.2900	 17.1337	  17.134	 102.545
 2051	  0.2900	 17.1425	  17.142	 102.595
 2052	  0.2900	 17.1500	  17.150	 102.645
 2053	  0.2904	 17.1588	  17.159	 102.695
 2054	  0.2908	 17.1675	  17.167	 102.745
 2055	  0.2904	 17.1750	  17.175	 102.795
 2056	  0.2904	 17.1838	  17.184	 102.845
 2057	  0.2904	 17.1925	  17.192	 102.895
 2058	  0.2900	 17.2013	  17.201	 102.945
 2059	  0.2904	 17.2087	  17.209	 102.995
 2060	  0.2904	 17.2175	  17.217	 103.045
 2061	  0.2904	 17.2262	  17.226	 103.095
 2062	  0.2908	 17.2337	  17.234	 103.145
 2063	  0.2912	 17.2425	  17.243	 103.195
 2064	  0.2916	 17.2512	  17.251	 103.245
 2065	  0.2912	 17.2600	  17.260	 103.295
 2066	  0.2916	 17.2675	  17.267	 103.345
 2067	  0.2916	 17.2762	  17.276	 103.395
 2068	  0.2916	 17.2838	  17.284	 103.445
 2069	  0.2912	 17.2925	  17.292	 103.495
 2070	  0.2920	 17.3013	  17.301	 103.545
 2071	  0.2920	 17.3088	  17.309	 103.595
 2072	  0.2924	 17.3175	  17.317	 103.645
 2073	  0.2920	 17.3263	  17.326	 103.695
 2074	  0.2920	 17.3337	  17.334	 103.745
 2075	  0.2924	 17.3425	  17.342	 103.795
 2076	  0.2924	 17.3512	  17.351	 103.845
 2077	  0.2924	 17.3587	  17.359	 103.895
 2078	  0.2920	 17.3675	  17.368	 103.945
 2079	  0.2924	 17.3762	  17.376	 103.995
 2080	  0.2928	 17.3837	  17.384	 104.045
 2081	  0.2928	 17.3925	  17.392	 104.095
 2082	  0.2932	 17.4012	  17.401	 104.145
 2083	  0.2924	 17.4088	  17.409	 104.195
 2084	  0.2928	 17.4175	  17.417	 104.245
 2085	  0.2932	 17.4263	  17.426	 104.295
 2086	  0.2932	 17.4350	  17.435	 104.345
 2087	  0.2936	 17.4425	  17.442	 104.395
 2088	  0.2932	 17.4513	  17.451	 104.445
 2089	  0.2936	 17.4600	  17.460	 104.495
 2090	  0.2936	 17.4675	  17.467	 104.545
 2091	  0.2940	 17.4762	  17.476	 104.595
 2092	  0.2944	 17.4850	  17.485	 104.645
 2093	  0.2944	 17.4925	  17.493	 104.695
 2094	  0.2936	 17.5012	  17.501	 104.745
 2095	  0.2944	 17.5100	  17.510	 104.795
 2096	  0.2944	 17.5175	  17.517	 104.845
 2097	  0.2944	 17.5262	  17.526	 104.895
 2098	  0.2948	 17.5338	  17.534	 104.945
 2099	  0.2944	 17.5413	  17.541	 104.995
 2100	  0.2952	 17.5500	  17.550	 105.045
 2101	  0.2944	 17.5588	  17.559	 105.095
 2102	  0.2944	 17.5662	  17.566	 105.145
 2103	  0.2944	 17.5750	  17.575	 105.195
 2104	  0.2948	 17.5837	  17.584	 105.245
 2105	  0.2948	 17.5925	  17.592	 105.295
 2106	  0.2948	 17.6000	  17.600	 105.345
 2107	  0.2948	 17.6087	  17.609	 105.395
 2108	  0.2952	 17.6175	  17.618	 105.445
 2109	  0.2948	 17.6250	  17.625	 105.495
 2110	  0.2952	 17.6337	  17.634	 105.545
 2111	  0.2948	 17.6425	  17.642	 105.595
 2112	  0.2956	 17.6500	  17.650	 105.645
 2113	  0.2956	 17.6588	  17.659	 105.695
 2114	  0.2952	 17.6675	  17.667	 105.745
 2115	  0.2948	 17.6750	  17.675	 105.795
 2116	  0.2952	 17.6838	  17.684	 105.845
 2117	  0.2952	 17.6925	  17.692	 105.895
 2118	  0.2952	 17.7000	  17.700	 105.945
 2119	  0.2956	 17.7087	  17.709	 105.995
 2120	  0.2956	 17.7175	  17.717	 106.045
 2121	  0.2964	 17.7250	  17.725	 106.095
 2122	  0.2960	 17.7337	  17.734	 106.145
 2123	  0.2964	 17.7425	  17.743	 106.195
 2124	  0.2960	 17.7512	  17.751	 106.245
 2125	  0.2960	 17.7587	  17.759	 106.295
 2126	  0.2964	 17.7675	  17.767	 106.345
 2127	  0.2960	 17.7762	  17.776	 106.395
 2128	  0.2960	 17.7838	  17.784	 106.445
 2129	  0.2964	 17.7925	  17.792	 106.495
 2130	  0.2964	 17.8013	  17.801	 106.545
 2131	  0.2968	 17.8088	  17.809	 106.595
 2132	  0.2960	 17.8175	  17.817	 106.645
 2133	  0.2964	 17.8263	  17.826	 106.695
 2134	  0.2964	 17.8337	  17.834	 106.745
 2135	  0.2976	 17.8425	  17.842	 106.795
 2136	  0.2976	 17.8512	  17.851	 106.845
 2137	  0.2976	 17.8587	  17.859	 106.895
 2138	  0.2976	 17.8675	  17.868	 106.945
 2139	  0.2972	 17.8762	  17.876	 106.995
 2140	  0.2972	 17.8850	  17.885	 107.045
 2141	  0.2976	 17.8925	  17.892	 107.095
 2142	  0.2976	 17.9012	  17.901	 107.145
 2143	  0.2980	 17.9100	  17.910	 107.195
 2144	  0.2980	 17.9175	  17.917	 107.245
 2145	  0.2980	 17.9263	  17.926	 107.295
 2146	  0.2980	 17.9338	  17.934	 107.345
 2147	  0.2984	 17.9425	  17.942	 107.395
 2148	  0.2984	 17.9513	  17.951	 107.445
 2149	  0.2980	 17.9587	  17.959	 107.495
 2150	  0.2984	 17.9675	  17.967	 107.545
 2151	  0.2988	 17.9762	  17.976	 107.595
 2152	  0.2988	 17.9850	  17.985	 107.645
 2153	  0.2992	 17.9925	  17.993	 107.695
 2154	  0.2992	 18.0012	  18.001	 107.745
 2155	  0.2996	 18.0100	  18.010	 107.795
 2156	  0.2996	 18.0175	  18.017	 107.845
 2157	  0.2992	 18.0262	  18.026	 107.895
 2158	  0.2992	 18.0350	  18.035	 107.945
 2159	  0.2988	 18.0425	  18.042	 107.995
 2160	  0.2988	 18.0513	  18.051	 108.045
 2161	  0.2992	 18.0600	  18.060	 108.095
 2162	  0.2996	 18.0688	  18.069	 108.145
 2163	  0.2996	 18.0763	  18.076	 108.195
 2164	  0.2996	 18.0850	  18.085	 108.245
 2165	  0.2996	 18.0938	  18.094	 108.295
 2166	  0.2996	 18.1012	  18.101	 108.345
 2167	  0.3000	 18.1100	  18.110	 108.395
 2168	  0.2996	 18.1187	  18.119	 108.445
 2169	  0.3000	 18.1262	  18.126	 108.495
 2170	  0.3004	 18.1350	  18.135	 108.545
 2171	  0.3004	 18.1437	  18.144	 108.595
 2172	  0.3008	 18.1525	  18.153	 108.645
 2173	  0.3000	 18.1600	  18.160	 108.695
 2174	  0.3004	 18.1687	  18.169	 108.745
 2175	  0.3004	 18.1775	  18.177	 108.795
 2176	  0.3008	 18.1850	  18.185	 108.845
 2177	  0.3008	 18.1938	  18.194	 108.895
 2178	  0.3012	 18.2025	  18.202	 108.945
 2179	  0.3012	 18.2100	  18.210	 108.995
 2180	  0.3012	 18.2188	  18.219	 109.045
 2181	  0.3016	 18.2275	  18.227	 109.095
 2182	  0.3020	 18.2362	  18.236	 109.145
 2183	  0.3024	 18.2437	  18.244	 109.195
 2184	  0.3028	 18.2525	  18.253	 109.245
 2185	  0.3020	 18.2612	  18.261	 109.295
 2186	  0.3016	 18.2687	  18.269	 109.345
 2187	  0.3020	 18.2775	  18.278	 109.395
 2188	  0.3020	 18.2862	  18.286	 109.445
 2189	  0.3012	 18.2950	  18.295	 109.495
 2190	  0.3012	 18.3025	  18.302	 109.545
 2191	  0.3020	 18.3112	  18.311	 109.595
 2192	  0.3020	 18.3200	  18.320	 109.645
 2193	  0.3020	 18.3275	  18.327	 109.695
 2194	  0.3020	 18.3363	  18.336	 109.745
 2195	  0.3020	 18.3450	  18.345	 109.795
 2196	  0.3024	 18.3525	  18.352	 109.845
 2197	  0.3024	 18.3612	  18.361	 109.895
 2198	  0.3024	 18.3700	  18.370	 109.945
 2199	  0.3024	 18.3775	  18.378	 109.995
 2200	  0.3024	 18.3862	  18.386	 110.045
 2201	  0.3024	 18.3950	  18.395	 110.095
 2202	  0.3032	 18.4025	  18.403	 110.145
 2203	  0.3028	 18.4112	  18.411	 110.195
 2204	  0.3036	 18.4200	  18.420	 110.245
 2205	  0.3040	 18.4287	  18.429	 110.295
 2206	  0.3040	 18.4362	  18.436	 110.345
 2207	  0.3040	 18.4450	  18.445	 110.395
 2208	  0.3040	 18.4537	  18.454	 110.445
 2209	  0.3044	 18.4613	  18.461	 110.495
 2210	  0.3044	 18.4700	  18.470	 110.545
 2211	  0.3040	 18.4788	  18.479	 110.595
 2212	  0.3040	 18.4875	  18.487	 110.645
 2213	  0.3040	 18.4950	  18.495	 110.695
 2214	  0.3040	 18.5037	  18.504	 110.745
 2215	  0.3036	 18.5125	  18.512	 110.795
 2216	  0.3036	 18.5200	  18.520	 110.845
 2217	  0.3044	 18.5287	  18.529	 110.895
 2218	  0.3044	 18.5375	  18.538	 110.945
 2219	  0.3044	 18.5462	  18.546	 110.995
 2220	  0.3040	 18.5537	  18.554	 111.045
 2221	  0.3040	 18.5625	  18.562	 111.095
 2222	  0.3048	 18.5712	  18.571	 111.145
 2223	  0.3048	 18.5800	  18.580	 111.195
 2224	  0.3048	 18.5875	  18.587	 111.245
 2225	  0.3040	 18.5963	  18.596	 111.295
 2226	  0.3048	 18.6050	  18.605	 111.345
 2227	  0.3044	 18.6138	  18.614	 111.395
 2228	  0.3052	 18.6213	  18.621	 111.445
 2229	  0.3048	 18.6300	  18.630	 111.495
 2230	  0.3052	 18.6388	  18.639	 111.545
 2231	  0.3052	 18.6462	  18.646	 111.595
 2232	  0.3052	 18.6550	  18.655	 111.645
 2233	  0.3052	 18.6637	  18.664	 111.695
 2234	  0.3056	 18.6712	  18.671	 111.745
 2235	  0.3056	 18.6800	  18.680	 111.795
 2236	  0.3056	 18.6887	  18.689	 111.845
 2237	  0.3056	 18.6962	  18.696	 111.895
 2238	  0.3056	 18.7050	  18.705	 111.945
 2239	  0.3056	 18.7137	  18.714	 111.995
 2240	  0.3056	 18.7225	  18.722	 112.045
 2241	  0.3060	 18.7312	  18.731	 112.095
 2242	  0.3060	 18.7388	  18.739	 112.145
 2243	  0.3064	 18.7475	  18.747	 112.195
 2244	  0.3064	 18.7563	  18.756	 112.245
 2245	  0.3060	 18.7638	  18.764	 112.295
 2246	  0.3064	 18.7725	  18.772	 112.345
 2247	  0.3064	 18.7812	  18.781	 112.395
 2248	  0.3056	 18.7887	  18.789	 112.445
 2249	  0.3064	 18.7975	  18.797	 112.495
 2250	  0.3064	 18.8062	  18.806	 112.545
 2251	  0.3060	 18.8137	  18.814	 112.595
 2252	  0.3064	 18.8225	  18.823	 112.645
 2253	  0.3064	 18.8312	  18.831	 112.695
 2254	  0.3064	 18.8400	  18.840	 112.745
 2255	  0.3068	 18.8475	  18.847	 112.795
 2256	  0.3068	 18.8562	  18.856	 112.845
 2257	  0.3068	 18.8650	  18.865	 112.895
 2258	  0.3072	 18.8737	  18.874	 112.945
 2259	  0.3072	 18.8813	  18.881	 112.995
 2260	  0.3068	 18.8900	  18.890	 113.045
 2261	  0.3080	 18.8988	  18.899	 113.095
 2262	  0.3076	 18.9062	  18.906	 113.145
 2263	  0.3076	 18.9150	  18.915	 113.195
 2264	  0.3076	 18.9237	  18.924	 113.245
 2265	  0.3080	 18.9312	  18.931	 113.295
 2266	  0.3080	 18.9400	  18.940	 113.345
 2267	  0.3084	 18.9487	  18.949	 113.395
 2268	  0.3092	 18.9562	  18.956	 113.445
 2269	  0.3088	 18.9650	  18.965	 113.495
 2270	  0.3084	 18.9737	  18.974	 113.545
 2271	  0.3084	 18.9825	  18.983	 113.595
 2272	  0.3084	 18.9900	  18.990	 113.645
 2273	  0.3084	 18.9987	  18.999	 113.695
 2274	  0.3092	 19.0075	  19.007	 113.745
 2275	  0.3096	 19.0162	  19.016	 113.795
 2276	  0.3092	 19.0238	  19.024	 113.845
 2277	  0.3084	 19.0325	  19.032	 113.895
 2278	  0.3088	 19.0413	  19.041	 113.945
 2279	  0.3088	 19.0487	  19.049	 113.995
 2280	  0.3092	 19.0575	  19.057	 114.045
 2281	  0.3096	 19.0662	  19.066	 114.095
 2282	  0.3096	 19.0737	  19.074	 114.145
 2283	  0.3096	 19.0825	  19.083	 114.195
 2284	  0.3104	 19.0912	  19.091	 114.245
 2285	  0.3096	 19.1000	  19.100	 114.295
 2286	  0.3096	 19.1075	  19.108	 114.345
 2287	  0.3092	 19.1162	  19.116	 114.395
 2288	  0.3092	 19.1237	  19.124	 114.445
 2289	  0.3096	 19.1325	  19.132	 114.495
 2290	  0.3096	 19.1412	  19.141	 114.545
 2291	  0.3100	 19.1500	  19.150	 114.595
 2292	  0.3100	 19.1587	  19.159	 114.645
 2293	  0.3100	 19.1663	  19.166	 114.695
 2294	  0.3096	 19.1750	  19.175	 114.745
 2295	  0.3100	 19.1838	  19.184	 114.795
 2296	  0.3104	 19.1912	  19.191	 114.845
 2297	  0.3104	 19.2000	  19.200	 114.895
 2298	  0.3104	 19.2087	  19.209	 114.945
 2299	  0.3104	 19.2162	  19.216	 114.995
 2300	  0.3104	 19.2250	  19.225	 115.045
 2301	  0.3108	 19.2337	  19.234	 115.095
 2302	  0.3108	 19.2412	  19.241	 115.145
 2303	  0.3108	 19.2500	  19.250	 115.195
 2304	  0.3104	 19.2587	  19.259	 115.245
 2305	  0.3104	 19.2662	  19.266	 115.295
 2306	  0.3112	 19.2750	  19.275	 115.345
 2307	  0.3116	 19.2837	  19.284	 115.395
 2308	  0.3112	 19.2925	  19.292	 115.445
 2309	  0.3112	 19.3000	  19.300	 115.495
 2310	  0.3108	 19.3088	  19.309	 115.545
 2311	  0.3112	 19.3175	  19.317	 115.595
 2312	  0.3112	 19.3263	  19.326	 115.645
 2313	  0.3112	 19.3337	  19.334	 115.695
 2314	  0.3112	 19.3425	  19.342	 115.745
 2315	  0.3116	 19.3512	  19.351	 115.795
 2316	  0.3120	 19.3600	  19.360	 115.845
 2317	  0.3120	 19.3675	  19.368	 115.895
 2318	  0.3124	 19.3762	  19.376	 115.945
 2319	  0.3124	 19.3837	  19.384	 115.995
 2320	  0.3120	 19.3925	  19.392	 116.045
 2321	  0.3124	 19.4012	  19.401	 116.095
 2322	  0.3124	 19.4100	  19.410	 116.145
 2323	  0.3124	 19.4175	  19.417	 116.195
 2324	  0.3128	 19.4263	  19.426	 116.245
 2325	  0.3124	 19.4350	  19.435	 116.295
 2326	  0.3128	 19.4425	  19.442	 116.345
 2327	  0.3128	 19.4513	  19.451	 116.395
 2328	  0.3124	 19.4600	  19.460	 116.445
 2329	  0.3128	 19.4675	  19.467	 116.495
 2330	  0.3132	 19.4762	  19.476	 116.545
 2331	  0.3132	 19.4850	  19.485	 116.595
 2332	  0.3128	 19.4937	  19.494	 116.645
 2333	  0.3128	 19.5012	  19.501	 116.695
 2334	  0.3128	 19.5100	  19.510	 116.745
 2335	  0.3124	 19.5187	  19.519	 116.795
 2336	  0.3132	 19.5275	  19.528	 116.845
 2337	  0.3136	 19.5350	  19.535	 116.895
 2338	  0.3136	 19.5437	  19.544	 116.945
 2339	  0.3140	 19.5525	  19.552	 116.995
 2340	  0.3136	 19.5600	  19.560	 117.045
 2341	  0.3140	 19.5688	  19.569	 117.095
 2342	  0.3140	 19.5775	  19.577	 117.145
 2343	  0.3148	 19.5863	  19.586	 117.195
 2344	  0.3144	 19.5938	  19.594	 117.245
 2345	  0.3144	 19.6025	  19.602	 117.295
 2346	  0.3144	 19.6112	  19.611	 117.345
 2347	  0.3144	 19.6187	  19.619	 117.395
 2348	  0.3144	 19.6275	  19.627	 117.445
 2349	  0.3144	 19.6362	  19.636	 117.495
 2350	  0.3148	 19.6437	  19.644	 117.545
 2351	  0.3144	 19.6525	  19.653	 117.595
 2352	  0.3144	 19.6612	  19.661	 117.645
 2353	  0.3144	 19.6687	  19.669	 117.695
 2354	  0.3144	 19.6775	  19.677	 117.745
 2355	  0.3140	 19.6862	  19.686	 117.795
 2356	  0.3144	 19.6950	  19.695	 117.845
 2357	  0.3148	 19.7025	  19.702	 117.895
 2358	  0.3152	 19.7113	  19.711	 117.945
 2359	  0.3152	 19.7200	  19.720	 117.995
 2360	  0.3156	 19.7288	  19.729	 118.045
 2361	  0.3152	 19.7362	  19.736	 118.095
 2362	  0.3148	 19.7450	  19.745	 118.145
 2363	  0.3156	 19.7525	  19.752	 118.195
 2364	  0.3152	 19.7612	  19.761	 118.245
 2365	  0.3156	 19.7700	  19.770	 118.295
 2366	  0.3156	 19.7787	  19.779	 118.345
 2367	  0.3156	 19.7862	  19.786	 118.395
 2368	  0.3156	 19.7950	  19.795	 118.445
 2369	  0.3156	 19.8037	  19.804	 118.495
 2370	  0.3156	 19.8112	  19.811	 118.545
 2371	  0.3160	 19.8200	  19.820	 118.595
 2372	  0.3156	 19.8287	  19.829	 118.645
 2373	  0.3160	 19.8375	  19.837	 118.695
 2374	  0.3156	 19.8450	  19.845	 118.745
 2375	  0.3156	 19.8538	  19.854	 118.795
 2376	  0.3160	 19.8625	  19.862	 118.845
 2377	  0.3160	 19.8700	  19.870	 118.895
 2378	  0.3164	 19.8787	  19.879	 118.945
 2379	  0.3164	 19.8875	  19.887	 118.995
 2380	  0.3160	 19.8950	  19.895	 119.045
 2381	  0.3164	 19.9037	  19.904	 119.095
 2382	  0.3168	 19.9125	  19.913	 119.145
 2383	  0.3168	 19.9200	  19.920	 119.195
 2384	  0.3164	 19.9287	  19.929	 119.245
 2385	  0.3168	 19.9375	  19.938	 119.295
 2386	  0.3164	 19.9450	  19.945	 119.345
 2387	  0.3168	 19.9537	  19.954	 119.395
 2388	  0.3168	 19.9625	  19.962	 119.445
 2389	  0.3172	 19.9700	  19.970	 119.495
 2390	  0.3172	 19.9788	  19.979	 119.545
 2391	  0.3172	 19.9875	  19.987	 119.595
 2392	  0.3168	 19.9963	  19.996	 119.645
 2393	  0.3180	 20.0037	  20.004	 119.695
 2394	  0.3176	 20.0125	  20.012	 119.745
 2395	  0.3180	 20.0212	  20.021	 119.795
 2396	  0.3180	 20.0287	  20.029	 119.845
 2397	  0.3180	 20.0375	  20.038	 119.895
 2398	  0.3168	 20.0462	  20.046	 119.945
 2399	  0.3176	 20.0537	  20.054	 119.995
 2400	  0.3172	 20.0625	  20.062	 120.045
 2401	  0.3176	 20.0712	  20.071	 120.095
 2402	  0.3168	 20.0787	  20.079	 120.145
 2403	  0.3168	 20.0875	  20.087	 120.195
 2404	  0.3164	 20.0962	  20.096	 120.245
 2405	  0.3172	 20.1050	  20.105	 120.295
 2406	  0.3176	 20.1125	  20.112	 120.345
 2407	  0.3180	 20.1213	  20.121	 120.395
 2408	  0.3184	 20.1300	  20.130	 120.445
 2409	  0.3184	 20.1375	  20.137	 120.495
 2410	  0.3188	 20.1462	  20.146	 120.545
 2411	  0.3192	 20.1550	  20.155	 120.595
 2412	  0.3188	 20.1625	  20.163	 120.645
 2413	  0.3188	 20.1712	  20.171	 120.695
 2414	  0.3188	 20.1787	  20.179	 120.745
 2415	  0.3192	 20.1875	  20.188	 120.795
 2416	  0.3192	 20.1962	  20.196	 120.845
 2417	  0.3192	 20.2037	  20.204	 120.895
 2418	  0.3192	 20.2125	  20.212	 120.945
 2419	  0.3196	 20.2212	  20.221	 120.995
 2420	  0.3196	 20.2300	  20.230	 121.045
 2421	  0.3196	 20.2375	  20.237	 121.095
 2422	  0.3192	 20.2463	  20.246	 121.145
 2423	  0.3188	 20.2537	  20.254	 121.195
 2424	  0.3188	 20.2625	  20.262	 121.245
 2425	  0.3192	 20.2712	  20.271	 121.295
 2426	  0.3192	 20.2800	  20.280	 121.345
 2427	  0.3200	 20.2875	  20.288	 121.395
 2428	  0.3196	 20.2962	  20.296	 121.445
 2429	  0.3200	 20.3037	  20.304	 121.495
 2430	  0.3200	 20.3125	  20.312	 121.545
 2431	  0.3204	 20.3212	  20.321	 121.595
 2432	  0.3208	 20.3287	  20.329	 121.645
 2433	  0.3200	 20.3375	  20.337	 121.695
 2434	  0.3200	 20.3462	  20.346	 121.745
 2435	  0.3204	 20.3538	  20.354	 121.795
 2436	  0.3208	 20.3625	  20.362	 121.845
 2437	  0.3208	 20.3713	  20.371	 121.895
 2438	  0.3208	 20.3800	  20.380	 121.945
 2439	  0.3208	 20.3875	  20.387	 121.995
 2440	  0.3212	 20.3962	  20.396	 122.045
 2441	  0.3204	 20.4050	  20.405	 122.095
 2442	  0.3212	 20.4125	  20.413	 122.145
 2443	  0.3212	 20.4212	  20.421	 122.195
 2444	  0.3216	 20.4300	  20.430	 122.245
 2445	  0.3216	 20.4375	  20.438	 122.295
 2446	  0.3216	 20.4462	  20.446	 122.345
 2447	  0.3220	 20.4550	  20.455	 122.395
 2448	  0.3220	 20.4625	  20.462	 122.445
 2449	  0.3220	 20.4712	  20.471	 122.495
 2450	  0.3216	 20.4800	  20.480	 122.545
 2451	  0.3216	 20.4875	  20.487	 122.595
 2452	  0.3216	 20.4963	  20.496	 122.645
 2453	  0.3216	 20.5037	  20.504	 122.695
 2454	  0.3220	 20.5125	  20.512	 122.745
 2455	  0.3220	 20.5212	  20.521	 122.795
 2456	  0.3220	 20.5300	  20.530	 122.845
 2457	  0.3224	 20.5375	  20.538	 122.895
 2458	  0.3228	 20.5462	  20.546	 122.945
 2459	  0.3228	 20.5550	  20.555	 122.995
 2460	  0.3232	 20.5637	  20.564	 123.045
 2461	  0.3228	 20.5712	  20.571	 123.095
 2462	  0.3232	 20.5800	  20.580	 123.145
 2463	  0.3228	 20.5875	  20.587	 123.195
 2464	  0.3232	 20.5962	  20.596	 123.245
 2465	  0.3236	 20.6050	  20.605	 123.295
 2466	  0.3236	 20.6125	  20.612	 123.345
 2467	  0.3232	 20.6213	  20.621	 123.395
 2468	  0.3228	 20.6300	  20.630	 123.445
 2469	  0.3232	 20.6375	  20.637	 123.495
 2470	  0.3232	 20.6462	  20.646	 123.545
 2471	  0.3236	 20.6550	  20.655	 123.595
 2472	  0.3236	 20.6637	  20.664	 123.645
 2473	  0.3236	 20.6712	  20.671	 123.695
 2474	  0.3228	 20.6800	  20.680	 123.745
 2475	  0.3240	 20.6887	  20.689	 123.795
 2476	  0.3236	 20.6962	  20.696	 123.845
 2477	  0.3236	 20.7050	  20.705	 123.895
 2478	  0.3240	 20.7137	  20.714	 123.945
 2479	  0.3236	 20.7212	  20.721	 123.995
 2480	  0.3236	 20.7300	  20.730	 124.045
 2481	  0.3236	 20.7388	  20.739	 124.095
 2482	  0.3240	 20.7463	  20.746	 124.145
 2483	  0.3232	 20.7550	  20.755	 124.195
 2484	  0.3240	 20.7638	  20.764	 124.245
 2485	  0.3236	 20.7712	  20.771	 124.295
 2486	  0.3236	 20.7800	  20.780	 124.345
 2487	  0.3240	 20.7887	  20.789	 124.395
 2488	  0.3240	 20.7962	  20.796	 124.445
 2489	  0.3244	 20.8050	  20.805	 124.495
 2490	  0.3240	 20.8137	  20.814	 124.545
 2491	  0.3240	 20.8212	  20.821	 124.595
 2492	  0.3248	 20.8300	  20.830	 124.645
 2493	  0.3252	 20.8387	  20.839	 124.695
 2494	  0.3248	 20.8462	  20.846	 124.745
 2495	  0.3252	 20.8550	  20.855	 124.795
 2496	  0.3248	 20.8638	  20.864	 124.845
 2497	  0.3252	 20.8725	  20.872	 124.895
 2498	  0.3252	 20.8800	  20.880	 124.945
 2499	  0.3256	 20.8888	  20.889	 124.995
 2500	  0.3252	 20.8962	  20.896	 125.045
 2501	  0.3256	 20.9050	  20.905	 125.095
 2502	  0.3252	 20.9137	  20.914	 125.145
 2503	  0.3252	 20.9212	  20.921	 125.195
 2504	  0.3260	 20.9300	  20.930	 125.245
 2505	  0.3260	 20.9387	  20.939	 125.295
 2506	  0.3256	 20.9475	  20.948	 125.345
 2507	  0.3256	 20.9550	  20.955	 125.395
 2508	  0.3256	 20.9637	  20.964	 125.445
 2509	  0.3256	 20.9725	  20.972	 125.495
 2510	  0.3264	 20.9800	  20.980	 125.545
 2511	  0.3260	 20.9888	  20.989	 125.595
 2512	  0.3260	 20.9975	  20.997	 125.645
 2513	  0.3264	 21.0050	  21.005	 125.695
 2514	  0.3264	 21.0138	  21.014	 125.745
 2515	  0.3264	 21.0225	  21.022	 125.795
 2516	  0.3264	 21.0300	  21.030	 125.845
 2517	  0.3264	 21.0387	  21.039	 125.895
 2518	  0.3268	 21.0462	  21.046	 125.945
 2519	  0.3264	 21.0550	  21.055	 125.995
 2520	  0.3268	 21.0637	  21.064	 126.045
 2521	  0.3268	 21.0712	  21.071	 126.095
 2522	  0.3268	 21.0800	  21.080	 126.145
 2523	  0.3264	 21.0887	  21.089	 126.195
 2524	  0.3276	 21.0962	  21.096	 126.245
 2525	  0.3276	 21.1050	  21.105	 126.295
 2526	  0.3272	 21.1138	  21.114	 126.345
 2527	  0.3268	 21.1213	  21.121	 126.395
 2528	  0.3280	 21.1300	  21.130	 126.445
 2529	  0.3276	 21.1388	  21.139	 126.495
 2530	  0.3276	 21.1462	  21.146	 126.545
 2531	  0.3276	 21.1550	  21.155	 126.595
 2532	  0.3272	 21.1637	  21.164	 126.645
 2533	  0.3276	 21.1712	  21.171	 126.695
 2534	  0.3276	 21.1800	  21.180	 126.745
 2535	  0.3284	 21.1887	  21.189	 126.795
 2536	  0.3284	 21.1975	  21.198	 126.845
 2537	  0.3284	 21.2050	  21.205	 126.895
 2538	  0.3284	 21.2137	  21.214	 126.945
 2539	  0.3280	 21.2225	  21.222	 126.995
 2540	  0.3284	 21.2300	  21.230	 127.045
 2541	  0.3288	 21.2388	  21.239	 127.095
 2542	  0.3284	 21.2475	  21.247	 127.145
 2543	  0.3284	 21.2550	  21.255	 127.195
 2544	  0.3280	 21.2638	  21.264	 127.245
