Index,Load (kN),Defor (mm)
4106,12.388,0.1648
4107,12.392,0.1648
4108,12.396,0.1648
4109,12.396,0.1648
4110,12.4,0.1648
4111,12.404,0.1652
4112,12.408,0.1652
4113,12.408,0.1652
4114,12.412,0.1652
4115,12.416,0.1652
4116,12.416,0.1652
4117,12.42,0.1656
4118,12.424,0.1652
4119,12.424,0.1656
4120,12.432,0.1656
4121,12.432,0.1656
4122,12.436,0.1656
4123,12.44,0.1656
4124,12.44,0.1656
4125,12.444,0.166
4126,12.448,0.166
4127,12.452,0.166
4128,12.452,0.1664
4129,12.456,0.166
4130,12.456,0.166
4131,12.46,0.1664
4132,12.464,0.1664
4133,12.464,0.1664
4134,12.468,0.1664
4135,12.472,0.1664
4136,12.476,0.1664
4137,12.48,0.1668
4138,12.48,0.1664
4139,12.484,0.1664
4140,12.488,0.1668
4141,12.488,0.1664
4142,12.492,0.1664
4143,12.496,0.1668
4144,12.5,0.1668
4145,12.5,0.1668
4146,12.504,0.1668
4147,12.508,0.1668
4148,12.508,0.1672
4149,12.512,0.1672
4150,12.516,0.1672
4151,12.52,0.1672
4152,12.52,0.1676
4153,12.524,0.1676
4154,12.528,0.1676
4155,12.532,0.1676
4156,12.532,0.1676
4157,12.536,0.1676
4158,12.54,0.1676
4159,12.54,0.1676
4160,12.544,0.1676
4161,12.548,0.168
4162,12.552,0.168
4163,12.552,0.168
4164,12.556,0.168
4165,12.556,0.168
4166,12.56,0.168
4167,12.564,0.168
4168,12.568,0.1684
4169,12.568,0.1684
4170,12.572,0.1684
4171,12.572,0.1684
4172,12.576,0.1684
4173,12.58,0.1684
4174,12.58,0.1684
4175,12.584,0.1688
4176,12.588,0.1684
4177,12.592,0.1688
4178,12.592,0.1688
4179,12.596,0.1688
4180,12.6,0.1688
4181,12.604,0.1688
4182,12.604,0.1688
4183,12.608,0.1692
4184,12.608,0.1692
4185,12.612,0.1692
4186,12.616,0.1692
4187,12.62,0.1692
4188,12.62,0.1692
4189,12.624,0.1696
4190,12.628,0.1696
4191,12.632,0.1696
4192,12.632,0.1696
4193,12.636,0.1696
4194,12.64,0.1696
4195,12.644,0.1696
4196,12.644,0.17
4197,12.648,0.17
4198,12.648,0.17
4199,12.656,0.17
4200,12.656,0.1704
4201,12.66,0.1704
4202,12.66,0.1704
4203,12.664,0.1704
4204,12.668,0.1704
4205,12.668,0.1704
4206,12.672,0.1704
4207,12.676,0.1704
4208,12.68,0.1708
4209,12.68,0.1708
4210,12.684,0.1708
4211,12.688,0.1708
4212,12.692,0.1712
4213,12.692,0.1712
4214,12.696,0.1712
4215,12.696,0.1712
4216,12.7,0.1712
4217,12.704,0.1712
4218,12.708,0.1712
4219,12.712,0.1716
4220,12.712,0.1716
4221,12.716,0.1716
4222,12.716,0.1716
4223,12.72,0.1716
4224,12.724,0.1716
4225,12.724,0.1716
4226,12.728,0.172
4227,12.732,0.172
4228,12.732,0.172
4229,12.736,0.172
4230,12.74,0.172
4231,12.744,0.172
4232,12.744,0.172
4233,12.748,0.172
4234,12.748,0.1724
4235,12.752,0.1724
4236,12.756,0.1724
4237,12.756,0.1724
4238,12.76,0.1728
4239,12.764,0.1728
4240,12.768,0.1728
4241,12.768,0.1728
4242,12.772,0.1728
4243,12.772,0.1728
4244,12.776,0.1732
4245,12.78,0.1732
4246,12.784,0.1732
4247,12.784,0.1732
4248,12.788,0.1736
4249,12.792,0.1732
4250,12.796,0.1736
4251,12.796,0.1736
4252,12.8,0.1736
4253,12.804,0.1736
4254,12.804,0.1736
4255,12.808,0.1736
4256,12.808,0.174
4257,12.812,0.174
4258,12.812,0.174
4259,12.816,0.174
4260,12.82,0.1744
4261,12.824,0.1744
4262,12.824,0.1748
4263,12.828,0.1744
4264,12.828,0.1748
4265,12.832,0.1748
4266,12.836,0.1748
4267,12.836,0.1748
4268,12.84,0.1748
4269,12.844,0.1748
4270,12.848,0.1748
4271,12.848,0.1752
4272,12.852,0.1752
4273,12.856,0.1752
4274,12.856,0.1752
4275,12.86,0.1752
4276,12.864,0.1756
4277,12.864,0.1756
4278,12.868,0.1756
4279,12.872,0.1756
4280,12.872,0.1756
4281,12.876,0.176
4282,12.88,0.176
4283,12.88,0.176
4284,12.88,0.176
4285,12.884,0.1764
4286,12.888,0.1764
4287,12.892,0.1764
4288,12.892,0.1764
4289,12.896,0.1764
4290,12.896,0.1768
4291,12.9,0.1768
4292,12.904,0.1768
4293,12.904,0.1768
4294,12.908,0.1768
4295,12.912,0.1768
4296,12.912,0.1772
4297,12.916,0.1772
4298,12.92,0.1772
4299,12.92,0.1772
4300,12.924,0.1776
4301,12.928,0.1776
4302,12.928,0.1776
4303,12.932,0.178
4304,12.936,0.178
4305,12.936,0.178
4306,12.94,0.178
4307,12.94,0.178
4308,12.948,0.1784
4309,12.948,0.1784
4310,12.952,0.1784
4311,12.952,0.1788
4312,12.956,0.1788
4313,12.96,0.1788
4314,12.964,0.1788
4315,12.964,0.1788
4316,12.964,0.1788
4317,12.968,0.1792
4318,12.972,0.1792
4319,12.972,0.1792
4320,12.976,0.1792
4321,12.976,0.1796
4322,12.98,0.1796
4323,12.98,0.1796
4324,12.988,0.1796
4325,12.988,0.1796
4326,12.992,0.18
4327,12.992,0.18
4328,12.996,0.18
4329,13.0,0.1804
4330,13.0,0.1804
4331,13.004,0.1804
4332,13.008,0.1804
4333,13.008,0.1808
4334,13.012,0.1804
4335,13.016,0.1808
4336,13.016,0.1808
4337,13.02,0.1808
4338,13.02,0.1812
4339,13.024,0.1812
4340,13.028,0.1812
4341,13.032,0.1812
4342,13.032,0.1816
4343,13.036,0.1816
4344,13.036,0.1816
4345,13.04,0.1816
4346,13.044,0.1816
4347,13.044,0.182
4348,13.048,0.182
4349,13.048,0.1824
4350,13.052,0.1824
4351,13.052,0.1824
4352,13.056,0.1828
4353,13.06,0.1828
4354,13.06,0.1832
4355,13.064,0.1832
4356,13.064,0.1832
4357,13.068,0.1832
4358,13.072,0.1832
4359,13.072,0.1832
4360,13.076,0.1836
4361,13.076,0.1836
4362,13.08,0.1836
4363,13.084,0.184
4364,13.084,0.184
4365,13.088,0.184
4366,13.092,0.184
4367,13.092,0.1844
4368,13.096,0.1844
4369,13.096,0.1844
4370,13.1,0.1848
4371,13.104,0.1848
4372,13.104,0.1852
4373,13.108,0.1848
4374,13.112,0.1852
4375,13.112,0.1852
4376,13.116,0.1852
4377,13.116,0.1856
4378,13.12,0.1856
4379,13.12,0.1856
4380,13.124,0.186
4381,13.124,0.186
4382,13.128,0.1864
4383,13.128,0.1864
4384,13.132,0.1864
4385,13.136,0.1868
4386,13.136,0.1868
4387,13.136,0.1872
4388,13.14,0.1872
4389,13.144,0.1872
4390,13.144,0.1876
4391,13.148,0.1876
4392,13.148,0.1876
4393,13.152,0.1876
4394,13.152,0.188
4395,13.156,0.188
4396,13.16,0.188
4397,13.16,0.188
4398,13.16,0.188
4399,13.164,0.1884
4400,13.168,0.1884
4401,13.168,0.1888
4402,13.172,0.1888
4403,13.172,0.1892
4404,13.176,0.1892
4405,13.18,0.1892
4406,13.184,0.1896
4407,13.184,0.1896
4408,13.184,0.1896
4409,13.188,0.19
4410,13.188,0.19
4411,13.192,0.19
4412,13.192,0.1904
4413,13.192,0.1904
4414,13.196,0.1908
4415,13.2,0.1908
4416,13.2,0.1912
4417,13.2,0.1912
4418,13.204,0.1912
4419,13.204,0.1912
4420,13.208,0.1912
4421,13.212,0.1916
4422,13.212,0.1916
4423,13.216,0.1916
4424,13.216,0.192
4425,13.216,0.192
4426,13.22,0.192
4427,13.224,0.1928
4428,13.224,0.1928
4429,13.228,0.1928
4430,13.228,0.1928
4431,13.232,0.1932
4432,13.232,0.1932
4433,13.236,0.1936
4434,13.236,0.1936
4435,13.24,0.194
4436,13.244,0.194
4437,13.244,0.194
4438,13.248,0.1944
4439,13.248,0.1944
4440,13.248,0.1948
4441,13.252,0.1948
4442,13.252,0.1948
4443,13.256,0.1952
4444,13.256,0.1952
4445,13.26,0.1956
4446,13.26,0.1956
4447,13.264,0.196
4448,13.268,0.196
4449,13.272,0.1964
4450,13.272,0.1964
4451,13.272,0.1968
4452,13.276,0.1968
4453,13.276,0.1968
4454,13.28,0.1972
4455,13.28,0.1972
4456,13.284,0.1976
4457,13.284,0.1976
4458,13.288,0.198
4459,13.288,0.198
4460,13.292,0.1984
4461,13.292,0.1984
4462,13.292,0.1984
4463,13.296,0.1988
4464,13.3,0.1988
4465,13.3,0.1992
4466,13.3,0.1996
4467,13.304,0.1996
4468,13.308,0.2
4469,13.308,0.2
4470,13.312,0.2
4471,13.312,0.2004
4472,13.312,0.2004
4473,13.316,0.2008
4474,13.316,0.2008
4475,13.32,0.2012
4476,13.324,0.2012
4477,13.324,0.2012
4478,13.324,0.2016
4479,13.328,0.202
4480,13.328,0.202
4481,13.332,0.202
4482,13.332,0.2024
4483,13.336,0.2024
4484,13.336,0.2028
4485,13.34,0.2032
4486,13.34,0.2032
4487,13.344,0.2036
4488,13.344,0.2036
4489,13.344,0.2036
4490,13.348,0.204
4491,13.348,0.204
4492,13.352,0.2044
4493,13.352,0.2048
4494,13.356,0.2052
4495,13.36,0.2052
4496,13.36,0.2052
4497,13.36,0.2056
4498,13.36,0.2056
4499,13.364,0.206
4500,13.368,0.206
4501,13.368,0.2064
4502,13.368,0.2068
4503,13.372,0.2068
4504,13.372,0.2072
4505,13.376,0.2076
4506,13.376,0.2076
4507,13.376,0.2076
4508,13.38,0.208
4509,13.38,0.208
4510,13.384,0.208
4511,13.384,0.2084
4512,13.388,0.2088
4513,13.388,0.2092
4514,13.388,0.2092
4515,13.392,0.2092
4516,13.392,0.2096
4517,13.392,0.21
4518,13.396,0.21
4519,13.396,0.2104
4520,13.4,0.2104
4521,13.4,0.2108
4522,13.404,0.2108
4523,13.408,0.2112
4524,13.408,0.2116
4525,13.408,0.2116
4526,13.412,0.212
4527,13.412,0.2124
4528,13.416,0.2124
4529,13.416,0.2128
4530,13.416,0.2128
4531,13.42,0.2132
4532,13.42,0.2136
4533,13.424,0.2136
4534,13.424,0.2136
4535,13.424,0.214
4536,13.424,0.2144
4537,13.428,0.2144
4538,13.428,0.2148
4539,13.432,0.2152
4540,13.432,0.2152
4541,13.436,0.2156
4542,13.436,0.216
4543,13.436,0.216
4544,13.436,0.2164
4545,13.44,0.2164
4546,13.44,0.2168
4547,13.44,0.2172
4548,13.444,0.2172
4549,13.448,0.2176
4550,13.448,0.218
4551,13.448,0.218
4552,13.452,0.218
4553,13.452,0.2184
4554,13.452,0.2184
4555,13.456,0.2188
4556,13.456,0.2192
4557,13.46,0.2196
4558,13.46,0.22
4559,13.46,0.22
4560,13.46,0.2204
4561,13.464,0.2204
4562,13.468,0.2208
4563,13.468,0.2212
4564,13.468,0.2212
4565,13.468,0.2216
4566,13.472,0.2216
4567,13.472,0.2224
4568,13.472,0.2224
4569,13.476,0.2228
4570,13.476,0.2228
4571,13.476,0.2232
4572,13.48,0.2236
4573,13.48,0.224
4574,13.484,0.224
4575,13.484,0.2244
4576,13.484,0.2248
4577,13.484,0.2248
4578,13.484,0.2252
4579,13.488,0.2256
4580,13.492,0.2256
4581,13.492,0.226
4582,13.492,0.2264
4583,13.492,0.2264
4584,13.496,0.2268
4585,13.496,0.2272
4586,13.496,0.2272
4587,13.5,0.2276
4588,13.5,0.228
4589,13.5,0.2284
4590,13.504,0.2284
4591,13.504,0.2284
4592,13.504,0.2288
4593,13.508,0.2292
4594,13.508,0.2296
4595,13.508,0.2296
4596,13.512,0.23
4597,13.512,0.2304
4598,13.516,0.2304
4599,13.516,0.2308
4600,13.516,0.2312
4601,13.52,0.2316
4602,13.52,0.232
4603,13.52,0.232
4604,13.524,0.2324
4605,13.524,0.2328
4606,13.528,0.2332
4607,13.528,0.2332
4608,13.528,0.2336
4609,13.528,0.234
4610,13.532,0.234
4611,13.532,0.2344
4612,13.532,0.2348
4613,13.532,0.2348
4614,13.536,0.2352
4615,13.536,0.2356
4616,13.536,0.236
4617,13.54,0.2364
4618,13.54,0.2364
4619,13.54,0.2368
4620,13.54,0.2372
4621,13.544,0.2376
4622,13.544,0.238
4623,13.544,0.238
4624,13.548,0.2384
4625,13.548,0.2384
4626,13.548,0.2392
4627,13.548,0.2396
4628,13.552,0.2396
4629,13.552,0.24
4630,13.552,0.2404
4631,13.556,0.2404
4632,13.556,0.2408
4633,13.56,0.2412
4634,13.56,0.2416
4635,13.564,0.242
4636,13.56,0.242
4637,13.56,0.2424
4638,13.564,0.2428
4639,13.564,0.2432
4640,13.564,0.2436
4641,13.568,0.2436
4642,13.568,0.244
4643,13.568,0.2444
4644,13.568,0.2448
4645,13.572,0.2448
4646,13.576,0.2452
4647,13.572,0.2456
4648,13.576,0.246
4649,13.576,0.2464
4650,13.576,0.2464
4651,13.58,0.2468
4652,13.58,0.2472
4653,13.58,0.2476
4654,13.58,0.248
4655,13.584,0.2484
4656,13.584,0.2484
4657,13.588,0.2488
4658,13.584,0.2492
4659,13.588,0.2496
4660,13.588,0.25
4661,13.588,0.2504
4662,13.592,0.2504
4663,13.592,0.2508
4664,13.592,0.2512
4665,13.592,0.2516
4666,13.596,0.252
4667,13.596,0.2524
4668,13.596,0.2524
4669,13.596,0.2532
4670,13.6,0.2532
4671,13.596,0.2536
4672,13.6,0.254
4673,13.6,0.2544
4674,13.6,0.2544
4675,13.604,0.2548
4676,13.604,0.2556
4677,13.604,0.2556
4678,13.604,0.256
4679,13.608,0.2564
4680,13.608,0.2568
4681,13.608,0.2572
4682,13.608,0.2576
4683,13.608,0.258
4684,13.612,0.258
4685,13.612,0.2584
4686,13.612,0.2588
4687,13.612,0.2592
4688,13.612,0.2596
4689,13.616,0.26
4690,13.616,0.26
4691,13.616,0.2604
4692,13.616,0.2612
4693,13.62,0.2612
4694,13.62,0.2616
4695,13.62,0.262
4696,13.62,0.2624
4697,13.624,0.2628
4698,13.624,0.2632
4699,13.624,0.2636
4700,13.624,0.2636
4701,13.628,0.264
4702,13.628,0.2644
4703,13.628,0.2652
4704,13.632,0.2652
4705,13.632,0.2656
4706,13.628,0.266
4707,13.632,0.2664
4708,13.632,0.2668
4709,13.632,0.2668
4710,13.632,0.2672
4711,13.636,0.2676
4712,13.636,0.268
4713,13.636,0.2684
4714,13.636,0.2685
4715,13.636,0.2698
4716,13.64,0.271
4717,13.64,0.271
4718,13.64,0.2723
4719,13.644,0.2735
4720,13.644,0.2735
4721,13.644,0.2748
4722,13.644,0.276
4723,13.644,0.276
4724,13.644,0.2773
4725,13.648,0.2785
4726,13.648,0.2785
4727,13.648,0.2798
4728,13.648,0.281
4729,13.652,0.281
4730,13.652,0.2823
4731,13.652,0.2835
4732,13.652,0.2848
4733,13.652,0.2848
4734,13.652,0.286
4735,13.652,0.2873
4736,13.656,0.2873
4737,13.656,0.2885
4738,13.656,0.2898
4739,13.656,0.2898
4740,13.66,0.291
4741,13.66,0.291
4742,13.66,0.2923
4743,13.66,0.2935
4744,13.66,0.2935
4745,13.66,0.2948
4746,13.664,0.296
4747,13.664,0.296
4748,13.664,0.2973
4749,13.664,0.2985
4750,13.664,0.2985
4751,13.664,0.2998
4752,13.664,0.301
4753,13.664,0.301
4754,13.668,0.3023
4755,13.668,0.3035
4756,13.668,0.3035
4757,13.672,0.3048
4758,13.672,0.306
4759,13.672,0.306
4760,13.676,0.3073
4761,13.672,0.3085
4762,13.676,0.3085
4763,13.676,0.3098
4764,13.676,0.311
4765,13.676,0.311
4766,13.676,0.3123
4767,13.676,0.3135
4768,13.68,0.3135
4769,13.68,0.3148
4770,13.68,0.316
4771,13.68,0.316
4772,13.68,0.3173
4773,13.684,0.3185
4774,13.684,0.3185
4775,13.684,0.3198
4776,13.684,0.321
4777,13.684,0.321
4778,13.684,0.3223
4779,13.688,0.3235
4780,13.688,0.3235
4781,13.688,0.3248
4782,13.688,0.326
4783,13.688,0.326
4784,13.688,0.3273
4785,13.692,0.3285
4786,13.692,0.3285
4787,13.692,0.3298
4788,13.692,0.331
4789,13.692,0.331
4790,13.696,0.3323
4791,13.692,0.3335
4792,13.696,0.3335
4793,13.696,0.3348
4794,13.696,0.336
4795,13.696,0.336
4796,13.696,0.3373
4797,13.696,0.3385
4798,13.7,0.3385
4799,13.7,0.3398
4800,13.7,0.341
4801,13.7,0.341
4802,13.7,0.3423
4803,13.704,0.3435
4804,13.7,0.3448
4805,13.704,0.3448
4806,13.704,0.346
4807,13.704,0.3473
4808,13.704,0.3473
4809,13.708,0.3485
4810,13.708,0.3498
4811,13.708,0.3498
4812,13.708,0.351
4813,13.708,0.3523
4814,13.712,0.3523
4815,13.712,0.3535
4816,13.712,0.3548
4817,13.712,0.3548
4818,13.712,0.356
4819,13.712,0.3573
4820,13.712,0.3573
4821,13.712,0.3585
4822,13.716,0.3598
4823,13.716,0.3598
4824,13.716,0.361
4825,13.716,0.3623
4826,13.716,0.3623
4827,13.716,0.3635
4828,13.72,0.3648
4829,13.716,0.3648
4830,13.72,0.366
4831,13.72,0.3673
4832,13.72,0.3673
4833,13.72,0.3685
4834,13.72,0.3698
4835,13.724,0.3698
4836,13.724,0.371
4837,13.724,0.3723
4838,13.724,0.3723
4839,13.724,0.3735
4840,13.724,0.3748
4841,13.724,0.3748
4842,13.724,0.376
4843,13.724,0.3773
4844,13.728,0.3773
4845,13.728,0.3785
4846,13.728,0.3798
4847,13.728,0.381
4848,13.728,0.381
4849,13.728,0.3823
4850,13.732,0.3823
4851,13.732,0.3835
4852,13.732,0.3848
4853,13.732,0.3848
4854,13.732,0.386
4855,13.732,0.3873
4856,13.736,0.3885
4857,13.736,0.3885
4858,13.736,0.3898
4859,13.736,0.391
4860,13.736,0.391
4861,13.736,0.3923
4862,13.736,0.3935
4863,13.736,0.3935
4864,13.736,0.3948
4865,13.736,0.396
4866,13.736,0.396
4867,13.74,0.3973
4868,13.74,0.3985
4869,13.74,0.3985
4870,13.744,0.3998
4871,13.744,0.401
4872,13.744,0.401
4873,13.744,0.4023
4874,13.744,0.4035
4875,13.744,0.4035
4876,13.744,0.4048
4877,13.744,0.406
4878,13.744,0.406
4879,13.744,0.4073
4880,13.744,0.4085
4881,13.744,0.4085
4882,13.748,0.4098
4883,13.748,0.411
4884,13.752,0.411
4885,13.752,0.4123
4886,13.752,0.4135
4887,13.752,0.4135
4888,13.752,0.4148
4889,13.752,0.416
4890,13.752,0.416
4891,13.756,0.4173
4892,13.756,0.4185
4893,13.756,0.4185
4894,13.756,0.4198
4895,13.752,0.421
4896,13.756,0.421
4897,13.752,0.4223
4898,13.756,0.4235
4899,13.756,0.4235
4900,13.76,0.4248
4901,13.76,0.426
4902,13.76,0.426
4903,13.76,0.4273
4904,13.76,0.4285
4905,13.76,0.4285
4906,13.76,0.4298
4907,13.76,0.431
4908,13.76,0.431
4909,13.764,0.4323
4910,13.764,0.4335
4911,13.764,0.4335
4912,13.764,0.4348
4913,13.768,0.436
4914,13.768,0.436
4915,13.768,0.4373
4916,13.768,0.4385
4917,13.768,0.4385
4918,13.768,0.4398
4919,13.768,0.441
4920,13.772,0.441
4921,13.768,0.4423
4922,13.772,0.4435
4923,13.772,0.4435
4924,13.772,0.4448
4925,13.772,0.446
4926,13.772,0.446
4927,13.772,0.4473
4928,13.772,0.4485
4929,13.772,0.4485
4930,13.772,0.4498
4931,13.776,0.451
4932,13.776,0.451
4933,13.776,0.4523
4934,13.776,0.4535
4935,13.776,0.4535
4936,13.78,0.4548
4937,13.776,0.456
4938,13.78,0.456
4939,13.78,0.4573
4940,13.776,0.4585
4941,13.78,0.4585
4942,13.78,0.4598
4943,13.78,0.461
4944,13.78,0.461
4945,13.78,0.4623
4946,13.78,0.4635
4947,13.78,0.4635
4948,13.78,0.4648
4949,13.784,0.466
4950,13.784,0.466
4951,13.784,0.4673
4952,13.784,0.4685
4953,13.784,0.4698
4954,13.784,0.4698
4955,13.788,0.471
4956,13.788,0.4723
4957,13.788,0.4723
4958,13.788,0.4735
4959,13.788,0.4748
4960,13.792,0.4748
4961,13.792,0.476
4962,13.788,0.4773
4963,13.792,0.4773
4964,13.792,0.4785
4965,13.792,0.4798
4966,13.792,0.4798
4967,13.796,0.481
4968,13.792,0.4823
4969,13.796,0.4823
4970,13.796,0.4835
4971,13.796,0.4848
4972,13.796,0.4848
4973,13.796,0.486
4974,13.796,0.4873
4975,13.8,0.4873
4976,13.796,0.4885
4977,13.8,0.4898
4978,13.8,0.4898
4979,13.8,0.491
4980,13.8,0.4923
4981,13.804,0.4923
4982,13.8,0.4935
4983,13.804,0.4948
4984,13.804,0.4948
4985,13.804,0.496
4986,13.804,0.4973
4987,13.804,0.4973
4988,13.804,0.4985
4989,13.804,0.4998
4990,13.804,0.4998
4991,13.804,0.501
4992,13.804,0.5023
4993,13.808,0.5023
4994,13.808,0.5035
4995,13.808,0.5048
4996,13.808,0.5048
4997,13.808,0.506
4998,13.808,0.5073
4999,13.808,0.5073
5000,13.808,0.5085
5001,13.812,0.5098
5002,13.812,0.5098
5003,13.812,0.511
5004,13.812,0.5123
5005,13.812,0.5123
5006,13.812,0.5135
5007,13.812,0.5148
5008,13.812,0.5148
5009,13.816,0.516
5010,13.816,0.5173
5011,13.816,0.5173
5012,13.816,0.5185
5013,13.816,0.5198
5014,13.82,0.5198
5015,13.816,0.521
5016,13.82,0.5223
5017,13.82,0.5223
5018,13.816,0.5235
5019,13.816,0.5248
5020,13.82,0.5248
5021,13.82,0.526
5022,13.82,0.5273
5023,13.82,0.5273
5024,13.82,0.5285
5025,13.82,0.5298
5026,13.82,0.5298
5027,13.82,0.531
5028,13.824,0.5323
5029,13.824,0.5323
5030,13.824,0.5335
5031,13.824,0.5348
5032,13.824,0.5348
5033,13.824,0.536
5034,13.824,0.5373
5035,13.824,0.5373
5036,13.828,0.5385
5037,13.828,0.5398
5038,13.828,0.5398
5039,13.828,0.541
5040,13.828,0.5423
5041,13.828,0.5423
5042,13.828,0.5435
5043,13.828,0.5448
5044,13.828,0.5448
5045,13.828,0.546
5046,13.828,0.5473
5047,13.828,0.5473
5048,13.832,0.5485
5049,13.832,0.5498
5050,13.832,0.5498
5051,13.832,0.551
5052,13.832,0.5523
5053,13.836,0.5523
5054,13.832,0.5535
5055,13.832,0.5548
5056,13.836,0.5548
5057,13.836,0.556
5058,13.836,0.5573
5059,13.836,0.5573
5060,13.836,0.5585
5061,13.836,0.5598
5062,13.836,0.5598
5063,13.836,0.561
5064,13.84,0.5623
5065,13.836,0.5623
5066,13.84,0.5635
5067,13.836,0.5648
5068,13.84,0.5648
5069,13.84,0.566
5070,13.84,0.5673
5071,13.84,0.5673
5072,13.84,0.5685
5073,13.84,0.5698
5074,13.844,0.5698
5075,13.844,0.571
5076,13.844,0.5723
5077,13.844,0.5723
5078,13.844,0.5735
5079,13.844,0.5748
5080,13.844,0.5748
5081,13.844,0.576
5082,13.844,0.5773
5083,13.844,0.5773
5084,13.848,0.5785
5085,13.848,0.5798
5086,13.848,0.5798
5087,13.848,0.581
5088,13.848,0.5823
5089,13.848,0.5823
5090,13.848,0.5835
5091,13.852,0.5848
5092,13.848,0.5848
5093,13.852,0.586
5094,13.848,0.5873
5095,13.852,0.5873
5096,13.852,0.5885
5097,13.852,0.5898
5098,13.852,0.5898
5099,13.852,0.591
5100,13.856,0.5923
5101,13.852,0.5923
5102,13.856,0.5935
5103,13.856,0.5948
5104,13.856,0.5948
5105,13.856,0.596
5106,13.856,0.5973
5107,13.856,0.5973
5108,13.856,0.5985
5109,13.856,0.5998
5110,13.856,0.5998
5111,13.86,0.601
5112,13.86,0.6023
5113,13.86,0.6023
5114,13.86,0.6035
5115,13.86,0.6048
5116,13.86,0.6048
5117,13.86,0.606
5118,13.86,0.6073
5119,13.86,0.6073
5120,13.864,0.6085
5121,13.86,0.6098
5122,13.86,0.6098
5123,13.864,0.611
5124,13.864,0.6123
5125,13.864,0.6123
5126,13.864,0.6135
5127,13.864,0.6148
5128,13.864,0.6148
5129,13.864,0.616
5130,13.868,0.6173
5131,13.864,0.6173
5132,13.868,0.6185
5133,13.868,0.6198
5134,13.868,0.621
5135,13.868,0.621
5136,13.868,0.6223
5137,13.868,0.6223
5138,13.872,0.6235
5139,13.868,0.6248
5140,13.872,0.6248
5141,13.872,0.626
5142,13.872,0.6273
5143,13.872,0.6273
5144,13.876,0.6285
5145,13.872,0.6298
5146,13.872,0.631
5147,13.872,0.631
5148,13.872,0.6323
5149,13.876,0.6335
5150,13.876,0.6335
5151,13.872,0.6348
5152,13.876,0.6348
5153,13.876,0.636
5154,13.876,0.6373
5155,13.876,0.6385
5156,13.876,0.6385
5157,13.876,0.6398
5158,13.88,0.641
5159,13.876,0.641
5160,13.88,0.6423
5161,13.88,0.6435
5162,13.88,0.6435
5163,13.88,0.6448
5164,13.88,0.646
5165,13.88,0.646
5166,13.88,0.6473
5167,13.88,0.6485
5168,13.884,0.6485
5169,13.884,0.6498
5170,13.884,0.651
5171,13.884,0.651
5172,13.884,0.6523
5173,13.884,0.6535
5174,13.884,0.6535
5175,13.884,0.6548
5176,13.884,0.656
5177,13.884,0.656
5178,13.884,0.6573
5179,13.888,0.6585
5180,13.888,0.6585
5181,13.888,0.6598
5182,13.888,0.661
5183,13.888,0.661
5184,13.888,0.6623
5185,13.888,0.6635
5186,13.888,0.6635
5187,13.888,0.6648
5188,13.888,0.666
5189,13.892,0.666
5190,13.892,0.6673
5191,13.892,0.6685
5192,13.892,0.6685
5193,13.892,0.6698
5194,13.892,0.671
5195,13.892,0.671
5196,13.892,0.6723
5197,13.896,0.6735
5198,13.892,0.6735
5199,13.896,0.6748
5200,13.896,0.676
5201,13.896,0.676
5202,13.896,0.6773
5203,13.896,0.6785
5204,13.9,0.6785
5205,13.896,0.6798
5206,13.896,0.681
5207,13.896,0.681
5208,13.9,0.6823
5209,13.9,0.6835
5210,13.9,0.6835
5211,13.9,0.6848
5212,13.9,0.686
5213,13.904,0.686
5214,13.9,0.6873
5215,13.9,0.6885
5216,13.904,0.6898
5217,13.9,0.6898
5218,13.904,0.691
5219,13.904,0.691
5220,13.904,0.6923
5221,13.904,0.6935
5222,13.904,0.6948
5223,13.904,0.6948
5224,13.904,0.696
5225,13.904,0.6973
5226,13.904,0.6973
5227,13.904,0.6985
5228,13.904,0.6998
5229,13.904,0.6998
5230,13.904,0.701
5231,13.904,0.7023
5232,13.908,0.7023
5233,13.908,0.7035
5234,13.908,0.7048
5235,13.908,0.7048
5236,13.908,0.706
5237,13.908,0.7073
5238,13.908,0.7073
5239,13.908,0.7085
5240,13.908,0.7098
5241,13.908,0.7098
5242,13.912,0.711
5243,13.912,0.7123
5244,13.912,0.7123
5245,13.912,0.7135
5246,13.916,0.7148
5247,13.916,0.7148
5248,13.912,0.716
5249,13.912,0.7173
5250,13.912,0.7173
5251,13.912,0.7185
5252,13.912,0.7198
5253,13.916,0.7198
5254,13.916,0.721
5255,13.916,0.7223
5256,13.916,0.7223
5257,13.916,0.7235
5258,13.916,0.7248
5259,13.92,0.7248
5260,13.916,0.726
5261,13.92,0.7273
5262,13.92,0.7273
5263,13.916,0.7285
5264,13.92,0.7298
5265,13.92,0.7298
5266,13.92,0.731
5267,13.916,0.7323
5268,13.92,0.7323
5269,13.92,0.7335
5270,13.92,0.7348
5271,13.92,0.7348
5272,13.92,0.736
5273,13.924,0.7373
5274,13.924,0.7373
5275,13.924,0.7385
5276,13.924,0.7398
5277,13.924,0.7398
5278,13.924,0.741
5279,13.924,0.7423
5280,13.924,0.7423
5281,13.924,0.7435
5282,13.924,0.7448
5283,13.928,0.7448
5284,13.928,0.746
5285,13.924,0.7473
5286,13.928,0.7473
5287,13.928,0.7485
5288,13.928,0.7498
5289,13.928,0.7498
5290,13.928,0.751
5291,13.928,0.7523
5292,13.928,0.7523
