0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	11112
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 6631	 14.2840	  1.8773	   5.550	 331.595
 6632	 14.2840	  1.8785	   5.551	 331.645
 6633	 14.2840	  1.8798	   5.552	 331.695
 6634	 14.2840	  1.8798	   5.552	 331.745
 6635	 14.2840	  1.8810	   5.554	 331.795
 6636	 14.2840	  1.8823	   5.555	 331.845
 6637	 14.2840	  1.8823	   5.555	 331.895
 6638	 14.2840	  1.8835	   5.556	 331.945
 6639	 14.2840	  1.8848	   5.557	 331.995
 6640	 14.2840	  1.8848	   5.557	 332.045
 6641	 14.2840	  1.8860	   5.559	 332.095
 6642	 14.2840	  1.8873	   5.560	 332.145
 6643	 14.2840	  1.8873	   5.560	 332.195
 6644	 14.2840	  1.8885	   5.561	 332.245
 6645	 14.2880	  1.8898	   5.562	 332.295
 6646	 14.2880	  1.8898	   5.562	 332.345
 6647	 14.2840	  1.8910	   5.564	 332.395
 6648	 14.2880	  1.8923	   5.565	 332.445
 6649	 14.2880	  1.8923	   5.565	 332.495
 6650	 14.2840	  1.8935	   5.566	 332.545
 6651	 14.2880	  1.8948	   5.567	 332.595
 6652	 14.2840	  1.8948	   5.567	 332.645
 6653	 14.2880	  1.8960	   5.569	 332.695
 6654	 14.2840	  1.8973	   5.570	 332.745
 6655	 14.2880	  1.8973	   5.570	 332.795
 6656	 14.2880	  1.8985	   5.571	 332.845
 6657	 14.2880	  1.8998	   5.572	 332.895
 6658	 14.2880	  1.9010	   5.574	 332.945
 6659	 14.2880	  1.9010	   5.574	 332.995
 6660	 14.2880	  1.9023	   5.575	 333.045
 6661	 14.2880	  1.9035	   5.576	 333.095
 6662	 14.2880	  1.9035	   5.576	 333.145
 6663	 14.2880	  1.9048	   5.577	 333.195
 6664	 14.2880	  1.9048	   5.577	 333.245
 6665	 14.2880	  1.9060	   5.579	 333.295
 6666	 14.2920	  1.9073	   5.580	 333.345
 6667	 14.2880	  1.9073	   5.580	 333.395
 6668	 14.2920	  1.9085	   5.581	 333.445
 6669	 14.2920	  1.9098	   5.582	 333.495
 6670	 14.2920	  1.9110	   5.584	 333.545
 6671	 14.2920	  1.9110	   5.584	 333.595
 6672	 14.2920	  1.9123	   5.585	 333.645
 6673	 14.2920	  1.9135	   5.586	 333.695
 6674	 14.2920	  1.9135	   5.586	 333.745
 6675	 14.2920	  1.9148	   5.588	 333.795
 6676	 14.2920	  1.9160	   5.589	 333.845
 6677	 14.2920	  1.9160	   5.589	 333.895
 6678	 14.2920	  1.9173	   5.590	 333.945
 6679	 14.2920	  1.9185	   5.591	 333.995
 6680	 14.2920	  1.9185	   5.591	 334.045
 6681	 14.2920	  1.9198	   5.592	 334.095
 6682	 14.2920	  1.9210	   5.594	 334.145
 6683	 14.2920	  1.9210	   5.594	 334.195
 6684	 14.2920	  1.9223	   5.595	 334.245
 6685	 14.2920	  1.9235	   5.596	 334.295
 6686	 14.2920	  1.9235	   5.596	 334.345
 6687	 14.2920	  1.9248	   5.597	 334.395
 6688	 14.2920	  1.9260	   5.599	 334.445
 6689	 14.2920	  1.9260	   5.599	 334.495
 6690	 14.2920	  1.9273	   5.600	 334.545
 6691	 14.2920	  1.9285	   5.601	 334.595
 6692	 14.2920	  1.9285	   5.601	 334.645
 6693	 14.2960	  1.9298	   5.602	 334.695
 6694	 14.2960	  1.9310	   5.604	 334.745
 6695	 14.2960	  1.9310	   5.604	 334.795
 6696	 14.2960	  1.9323	   5.605	 334.845
 6697	 14.2960	  1.9335	   5.606	 334.895
 6698	 14.2960	  1.9335	   5.606	 334.945
 6699	 14.2960	  1.9348	   5.608	 334.995
 6700	 14.2960	  1.9360	   5.609	 335.045
 6701	 14.2960	  1.9360	   5.609	 335.095
 6702	 14.2960	  1.9373	   5.610	 335.145
 6703	 14.2960	  1.9385	   5.611	 335.195
 6704	 14.2960	  1.9385	   5.611	 335.245
 6705	 14.2960	  1.9398	   5.612	 335.295
 6706	 14.2960	  1.9410	   5.614	 335.345
 6707	 14.2960	  1.9410	   5.614	 335.395
 6708	 14.2960	  1.9423	   5.615	 335.445
 6709	 14.2960	  1.9435	   5.616	 335.495
 6710	 14.2960	  1.9435	   5.616	 335.545
 6711	 14.3000	  1.9448	   5.617	 335.595
 6712	 14.3000	  1.9460	   5.619	 335.645
 6713	 14.3000	  1.9460	   5.619	 335.695
 6714	 14.2960	  1.9473	   5.620	 335.745
 6715	 14.2960	  1.9485	   5.621	 335.795
 6716	 14.3000	  1.9485	   5.621	 335.845
 6717	 14.3000	  1.9498	   5.622	 335.895
 6718	 14.3000	  1.9510	   5.624	 335.945
 6719	 14.3000	  1.9510	   5.624	 335.995
 6720	 14.3000	  1.9523	   5.625	 336.045
 6721	 14.3000	  1.9535	   5.626	 336.095
 6722	 14.3000	  1.9535	   5.626	 336.145
 6723	 14.3000	  1.9548	   5.628	 336.195
 6724	 14.3000	  1.9560	   5.629	 336.245
 6725	 14.3000	  1.9560	   5.629	 336.295
 6726	 14.3000	  1.9573	   5.630	 336.345
 6727	 14.3000	  1.9585	   5.631	 336.395
 6728	 14.3000	  1.9585	   5.631	 336.445
 6729	 14.3000	  1.9598	   5.632	 336.495
 6730	 14.3000	  1.9610	   5.634	 336.545
 6731	 14.3040	  1.9610	   5.634	 336.595
 6732	 14.3000	  1.9623	   5.635	 336.645
 6733	 14.3000	  1.9635	   5.636	 336.695
 6734	 14.3000	  1.9635	   5.636	 336.745
 6735	 14.3000	  1.9648	   5.637	 336.795
 6736	 14.3000	  1.9660	   5.639	 336.845
 6737	 14.3000	  1.9660	   5.639	 336.895
 6738	 14.3000	  1.9673	   5.640	 336.945
