0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3529
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
 3447	  0.2496	 28.8162	  28.816	 172.395
 3448	  0.2496	 28.8237	  28.824	 172.445
 3449	  0.2500	 28.8325	  28.832	 172.495
 3450	  0.2496	 28.8412	  28.841	 172.545
 3451	  0.2500	 28.8487	  28.849	 172.595
 3452	  0.2496	 28.8575	  28.858	 172.645
 3453	  0.2492	 28.8662	  28.866	 172.695
 3454	  0.2500	 28.8737	  28.874	 172.745
 3455	  0.2496	 28.8825	  28.882	 172.795
 3456	  0.2500	 28.8912	  28.891	 172.845
 3457	  0.2500	 28.8988	  28.899	 172.895
 3458	  0.2500	 28.9075	  28.907	 172.945
 3459	  0.2500	 28.9163	  28.916	 172.995
 3460	  0.2512	 28.9250	  28.925	 173.045
 3461	  0.2500	 28.9325	  28.932	 173.095
 3462	  0.2508	 28.9412	  28.941	 173.145
 3463	  0.2500	 28.9487	  28.949	 173.195
 3464	  0.2500	 28.9575	  28.957	 173.245
 3465	  0.2508	 28.9662	  28.966	 173.295
 3466	  0.2500	 28.9750	  28.975	 173.345
 3467	  0.2504	 28.9825	  28.983	 173.395
 3468	  0.2496	 28.9912	  28.991	 173.445
 3469	  0.2500	 28.9987	  28.999	 173.495
 3470	  0.2496	 29.0075	  29.007	 173.545
 3471	  0.2492	 29.0150	  29.015	 173.595
 3472	  0.2496	 29.0237	  29.024	 173.645
 3473	  0.2488	 29.0325	  29.032	 173.695
 3474	  0.2488	 29.0400	  29.040	 173.745
 3475	  0.2488	 29.0487	  29.049	 173.795
 3476	  0.2488	 29.0575	  29.057	 173.845
 3477	  0.2492	 29.0650	  29.065	 173.895
 3478	  0.2484	 29.0737	  29.074	 173.945
 3479	  0.2484	 29.0825	  29.082	 173.995
 3480	  0.2492	 29.0912	  29.091	 174.045
 3481	  0.2488	 29.0987	  29.099	 174.095
 3482	  0.2492	 29.1075	  29.108	 174.145
 3483	  0.2492	 29.1162	  29.116	 174.195
 3484	  0.2492	 29.1237	  29.124	 174.245
 3485	  0.2484	 29.1325	  29.132	 174.295
 3486	  0.2476	 29.1412	  29.141	 174.345
 3487	  0.2472	 29.1487	  29.149	 174.395
 3488	  0.0812	 29.1575	  29.157	 174.445
 3489	  0.0012	 29.1650	  29.165	 174.495
 3490	  0.0016	 29.1737	  29.174	 174.545
 3491	  0.0016	 29.1825	  29.182	 174.595
 3492	  0.0012	 29.1912	  29.191	 174.645
 3493	  0.0016	 29.1987	  29.199	 174.695
 3494	  0.0016	 29.2062	  29.206	 174.745
 3495	  0.0016	 29.2150	  29.215	 174.795
 3496	  0.0020	 29.2225	  29.222	 174.845
 3497	  0.0016	 29.2312	  29.231	 174.895
 3498	  0.0016	 29.2387	  29.239	 174.945
 3499	  0.0016	 29.2475	  29.247	 174.995
 3500	  0.0016	 29.2562	  29.256	 175.045
 3501	  0.0012	 29.2638	  29.264	 175.095
 3502	  0.0012	 29.2725	  29.272	 175.145
 3503	  0.0016	 29.2812	  29.281	 175.195
 3504	  0.0016	 29.2887	  29.289	 175.245
 3505	  0.0020	 29.2975	  29.297	 175.295
 3506	  0.0020	 29.3062	  29.306	 175.345
 3507	  0.0020	 29.3137	  29.314	 175.395
 3508	  0.0024	 29.3225	  29.323	 175.445
 3509	  0.0024	 29.3312	  29.331	 175.495
 3510	  0.0024	 29.3387	  29.339	 175.545
 3511	  0.0024	 29.3475	  29.347	 175.595
 3512	  0.0020	 29.3562	  29.356	 175.645
 3513	  0.0016	 29.3637	  29.364	 175.695
 3514	  0.0016	 29.3725	  29.372	 175.745
 3515	  0.0012	 29.3812	  29.381	 175.795
 3516	  0.0024	 29.3888	  29.389	 175.845
 3517	  0.0028	 29.3975	  29.397	 175.895
 3518	  0.0020	 29.4062	  29.406	 175.945
 3519	  0.0012	 29.4137	  29.414	 175.995
 3520	  0.0016	 29.4225	  29.422	 176.045
 3521	  0.0020	 29.4312	  29.431	 176.095
 3522	  0.0020	 29.4387	  29.439	 176.145
 3523	  0.0024	 29.4475	  29.448	 176.195
 3524	  0.0028	 29.4550	  29.455	 176.245
 3525	  0.0024	 29.4625	  29.462	 176.295
 3526	  0.0020	 29.4712	  29.471	 176.345
 3527	  0.0020	 29.4800	  29.480	 176.395
 3528	  0.0016	 29.4875	  29.487	 176.445
ControlMode:	0
Rate:	 10.0000
(null)
4
step	1
0
5.000000
0.000000
1
1
0.500000
2
step	2
1
5.000000
0.000000
1
1
2.000000
3
step	3
5
2.000000
0.000000
1
0
30.000000
4
step	4
8
0.000000
0.000000
0
0
0.000000
0
2
