0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	6462
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
  556	  0.0552	  4.6437	   4.644	  27.845
  557	  0.0552	  4.6512	   4.651	  27.895
  558	  0.0556	  4.6600	   4.660	  27.945
  559	  0.0556	  4.6687	   4.669	  27.995
  560	  0.0564	  4.6762	   4.676	  28.045
  561	  0.0564	  4.6850	   4.685	  28.095
  562	  0.0564	  4.6937	   4.694	  28.145
  563	  0.0568	  4.7013	   4.701	  28.195
  564	  0.0572	  4.7100	   4.710	  28.245
  565	  0.0576	  4.7188	   4.719	  28.295
  566	  0.0580	  4.7275	   4.727	  28.345
  567	  0.0580	  4.7350	   4.735	  28.395
  568	  0.0580	  4.7438	   4.744	  28.445
  569	  0.0580	  4.7525	   4.753	  28.495
  570	  0.0580	  4.7600	   4.760	  28.545
  571	  0.0580	  4.7687	   4.769	  28.595
  572	  0.0584	  4.7775	   4.777	  28.645
  573	  0.0592	  4.7850	   4.785	  28.695
  574	  0.0592	  4.7937	   4.794	  28.745
  575	  0.0592	  4.8025	   4.802	  28.795
  576	  0.0596	  4.8100	   4.810	  28.845
  577	  0.0592	  4.8187	   4.819	  28.895
  578	  0.0596	  4.8275	   4.827	  28.945
  579	  0.0600	  4.8350	   4.835	  28.995
  580	  0.0600	  4.8438	   4.844	  29.045
  581	  0.0604	  4.8525	   4.852	  29.095
  582	  0.0604	  4.8600	   4.860	  29.145
  583	  0.0608	  4.8688	   4.869	  29.195
  584	  0.0608	  4.8775	   4.878	  29.245
  585	  0.0608	  4.8850	   4.885	  29.295
  586	  0.0608	  4.8937	   4.894	  29.345
  587	  0.0612	  4.9025	   4.902	  29.395
  588	  0.0612	  4.9113	   4.911	  29.445
  589	  0.0608	  4.9187	   4.919	  29.495
  590	  0.0616	  4.9275	   4.927	  29.545
  591	  0.0620	  4.9350	   4.935	  29.595
  592	  0.0620	  4.9437	   4.944	  29.645
  593	  0.0628	  4.9525	   4.952	  29.695
  594	  0.0628	  4.9612	   4.961	  29.745
  595	  0.0628	  4.9688	   4.969	  29.795
  596	  0.0628	  4.9775	   4.977	  29.845
  597	  0.0628	  4.9862	   4.986	  29.895
  598	  0.0628	  4.9938	   4.994	  29.945
  599	  0.0628	  5.0025	   5.003	  29.995
  600	  0.0628	  5.0113	   5.011	  30.045
  601	  0.0632	  5.0200	   5.020	  30.095
  602	  0.0636	  5.0275	   5.027	  30.145
  603	  0.0636	  5.0363	   5.036	  30.195
  604	  0.0640	  5.0450	   5.045	  30.245
  605	  0.0644	  5.0525	   5.052	  30.295
  606	  0.0648	  5.0612	   5.061	  30.345
  607	  0.0648	  5.0700	   5.070	  30.395
  608	  0.0652	  5.0775	   5.077	  30.445
  609	  0.0652	  5.0862	   5.086	  30.495
  610	  0.0656	  5.0950	   5.095	  30.545
  611	  0.0656	  5.1025	   5.102	  30.595
  612	  0.0664	  5.1112	   5.111	  30.645
  613	  0.0660	  5.1200	   5.120	  30.695
  614	  0.0664	  5.1275	   5.128	  30.745
  615	  0.0664	  5.1363	   5.136	  30.795
  616	  0.0664	  5.1450	   5.145	  30.845
  617	  0.0668	  5.1525	   5.152	  30.895
  618	  0.0672	  5.1613	   5.161	  30.945
  619	  0.0672	  5.1700	   5.170	  30.995
  620	  0.0676	  5.1788	   5.179	  31.045
  621	  0.0680	  5.1862	   5.186	  31.095
  622	  0.0684	  5.1950	   5.195	  31.145
  623	  0.0680	  5.2025	   5.202	  31.195
  624	  0.0684	  5.2112	   5.211	  31.245
  625	  0.0676	  5.2200	   5.220	  31.295
  626	  0.0684	  5.2275	   5.227	  31.345
  627	  0.0688	  5.2362	   5.236	  31.395
  628	  0.0684	  5.2450	   5.245	  31.445
  629	  0.0688	  5.2537	   5.254	  31.495
  630	  0.0692	  5.2613	   5.261	  31.545
  631	  0.0696	  5.2700	   5.270	  31.595
  632	  0.0692	  5.2787	   5.279	  31.645
  633	  0.0692	  5.2863	   5.286	  31.695
  634	  0.0700	  5.2950	   5.295	  31.745
  635	  0.0704	  5.3038	   5.304	  31.795
  636	  0.0708	  5.3125	   5.312	  31.845
  637	  0.0704	  5.3200	   5.320	  31.895
  638	  0.0712	  5.3287	   5.329	  31.945
  639	  0.0712	  5.3375	   5.338	  31.995
  640	  0.0716	  5.3450	   5.345	  32.045
  641	  0.0716	  5.3537	   5.354	  32.095
  642	  0.0716	  5.3625	   5.362	  32.145
  643	  0.0724	  5.3700	   5.370	  32.195
  644	  0.0728	  5.3787	   5.379	  32.245
  645	  0.0728	  5.3875	   5.387	  32.295
  646	  0.0724	  5.3950	   5.395	  32.345
  647	  0.0720	  5.4037	   5.404	  32.395
  648	  0.0728	  5.4125	   5.412	  32.445
  649	  0.0732	  5.4212	   5.421	  32.495
  650	  0.0740	  5.4288	   5.429	  32.545
  651	  0.0736	  5.4375	   5.438	  32.595
  652	  0.0740	  5.4450	   5.445	  32.645
  653	  0.0736	  5.4537	   5.454	  32.695
  654	  0.0740	  5.4625	   5.463	  32.745
  655	  0.0744	  5.4713	   5.471	  32.795
  656	  0.0748	  5.4787	   5.479	  32.845
  657	  0.0748	  5.4875	   5.487	  32.895
  658	  0.0748	  5.4962	   5.496	  32.945
  659	  0.0748	  5.5037	   5.504	  32.995
  660	  0.0752	  5.5125	   5.512	  33.045
  661	  0.0756	  5.5212	   5.521	  33.095
  662	  0.0752	  5.5287	   5.529	  33.145
  663	  0.0760	  5.5375	   5.537	  33.195
  664	  0.0764	  5.5462	   5.546	  33.245
  665	  0.0764	  5.5550	   5.555	  33.295
  666	  0.0772	  5.5625	   5.562	  33.345
  667	  0.0776	  5.5712	   5.571	  33.395
  668	  0.0772	  5.5800	   5.580	  33.445
  669	  0.0776	  5.5887	   5.589	  33.495
  670	  0.0780	  5.5963	   5.596	  33.545
  671	  0.0788	  5.6050	   5.605	  33.595
  672	  0.0784	  5.6137	   5.614	  33.645
  673	  0.0780	  5.6212	   5.621	  33.695
  674	  0.0784	  5.6300	   5.630	  33.745
  675	  0.0788	  5.6388	   5.639	  33.795
  676	  0.0788	  5.6462	   5.646	  33.845
  677	  0.0784	  5.6550	   5.655	  33.895
  678	  0.0792	  5.6637	   5.664	  33.945
  679	  0.0792	  5.6712	   5.671	  33.995
  680	  0.0796	  5.6800	   5.680	  34.045
  681	  0.0800	  5.6887	   5.689	  34.095
  682	  0.0800	  5.6962	   5.696	  34.145
  683	  0.0800	  5.7050	   5.705	  34.195
  684	  0.0808	  5.7137	   5.714	  34.245
  685	  0.0804	  5.7225	   5.722	  34.295
  686	  0.0812	  5.7312	   5.731	  34.345
  687	  0.0812	  5.7387	   5.739	  34.395
  688	  0.0820	  5.7475	   5.747	  34.445
  689	  0.0816	  5.7562	   5.756	  34.495
  690	  0.0816	  5.7638	   5.764	  34.545
  691	  0.0820	  5.7725	   5.773	  34.595
  692	  0.0824	  5.7812	   5.781	  34.645
  693	  0.0824	  5.7887	   5.789	  34.695
  694	  0.0824	  5.7975	   5.797	  34.745
  695	  0.0832	  5.8063	   5.806	  34.795
  696	  0.0832	  5.8150	   5.815	  34.845
  697	  0.0836	  5.8225	   5.822	  34.895
  698	  0.0840	  5.8312	   5.831	  34.945
  699	  0.0844	  5.8400	   5.840	  34.995
  700	  0.0840	  5.8487	   5.849	  35.045
  701	  0.0836	  5.8562	   5.856	  35.095
  702	  0.0840	  5.8650	   5.865	  35.145
  703	  0.0848	  5.8737	   5.874	  35.195
  704	  0.0848	  5.8812	   5.881	  35.245
  705	  0.0848	  5.8900	   5.890	  35.295
  706	  0.0848	  5.8987	   5.899	  35.345
  707	  0.0860	  5.9062	   5.906	  35.395
  708	  0.0856	  5.9150	   5.915	  35.445
  709	  0.0848	  5.9237	   5.924	  35.495
  710	  0.0852	  5.9325	   5.932	  35.545
  711	  0.0860	  5.9400	   5.940	  35.595
  712	  0.0856	  5.9488	   5.949	  35.645
  713	  0.0864	  5.9575	   5.957	  35.695
  714	  0.0856	  5.9650	   5.965	  35.745
  715	  0.0860	  5.9737	   5.974	  35.795
  716	  0.0872	  5.9825	   5.983	  35.845
  717	  0.0872	  5.9913	   5.991	  35.895
  718	  0.0876	  5.9987	   5.999	  35.945
  719	  0.0884	  6.0075	   6.007	  35.995
  720	  0.0888	  6.0162	   6.016	  36.045
  721	  0.0888	  6.0250	   6.025	  36.095
  722	  0.0888	  6.0325	   6.032	  36.145
  723	  0.0892	  6.0412	   6.041	  36.195
  724	  0.0892	  6.0500	   6.050	  36.245
  725	  0.0888	  6.0575	   6.057	  36.295
  726	  0.0900	  6.0662	   6.066	  36.345
  727	  0.0900	  6.0750	   6.075	  36.395
  728	  0.0900	  6.0825	   6.082	  36.445
  729	  0.0904	  6.0912	   6.091	  36.495
  730	  0.0908	  6.1000	   6.100	  36.545
  731	  0.0908	  6.1075	   6.108	  36.595
  732	  0.0904	  6.1163	   6.116	  36.645
  733	  0.0912	  6.1250	   6.125	  36.695
  734	  0.0912	  6.1337	   6.134	  36.745
  735	  0.0908	  6.1412	   6.141	  36.795
  736	  0.0920	  6.1500	   6.150	  36.845
  737	  0.0920	  6.1588	   6.159	  36.895
  738	  0.0920	  6.1662	   6.166	  36.945
  739	  0.0924	  6.1750	   6.175	  36.995
  740	  0.0928	  6.1825	   6.182	  37.045
  741	  0.0932	  6.1912	   6.191	  37.095
  742	  0.0936	  6.2000	   6.200	  37.145
  743	  0.0928	  6.2075	   6.207	  37.195
  744	  0.0932	  6.2162	   6.216	  37.245
  745	  0.0932	  6.2250	   6.225	  37.295
  746	  0.0940	  6.2325	   6.233	  37.345
  747	  0.0940	  6.2413	   6.241	  37.395
  748	  0.0944	  6.2500	   6.250	  37.445
  749	  0.0952	  6.2587	   6.259	  37.495
  750	  0.0956	  6.2662	   6.266	  37.545
  751	  0.0952	  6.2750	   6.275	  37.595
  752	  0.0956	  6.2838	   6.284	  37.645
  753	  0.0956	  6.2912	   6.291	  37.695
  754	  0.0960	  6.3000	   6.300	  37.745
  755	  0.0960	  6.3087	   6.309	  37.795
  756	  0.0960	  6.3175	   6.317	  37.845
  757	  0.0964	  6.3250	   6.325	  37.895
  758	  0.0972	  6.3337	   6.334	  37.945
  759	  0.0972	  6.3425	   6.342	  37.995
  760	  0.0972	  6.3500	   6.350	  38.045
  761	  0.0976	  6.3587	   6.359	  38.095
  762	  0.0980	  6.3675	   6.367	  38.145
  763	  0.0980	  6.3750	   6.375	  38.195
  764	  0.0980	  6.3837	   6.384	  38.245
  765	  0.0980	  6.3925	   6.392	  38.295
  766	  0.0988	  6.4012	   6.401	  38.345
  767	  0.0984	  6.4088	   6.409	  38.395
  768	  0.0992	  6.4175	   6.418	  38.445
  769	  0.0992	  6.4262	   6.426	  38.495
  770	  0.0996	  6.4337	   6.434	  38.545
  771	  0.1000	  6.4425	   6.442	  38.595
  772	  0.1004	  6.4513	   6.451	  38.645
  773	  0.1008	  6.4587	   6.459	  38.695
  774	  0.1004	  6.4675	   6.467	  38.745
  775	  0.1008	  6.4762	   6.476	  38.795
  776	  0.1004	  6.4837	   6.484	  38.845
  777	  0.1004	  6.4925	   6.492	  38.895
  778	  0.1008	  6.5012	   6.501	  38.945
  779	  0.1012	  6.5100	   6.510	  38.995
  780	  0.1016	  6.5175	   6.517	  39.045
  781	  0.1012	  6.5262	   6.526	  39.095
  782	  0.1020	  6.5350	   6.535	  39.145
  783	  0.1016	  6.5437	   6.544	  39.195
  784	  0.1016	  6.5512	   6.551	  39.245
  785	  0.1024	  6.5600	   6.560	  39.295
  786	  0.1032	  6.5687	   6.569	  39.345
  787	  0.1028	  6.5763	   6.576	  39.395
  788	  0.1036	  6.5850	   6.585	  39.445
  789	  0.1036	  6.5938	   6.594	  39.495
  790	  0.1040	  6.6012	   6.601	  39.545
  791	  0.1036	  6.6100	   6.610	  39.595
  792	  0.1040	  6.6187	   6.619	  39.645
  793	  0.1044	  6.6262	   6.626	  39.695
  794	  0.1044	  6.6350	   6.635	  39.745
  795	  0.1048	  6.6437	   6.644	  39.795
  796	  0.1048	  6.6525	   6.652	  39.845
  797	  0.1048	  6.6600	   6.660	  39.895
  798	  0.1056	  6.6687	   6.669	  39.945
  799	  0.1056	  6.6775	   6.677	  39.995
  800	  0.1056	  6.6850	   6.685	  40.045
  801	  0.1056	  6.6937	   6.694	  40.095
  802	  0.1056	  6.7025	   6.702	  40.145
  803	  0.1060	  6.7100	   6.710	  40.195
  804	  0.1068	  6.7188	   6.719	  40.245
  805	  0.1064	  6.7275	   6.727	  40.295
  806	  0.1072	  6.7350	   6.735	  40.345
  807	  0.1068	  6.7437	   6.744	  40.395
  808	  0.1072	  6.7525	   6.753	  40.445
  809	  0.1072	  6.7613	   6.761	  40.495
  810	  0.1076	  6.7687	   6.769	  40.545
  811	  0.1084	  6.7775	   6.777	  40.595
  812	  0.1084	  6.7862	   6.786	  40.645
  813	  0.1088	  6.7937	   6.794	  40.695
  814	  0.1092	  6.8025	   6.802	  40.745
  815	  0.1088	  6.8112	   6.811	  40.795
  816	  0.1092	  6.8200	   6.820	  40.845
  817	  0.1092	  6.8275	   6.827	  40.895
  818	  0.1096	  6.8362	   6.836	  40.945
  819	  0.1096	  6.8450	   6.845	  40.995
  820	  0.1100	  6.8537	   6.854	  41.045
  821	  0.1104	  6.8612	   6.861	  41.095
  822	  0.1108	  6.8700	   6.870	  41.145
  823	  0.1112	  6.8775	   6.878	  41.195
  824	  0.1108	  6.8863	   6.886	  41.245
  825	  0.1112	  6.8950	   6.895	  41.295
  826	  0.1112	  6.9037	   6.904	  41.345
  827	  0.1112	  6.9112	   6.911	  41.395
  828	  0.1116	  6.9200	   6.920	  41.445
  829	  0.1124	  6.9288	   6.929	  41.495
  830	  0.1124	  6.9362	   6.936	  41.545
  831	  0.1124	  6.9450	   6.945	  41.595
  832	  0.1124	  6.9537	   6.954	  41.645
  833	  0.1132	  6.9612	   6.961	  41.695
  834	  0.1136	  6.9700	   6.970	  41.745
  835	  0.1136	  6.9787	   6.979	  41.795
  836	  0.1144	  6.9875	   6.987	  41.845
  837	  0.1140	  6.9950	   6.995	  41.895
  838	  0.1148	  7.0037	   7.004	  41.945
  839	  0.1144	  7.0125	   7.012	  41.995
  840	  0.1148	  7.0200	   7.020	  42.045
  841	  0.1148	  7.0287	   7.029	  42.095
  842	  0.1152	  7.0362	   7.036	  42.145
  843	  0.1160	  7.0450	   7.045	  42.195
  844	  0.1160	  7.0538	   7.054	  42.245
  845	  0.1160	  7.0625	   7.062	  42.295
  846	  0.1160	  7.0700	   7.070	  42.345
  847	  0.1156	  7.0787	   7.079	  42.395
  848	  0.1152	  7.0875	   7.087	  42.445
  849	  0.1160	  7.0950	   7.095	  42.495
  850	  0.1160	  7.1037	   7.104	  42.545
  851	  0.1164	  7.1125	   7.112	  42.595
  852	  0.1172	  7.1212	   7.121	  42.645
  853	  0.1172	  7.1287	   7.129	  42.695
  854	  0.1172	  7.1375	   7.137	  42.745
  855	  0.1176	  7.1462	   7.146	  42.795
  856	  0.1180	  7.1537	   7.154	  42.845
  857	  0.1180	  7.1625	   7.162	  42.895
  858	  0.1180	  7.1712	   7.171	  42.945
  859	  0.1180	  7.1788	   7.179	  42.995
  860	  0.1180	  7.1875	   7.188	  43.045
  861	  0.1184	  7.1950	   7.195	  43.095
  862	  0.1184	  7.2037	   7.204	  43.145
  863	  0.1188	  7.2125	   7.212	  43.195
  864	  0.1192	  7.2213	   7.221	  43.245
  865	  0.1200	  7.2287	   7.229	  43.295
  866	  0.1200	  7.2375	   7.237	  43.345
  867	  0.1204	  7.2462	   7.246	  43.395
  868	  0.1204	  7.2537	   7.254	  43.445
  869	  0.1212	  7.2625	   7.262	  43.495
  870	  0.1220	  7.2712	   7.271	  43.545
  871	  0.1220	  7.2787	   7.279	  43.595
  872	  0.1220	  7.2875	   7.287	  43.645
  873	  0.1220	  7.2962	   7.296	  43.695
  874	  0.1220	  7.3038	   7.304	  43.745
  875	  0.1220	  7.3125	   7.312	  43.795
  876	  0.1228	  7.3212	   7.321	  43.845
  877	  0.1232	  7.3287	   7.329	  43.895
  878	  0.1228	  7.3375	   7.337	  43.945
  879	  0.1228	  7.3463	   7.346	  43.995
  880	  0.1232	  7.3537	   7.354	  44.045
  881	  0.1232	  7.3625	   7.362	  44.095
  882	  0.1236	  7.3712	   7.371	  44.145
  883	  0.1240	  7.3787	   7.379	  44.195
  884	  0.1240	  7.3875	   7.387	  44.245
  885	  0.1240	  7.3962	   7.396	  44.295
  886	  0.1244	  7.4037	   7.404	  44.345
  887	  0.1244	  7.4125	   7.412	  44.395
  888	  0.1248	  7.4212	   7.421	  44.445
  889	  0.1248	  7.4288	   7.429	  44.495
  890	  0.1252	  7.4375	   7.438	  44.545
  891	  0.1252	  7.4462	   7.446	  44.595
  892	  0.1252	  7.4537	   7.454	  44.645
  893	  0.1256	  7.4625	   7.462	  44.695
  894	  0.1260	  7.4713	   7.471	  44.745
  895	  0.1264	  7.4787	   7.479	  44.795
  896	  0.1256	  7.4875	   7.487	  44.845
  897	  0.1264	  7.4962	   7.496	  44.895
  898	  0.1272	  7.5037	   7.504	  44.945
  899	  0.1268	  7.5125	   7.512	  44.995
  900	  0.1280	  7.5212	   7.521	  45.045
  901	  0.1276	  7.5287	   7.529	  45.095
  902	  0.1280	  7.5375	   7.537	  45.145
  903	  0.1288	  7.5462	   7.546	  45.195
  904	  0.1288	  7.5550	   7.555	  45.245
  905	  0.1284	  7.5625	   7.562	  45.295
  906	  0.1292	  7.5712	   7.571	  45.345
  907	  0.1296	  7.5787	   7.579	  45.395
  908	  0.1296	  7.5875	   7.587	  45.445
  909	  0.1300	  7.5963	   7.596	  45.495
  910	  0.1292	  7.6037	   7.604	  45.545
  911	  0.1300	  7.6125	   7.612	  45.595
  912	  0.1300	  7.6212	   7.621	  45.645
  913	  0.1300	  7.6287	   7.629	  45.695
  914	  0.1304	  7.6375	   7.637	  45.745
  915	  0.1308	  7.6462	   7.646	  45.795
  916	  0.1316	  7.6550	   7.655	  45.845
  917	  0.1312	  7.6625	   7.662	  45.895
  918	  0.1320	  7.6712	   7.671	  45.945
  919	  0.1316	  7.6800	   7.680	  45.995
  920	  0.1324	  7.6875	   7.688	  46.045
  921	  0.1324	  7.6962	   7.696	  46.095
  922	  0.1328	  7.7050	   7.705	  46.145
  923	  0.1332	  7.7125	   7.712	  46.195
  924	  0.1332	  7.7213	   7.721	  46.245
  925	  0.1340	  7.7300	   7.730	  46.295
  926	  0.1336	  7.7375	   7.737	  46.345
  927	  0.1344	  7.7462	   7.746	  46.395
  928	  0.1340	  7.7537	   7.754	  46.445
  929	  0.1344	  7.7625	   7.762	  46.495
  930	  0.1344	  7.7712	   7.771	  46.545
  931	  0.1352	  7.7787	   7.779	  46.595
  932	  0.1348	  7.7875	   7.787	  46.645
  933	  0.1352	  7.7962	   7.796	  46.695
  934	  0.1356	  7.8050	   7.805	  46.745
  935	  0.1356	  7.8125	   7.812	  46.795
  936	  0.1364	  7.8212	   7.821	  46.845
  937	  0.1364	  7.8300	   7.830	  46.895
  938	  0.1364	  7.8375	   7.837	  46.945
  939	  0.1360	  7.8463	   7.846	  46.995
  940	  0.1368	  7.8550	   7.855	  47.045
  941	  0.1368	  7.8625	   7.862	  47.095
  942	  0.1368	  7.8712	   7.871	  47.145
  943	  0.1376	  7.8800	   7.880	  47.195
  944	  0.1380	  7.8875	   7.887	  47.245
  945	  0.1380	  7.8962	   7.896	  47.295
  946	  0.1380	  7.9050	   7.905	  47.345
  947	  0.1380	  7.9125	   7.912	  47.395
  948	  0.1380	  7.9212	   7.921	  47.445
  949	  0.1380	  7.9300	   7.930	  47.495
  950	  0.1384	  7.9387	   7.939	  47.545
  951	  0.1384	  7.9462	   7.946	  47.595
  952	  0.1388	  7.9550	   7.955	  47.645
  953	  0.1392	  7.9637	   7.964	  47.695
  954	  0.1396	  7.9713	   7.971	  47.745
  955	  0.1396	  7.9800	   7.980	  47.795
  956	  0.1396	  7.9875	   7.987	  47.845
  957	  0.1400	  7.9962	   7.996	  47.895
  958	  0.1404	  8.0050	   8.005	  47.945
  959	  0.1408	  8.0125	   8.012	  47.995
  960	  0.1412	  8.0212	   8.021	  48.045
  961	  0.1416	  8.0300	   8.030	  48.095
  962	  0.1416	  8.0375	   8.037	  48.145
  963	  0.1420	  8.0462	   8.046	  48.195
  964	  0.1424	  8.0550	   8.055	  48.245
  965	  0.1424	  8.0638	   8.064	  48.295
  966	  0.1428	  8.0712	   8.071	  48.345
  967	  0.1424	  8.0800	   8.080	  48.395
  968	  0.1428	  8.0887	   8.089	  48.445
  969	  0.1428	  8.0962	   8.096	  48.495
  970	  0.1432	  8.1050	   8.105	  48.545
  971	  0.1428	  8.1137	   8.114	  48.595
  972	  0.1436	  8.1213	   8.121	  48.645
  973	  0.1436	  8.1300	   8.130	  48.695
  974	  0.1440	  8.1388	   8.139	  48.745
  975	  0.1444	  8.1462	   8.146	  48.795
  976	  0.1448	  8.1550	   8.155	  48.845
  977	  0.1456	  8.1637	   8.164	  48.895
  978	  0.1460	  8.1712	   8.171	  48.945
  979	  0.1460	  8.1800	   8.180	  48.995
  980	  0.1456	  8.1888	   8.189	  49.045
  981	  0.1452	  8.1962	   8.196	  49.095
  982	  0.1456	  8.2050	   8.205	  49.145
  983	  0.1460	  8.2137	   8.214	  49.195
  984	  0.1460	  8.2212	   8.221	  49.245
  985	  0.1460	  8.2300	   8.230	  49.295
  986	  0.1468	  8.2387	   8.239	  49.345
  987	  0.1468	  8.2463	   8.246	  49.395
  988	  0.1472	  8.2550	   8.255	  49.445
  989	  0.1476	  8.2638	   8.264	  49.495
  990	  0.1476	  8.2712	   8.271	  49.545
  991	  0.1480	  8.2800	   8.280	  49.595
  992	  0.1480	  8.2887	   8.289	  49.645
  993	  0.1480	  8.2962	   8.296	  49.695
  994	  0.1480	  8.3050	   8.305	  49.745
  995	  0.1484	  8.3138	   8.314	  49.795
  996	  0.1484	  8.3212	   8.321	  49.845
  997	  0.1484	  8.3300	   8.330	  49.895
  998	  0.1492	  8.3387	   8.339	  49.945
  999	  0.1496	  8.3462	   8.346	  49.995
 1000	  0.1504	  8.3550	   8.355	  50.045
 1001	  0.1504	  8.3637	   8.364	  50.095
 1002	  0.1504	  8.3713	   8.371	  50.145
 1003	  0.1504	  8.3800	   8.380	  50.195
 1004	  0.1504	  8.3888	   8.389	  50.245
 1005	  0.1500	  8.3962	   8.396	  50.295
 1006	  0.1508	  8.4050	   8.405	  50.345
 1007	  0.1508	  8.4137	   8.414	  50.395
 1008	  0.1516	  8.4212	   8.421	  50.445
 1009	  0.1512	  8.4300	   8.430	  50.495
 1010	  0.1516	  8.4388	   8.439	  50.545
 1011	  0.1528	  8.4462	   8.446	  50.595
 1012	  0.1520	  8.4550	   8.455	  50.645
 1013	  0.1520	  8.4637	   8.464	  50.695
 1014	  0.1524	  8.4725	   8.472	  50.745
 1015	  0.1524	  8.4800	   8.480	  50.795
 1016	  0.1524	  8.4887	   8.489	  50.845
 1017	  0.1532	  8.4975	   8.497	  50.895
 1018	  0.1532	  8.5050	   8.505	  50.945
 1019	  0.1532	  8.5138	   8.514	  50.995
 1020	  0.1532	  8.5225	   8.523	  51.045
 1021	  0.1536	  8.5300	   8.530	  51.095
 1022	  0.1540	  8.5387	   8.539	  51.145
 1023	  0.1544	  8.5462	   8.546	  51.195
 1024	  0.1548	  8.5550	   8.555	  51.245
 1025	  0.1548	  8.5638	   8.564	  51.295
 1026	  0.1548	  8.5712	   8.571	  51.345
 1027	  0.1552	  8.5800	   8.580	  51.395
 1028	  0.1552	  8.5887	   8.589	  51.445
 1029	  0.1564	  8.5962	   8.596	  51.495
 1030	  0.1560	  8.6050	   8.605	  51.545
 1031	  0.1564	  8.6137	   8.614	  51.595
 1032	  0.1568	  8.6225	   8.622	  51.645
 1033	  0.1568	  8.6300	   8.630	  51.695
 1034	  0.1572	  8.6388	   8.639	  51.745
 1035	  0.1568	  8.6475	   8.648	  51.795
 1036	  0.1564	  8.6550	   8.655	  51.845
 1037	  0.1568	  8.6637	   8.664	  51.895
 1038	  0.1572	  8.6725	   8.672	  51.945
 1039	  0.1576	  8.6812	   8.681	  51.995
 1040	  0.1580	  8.6888	   8.689	  52.045
 1041	  0.1584	  8.6975	   8.698	  52.095
 1042	  0.1580	  8.7050	   8.705	  52.145
 1043	  0.1584	  8.7137	   8.714	  52.195
 1044	  0.1588	  8.7225	   8.722	  52.245
 1045	  0.1588	  8.7312	   8.731	  52.295
 1046	  0.1592	  8.7387	   8.739	  52.345
 1047	  0.1596	  8.7475	   8.747	  52.395
 1048	  0.1596	  8.7550	   8.755	  52.445
 1049	  0.1604	  8.7638	   8.764	  52.495
 1050	  0.1604	  8.7725	   8.773	  52.545
 1051	  0.1604	  8.7812	   8.781	  52.595
 1052	  0.1608	  8.7887	   8.789	  52.645
 1053	  0.1612	  8.7975	   8.797	  52.695
 1054	  0.1608	  8.8062	   8.806	  52.745
 1055	  0.1608	  8.8138	   8.814	  52.795
 1056	  0.1608	  8.8225	   8.823	  52.845
 1057	  0.1616	  8.8313	   8.831	  52.895
 1058	  0.1620	  8.8387	   8.839	  52.945
 1059	  0.1620	  8.8475	   8.847	  52.995
 1060	  0.1624	  8.8562	   8.856	  53.045
 1061	  0.1632	  8.8650	   8.865	  53.095
 1062	  0.1636	  8.8725	   8.872	  53.145
 1063	  0.1636	  8.8812	   8.881	  53.195
 1064	  0.1636	  8.8900	   8.890	  53.245
 1065	  0.1632	  8.8987	   8.899	  53.295
 1066	  0.1632	  8.9062	   8.906	  53.345
 1067	  0.1636	  8.9150	   8.915	  53.395
 1068	  0.1644	  8.9237	   8.924	  53.445
 1069	  0.1644	  8.9312	   8.931	  53.495
 1070	  0.1652	  8.9400	   8.940	  53.545
