0
Diameter:	   5.00
   1.00
Area:	  19.6350
GaugeLength:	  50.00
2009-1-1
A3
001
DataNumber:	3117
index	Load(kN)	Defor(mm)	Stroke(mm)	Time(s)
  556	  0.0748	  4.6525	   4.652	  27.845
  557	  0.0748	  4.6613	   4.661	  27.895
  558	  0.0752	  4.6700	   4.670	  27.945
  559	  0.0752	  4.6775	   4.677	  27.995
  560	  0.0748	  4.6862	   4.686	  28.045
  561	  0.0752	  4.6950	   4.695	  28.095
  562	  0.0756	  4.7025	   4.702	  28.145
  563	  0.0760	  4.7112	   4.711	  28.195
  564	  0.0760	  4.7200	   4.720	  28.245
  565	  0.0760	  4.7275	   4.727	  28.295
  566	  0.0760	  4.7362	   4.736	  28.345
  567	  0.0764	  4.7438	   4.744	  28.395
  568	  0.0768	  4.7525	   4.753	  28.445
  569	  0.0768	  4.7613	   4.761	  28.495
  570	  0.0768	  4.7700	   4.770	  28.545
  571	  0.0768	  4.7775	   4.777	  28.595
  572	  0.0768	  4.7863	   4.786	  28.645
  573	  0.0772	  4.7950	   4.795	  28.695
  574	  0.0772	  4.8025	   4.802	  28.745
  575	  0.0776	  4.8112	   4.811	  28.795
  576	  0.0776	  4.8200	   4.820	  28.845
  577	  0.0788	  4.8275	   4.827	  28.895
  578	  0.0796	  4.8362	   4.836	  28.945
  579	  0.0792	  4.8450	   4.845	  28.995
  580	  0.0788	  4.8525	   4.852	  29.045
  581	  0.0796	  4.8612	   4.861	  29.095
  582	  0.0796	  4.8688	   4.869	  29.145
  583	  0.0796	  4.8775	   4.878	  29.195
  584	  0.0796	  4.8863	   4.886	  29.245
  585	  0.0788	  4.8950	   4.895	  29.295
  586	  0.0792	  4.9025	   4.902	  29.345
  587	  0.0792	  4.9113	   4.911	  29.395
  588	  0.0800	  4.9200	   4.920	  29.445
  589	  0.0796	  4.9275	   4.927	  29.495
  590	  0.0804	  4.9362	   4.936	  29.545
  591	  0.0804	  4.9450	   4.945	  29.595
  592	  0.0808	  4.9525	   4.952	  29.645
  593	  0.0808	  4.9612	   4.961	  29.695
  594	  0.0800	  4.9700	   4.970	  29.745
  595	  0.0804	  4.9775	   4.977	  29.795
  596	  0.0808	  4.9862	   4.986	  29.845
  597	  0.0804	  4.9938	   4.994	  29.895
  598	  0.0812	  5.0025	   5.003	  29.945
  599	  0.0808	  5.0113	   5.011	  29.995
  600	  0.0812	  5.0200	   5.020	  30.045
  601	  0.0820	  5.0275	   5.027	  30.095
  602	  0.0820	  5.0363	   5.036	  30.145
  603	  0.0824	  5.0450	   5.045	  30.195
  604	  0.0828	  5.0525	   5.052	  30.245
  605	  0.0824	  5.0612	   5.061	  30.295
  606	  0.0820	  5.0687	   5.069	  30.345
  607	  0.0828	  5.0775	   5.077	  30.395
  608	  0.0828	  5.0862	   5.086	  30.445
  609	  0.0832	  5.0950	   5.095	  30.495
  610	  0.0828	  5.1025	   5.102	  30.545
  611	  0.0828	  5.1112	   5.111	  30.595
  612	  0.0836	  5.1200	   5.120	  30.645
  613	  0.0832	  5.1275	   5.128	  30.695
  614	  0.0836	  5.1363	   5.136	  30.745
  615	  0.0844	  5.1450	   5.145	  30.795
  616	  0.0844	  5.1525	   5.152	  30.845
  617	  0.0844	  5.1613	   5.161	  30.895
  618	  0.0848	  5.1700	   5.170	  30.945
  619	  0.0852	  5.1775	   5.177	  30.995
  620	  0.0848	  5.1862	   5.186	  31.045
  621	  0.0852	  5.1950	   5.195	  31.095
  622	  0.0848	  5.2037	   5.204	  31.145
  623	  0.0852	  5.2112	   5.211	  31.195
  624	  0.0856	  5.2200	   5.220	  31.245
  625	  0.0856	  5.2287	   5.229	  31.295
  626	  0.0860	  5.2362	   5.236	  31.345
  627	  0.0852	  5.2450	   5.245	  31.395
  628	  0.0864	  5.2537	   5.254	  31.445
  629	  0.0864	  5.2613	   5.261	  31.495
  630	  0.0860	  5.2700	   5.270	  31.545
  631	  0.0860	  5.2775	   5.277	  31.595
  632	  0.0864	  5.2863	   5.286	  31.645
  633	  0.0864	  5.2950	   5.295	  31.695
  634	  0.0868	  5.3038	   5.304	  31.745
  635	  0.0876	  5.3112	   5.311	  31.795
  636	  0.0864	  5.3200	   5.320	  31.845
  637	  0.0872	  5.3287	   5.329	  31.895
  638	  0.0876	  5.3375	   5.338	  31.945
  639	  0.0876	  5.3450	   5.345	  31.995
  640	  0.0872	  5.3537	   5.354	  32.045
  641	  0.0880	  5.3625	   5.362	  32.095
  642	  0.0880	  5.3700	   5.370	  32.145
  643	  0.0880	  5.3787	   5.379	  32.195
  644	  0.0884	  5.3875	   5.387	  32.245
  645	  0.0888	  5.3950	   5.395	  32.295
  646	  0.0896	  5.4037	   5.404	  32.345
  647	  0.0896	  5.4125	   5.412	  32.395
  648	  0.0888	  5.4200	   5.420	  32.445
  649	  0.0892	  5.4288	   5.429	  32.495
  650	  0.0904	  5.4375	   5.438	  32.545
  651	  0.0904	  5.4450	   5.445	  32.595
  652	  0.0896	  5.4537	   5.454	  32.645
  653	  0.0896	  5.4625	   5.463	  32.695
  654	  0.0900	  5.4713	   5.471	  32.745
  655	  0.0904	  5.4787	   5.479	  32.795
  656	  0.0904	  5.4875	   5.487	  32.845
  657	  0.0904	  5.4962	   5.496	  32.895
  658	  0.0908	  5.5037	   5.504	  32.945
  659	  0.0908	  5.5125	   5.512	  32.995
  660	  0.0908	  5.5212	   5.521	  33.045
  661	  0.0908	  5.5287	   5.529	  33.095
  662	  0.0912	  5.5375	   5.537	  33.145
  663	  0.0912	  5.5462	   5.546	  33.195
  664	  0.0916	  5.5538	   5.554	  33.245
  665	  0.0920	  5.5625	   5.562	  33.295
  666	  0.0924	  5.5712	   5.571	  33.345
  667	  0.0920	  5.5787	   5.579	  33.395
  668	  0.0924	  5.5875	   5.588	  33.445
  669	  0.0920	  5.5963	   5.596	  33.495
  670	  0.0928	  5.6050	   5.605	  33.545
  671	  0.0924	  5.6125	   5.612	  33.595
  672	  0.0932	  5.6212	   5.621	  33.645
  673	  0.0936	  5.6300	   5.630	  33.695
  674	  0.0940	  5.6388	   5.639	  33.745
  675	  0.0940	  5.6462	   5.646	  33.795
  676	  0.0936	  5.6550	   5.655	  33.845
  677	  0.0940	  5.6625	   5.662	  33.895
  678	  0.0940	  5.6712	   5.671	  33.945
  679	  0.0944	  5.6800	   5.680	  33.995
  680	  0.0944	  5.6887	   5.689	  34.045
  681	  0.0936	  5.6962	   5.696	  34.095
  682	  0.0940	  5.7050	   5.705	  34.145
  683	  0.0944	  5.7137	   5.714	  34.195
  684	  0.0952	  5.7213	   5.721	  34.245
  685	  0.0944	  5.7300	   5.730	  34.295
  686	  0.0940	  5.7387	   5.739	  34.345
  687	  0.0944	  5.7462	   5.746	  34.395
  688	  0.0952	  5.7550	   5.755	  34.445
  689	  0.0948	  5.7638	   5.764	  34.495
  690	  0.0956	  5.7712	   5.771	  34.545
  691	  0.0952	  5.7800	   5.780	  34.595
  692	  0.0952	  5.7887	   5.789	  34.645
  693	  0.0952	  5.7962	   5.796	  34.695
  694	  0.0952	  5.8050	   5.805	  34.745
  695	  0.0960	  5.8137	   5.814	  34.795
  696	  0.0960	  5.8225	   5.822	  34.845
  697	  0.0964	  5.8300	   5.830	  34.895
  698	  0.0960	  5.8387	   5.839	  34.945
  699	  0.0960	  5.8475	   5.847	  34.995
  700	  0.0964	  5.8550	   5.855	  35.045
  701	  0.0972	  5.8637	   5.864	  35.095
  702	  0.0980	  5.8725	   5.872	  35.145
  703	  0.0976	  5.8812	   5.881	  35.195
  704	  0.0972	  5.8888	   5.889	  35.245
  705	  0.0976	  5.8975	   5.898	  35.295
  706	  0.0976	  5.9062	   5.906	  35.345
  707	  0.0984	  5.9137	   5.914	  35.395
  708	  0.0988	  5.9225	   5.922	  35.445
  709	  0.0988	  5.9313	   5.931	  35.495
  710	  0.0992	  5.9387	   5.939	  35.545
  711	  0.0980	  5.9475	   5.947	  35.595
  712	  0.0984	  5.9562	   5.956	  35.645
  713	  0.0984	  5.9637	   5.964	  35.695
  714	  0.0992	  5.9725	   5.972	  35.745
  715	  0.0992	  5.9812	   5.981	  35.795
  716	  0.0996	  5.9887	   5.989	  35.845
  717	  0.0996	  5.9975	   5.997	  35.895
  718	  0.0996	  6.0062	   6.006	  35.945
  719	  0.0996	  6.0138	   6.014	  35.995
  720	  0.1004	  6.0225	   6.023	  36.045
  721	  0.1000	  6.0312	   6.031	  36.095
  722	  0.1004	  6.0387	   6.039	  36.145
  723	  0.1004	  6.0475	   6.047	  36.195
  724	  0.1000	  6.0563	   6.056	  36.245
  725	  0.1000	  6.0650	   6.065	  36.295
  726	  0.1000	  6.0725	   6.072	  36.345
  727	  0.1008	  6.0812	   6.081	  36.395
  728	  0.1008	  6.0900	   6.090	  36.445
  729	  0.1004	  6.0975	   6.097	  36.495
  730	  0.1012	  6.1062	   6.106	  36.545
  731	  0.1008	  6.1150	   6.115	  36.595
  732	  0.1016	  6.1225	   6.122	  36.645
  733	  0.1016	  6.1312	   6.131	  36.695
  734	  0.1020	  6.1400	   6.140	  36.745
  735	  0.1024	  6.1487	   6.149	  36.795
  736	  0.1016	  6.1562	   6.156	  36.845
  737	  0.1020	  6.1650	   6.165	  36.895
  738	  0.1020	  6.1737	   6.174	  36.945
  739	  0.1020	  6.1825	   6.182	  36.995
  740	  0.1020	  6.1900	   6.190	  37.045
  741	  0.1020	  6.1988	   6.199	  37.095
  742	  0.1024	  6.2062	   6.206	  37.145
  743	  0.1024	  6.2150	   6.215	  37.195
  744	  0.1028	  6.2237	   6.224	  37.245
  745	  0.1028	  6.2325	   6.233	  37.295
  746	  0.1028	  6.2400	   6.240	  37.345
  747	  0.1028	  6.2487	   6.249	  37.395
  748	  0.1032	  6.2575	   6.257	  37.445
  749	  0.1036	  6.2650	   6.265	  37.495
  750	  0.1036	  6.2737	   6.274	  37.545
  751	  0.1032	  6.2825	   6.282	  37.595
  752	  0.1036	  6.2900	   6.290	  37.645
  753	  0.1044	  6.2987	   6.299	  37.695
  754	  0.1044	  6.3075	   6.307	  37.745
  755	  0.1044	  6.3162	   6.316	  37.795
  756	  0.1040	  6.3238	   6.324	  37.845
  757	  0.1052	  6.3325	   6.332	  37.895
  758	  0.1052	  6.3412	   6.341	  37.945
  759	  0.1052	  6.3500	   6.350	  37.995
  760	  0.1056	  6.3575	   6.358	  38.045
  761	  0.1056	  6.3663	   6.366	  38.095
  762	  0.1056	  6.3750	   6.375	  38.145
  763	  0.1056	  6.3825	   6.382	  38.195
  764	  0.1064	  6.3912	   6.391	  38.245
  765	  0.1068	  6.4000	   6.400	  38.295
  766	  0.1060	  6.4088	   6.409	  38.345
  767	  0.1064	  6.4162	   6.416	  38.395
  768	  0.1068	  6.4250	   6.425	  38.445
  769	  0.1068	  6.4337	   6.434	  38.495
  770	  0.1072	  6.4425	   6.442	  38.545
  771	  0.1072	  6.4500	   6.450	  38.595
  772	  0.1072	  6.4587	   6.459	  38.645
  773	  0.1076	  6.4675	   6.467	  38.695
  774	  0.1068	  6.4750	   6.475	  38.745
  775	  0.1072	  6.4837	   6.484	  38.795
  776	  0.1076	  6.4925	   6.492	  38.845
  777	  0.1076	  6.5000	   6.500	  38.895
  778	  0.1084	  6.5087	   6.509	  38.945
  779	  0.1088	  6.5175	   6.517	  38.995
  780	  0.1088	  6.5250	   6.525	  39.045
  781	  0.1088	  6.5338	   6.534	  39.095
  782	  0.1092	  6.5425	   6.543	  39.145
  783	  0.1088	  6.5512	   6.551	  39.195
  784	  0.1088	  6.5587	   6.559	  39.245
  785	  0.1096	  6.5675	   6.567	  39.295
  786	  0.1096	  6.5763	   6.576	  39.345
  787	  0.1096	  6.5837	   6.584	  39.395
  788	  0.1096	  6.5925	   6.592	  39.445
  789	  0.1104	  6.6012	   6.601	  39.495
  790	  0.1104	  6.6100	   6.610	  39.545
  791	  0.1104	  6.6175	   6.617	  39.595
  792	  0.1108	  6.6262	   6.626	  39.645
  793	  0.1112	  6.6350	   6.635	  39.695
  794	  0.1108	  6.6425	   6.642	  39.745
  795	  0.1112	  6.6512	   6.651	  39.795
  796	  0.1112	  6.6600	   6.660	  39.845
  797	  0.1112	  6.6675	   6.668	  39.895
  798	  0.1116	  6.6762	   6.676	  39.945
  799	  0.1116	  6.6850	   6.685	  39.995
  800	  0.1120	  6.6937	   6.694	  40.045
  801	  0.1112	  6.7013	   6.701	  40.095
  802	  0.1116	  6.7100	   6.710	  40.145
  803	  0.1116	  6.7188	   6.719	  40.195
  804	  0.1120	  6.7262	   6.726	  40.245
  805	  0.1112	  6.7350	   6.735	  40.295
  806	  0.1124	  6.7437	   6.744	  40.345
  807	  0.1128	  6.7525	   6.753	  40.395
  808	  0.1124	  6.7600	   6.760	  40.445
  809	  0.1124	  6.7687	   6.769	  40.495
  810	  0.1128	  6.7775	   6.777	  40.545
  811	  0.1128	  6.7850	   6.785	  40.595
  812	  0.1132	  6.7937	   6.794	  40.645
  813	  0.1132	  6.8025	   6.802	  40.695
  814	  0.1132	  6.8100	   6.810	  40.745
  815	  0.1136	  6.8187	   6.819	  40.795
  816	  0.1136	  6.8275	   6.827	  40.845
  817	  0.1140	  6.8350	   6.835	  40.895
  818	  0.1136	  6.8438	   6.844	  40.945
  819	  0.1152	  6.8525	   6.852	  40.995
  820	  0.1148	  6.8612	   6.861	  41.045
  821	  0.1152	  6.8687	   6.869	  41.095
  822	  0.1152	  6.8775	   6.878	  41.145
  823	  0.1148	  6.8863	   6.886	  41.195
  824	  0.1156	  6.8937	   6.894	  41.245
  825	  0.1160	  6.9025	   6.902	  41.295
  826	  0.1156	  6.9112	   6.911	  41.345
  827	  0.1156	  6.9187	   6.919	  41.395
  828	  0.1156	  6.9275	   6.927	  41.445
  829	  0.1152	  6.9362	   6.936	  41.495
  830	  0.1160	  6.9450	   6.945	  41.545
  831	  0.1160	  6.9525	   6.952	  41.595
  832	  0.1160	  6.9612	   6.961	  41.645
  833	  0.1164	  6.9700	   6.970	  41.695
  834	  0.1168	  6.9775	   6.977	  41.745
  835	  0.1168	  6.9862	   6.986	  41.795
  836	  0.1168	  6.9950	   6.995	  41.845
  837	  0.1168	  7.0025	   7.003	  41.895
  838	  0.1168	  7.0113	   7.011	  41.945
  839	  0.1168	  7.0200	   7.020	  41.995
  840	  0.1164	  7.0275	   7.027	  42.045
  841	  0.1164	  7.0362	   7.036	  42.095
  842	  0.1164	  7.0450	   7.045	  42.145
  843	  0.1172	  7.0525	   7.052	  42.195
  844	  0.1172	  7.0612	   7.061	  42.245
  845	  0.1176	  7.0700	   7.070	  42.295
  846	  0.1172	  7.0775	   7.077	  42.345
  847	  0.1176	  7.0862	   7.086	  42.395
  848	  0.1176	  7.0950	   7.095	  42.445
  849	  0.1176	  7.1037	   7.104	  42.495
  850	  0.1180	  7.1112	   7.111	  42.545
  851	  0.1172	  7.1200	   7.120	  42.595
  852	  0.1180	  7.1287	   7.129	  42.645
  853	  0.1180	  7.1363	   7.136	  42.695
  854	  0.1184	  7.1450	   7.145	  42.745
  855	  0.1180	  7.1537	   7.154	  42.795
  856	  0.1184	  7.1612	   7.161	  42.845
  857	  0.1184	  7.1700	   7.170	  42.895
  858	  0.1188	  7.1788	   7.179	  42.945
  859	  0.1192	  7.1862	   7.186	  42.995
  860	  0.1188	  7.1950	   7.195	  43.045
  861	  0.1192	  7.2037	   7.204	  43.095
  862	  0.1196	  7.2112	   7.211	  43.145
  863	  0.1188	  7.2200	   7.220	  43.195
  864	  0.1192	  7.2287	   7.229	  43.245
  865	  0.1196	  7.2362	   7.236	  43.295
  866	  0.1192	  7.2450	   7.245	  43.345
  867	  0.1196	  7.2537	   7.254	  43.395
  868	  0.1192	  7.2625	   7.262	  43.445
  869	  0.1196	  7.2700	   7.270	  43.495
  870	  0.1200	  7.2787	   7.279	  43.545
  871	  0.1192	  7.2875	   7.287	  43.595
  872	  0.1200	  7.2950	   7.295	  43.645
  873	  0.1200	  7.3038	   7.304	  43.695
  874	  0.1208	  7.3125	   7.312	  43.745
  875	  0.1212	  7.3200	   7.320	  43.795
  876	  0.1212	  7.3287	   7.329	  43.845
  877	  0.1208	  7.3375	   7.337	  43.895
  878	  0.1208	  7.3450	   7.345	  43.945
  879	  0.1212	  7.3537	   7.354	  43.995
  880	  0.1216	  7.3625	   7.362	  44.045
  881	  0.1212	  7.3700	   7.370	  44.095
  882	  0.1212	  7.3787	   7.379	  44.145
  883	  0.1204	  7.3875	   7.387	  44.195
  884	  0.1208	  7.3962	   7.396	  44.245
  885	  0.1216	  7.4037	   7.404	  44.295
  886	  0.1220	  7.4125	   7.412	  44.345
  887	  0.1220	  7.4212	   7.421	  44.395
  888	  0.1216	  7.4300	   7.430	  44.445
  889	  0.1220	  7.4375	   7.438	  44.495
  890	  0.1220	  7.4462	   7.446	  44.545
  891	  0.1220	  7.4550	   7.455	  44.595
  892	  0.1228	  7.4625	   7.462	  44.645
  893	  0.1228	  7.4713	   7.471	  44.695
  894	  0.1232	  7.4800	   7.480	  44.745
  895	  0.1228	  7.4875	   7.487	  44.795
  896	  0.1236	  7.4962	   7.496	  44.845
  897	  0.1232	  7.5050	   7.505	  44.895
  898	  0.1232	  7.5125	   7.512	  44.945
  899	  0.1232	  7.5212	   7.521	  44.995
  900	  0.1236	  7.5300	   7.530	  45.045
  901	  0.1240	  7.5375	   7.537	  45.095
  902	  0.1244	  7.5462	   7.546	  45.145
  903	  0.1236	  7.5550	   7.555	  45.195
  904	  0.1236	  7.5625	   7.562	  45.245
  905	  0.1232	  7.5712	   7.571	  45.295
  906	  0.1236	  7.5800	   7.580	  45.345
  907	  0.1236	  7.5875	   7.587	  45.395
  908	  0.1236	  7.5963	   7.596	  45.445
  909	  0.1236	  7.6050	   7.605	  45.495
  910	  0.1236	  7.6125	   7.612	  45.545
  911	  0.1248	  7.6212	   7.621	  45.595
  912	  0.1252	  7.6300	   7.630	  45.645
  913	  0.1252	  7.6387	   7.639	  45.695
  914	  0.1244	  7.6462	   7.646	  45.745
  915	  0.1248	  7.6550	   7.655	  45.795
  916	  0.1252	  7.6637	   7.664	  45.845
  917	  0.1252	  7.6712	   7.671	  45.895
  918	  0.1252	  7.6800	   7.680	  45.945
  919	  0.1256	  7.6887	   7.689	  45.995
  920	  0.1260	  7.6975	   7.697	  46.045
  921	  0.1256	  7.7050	   7.705	  46.095
  922	  0.1256	  7.7137	   7.714	  46.145
  923	  0.1252	  7.7225	   7.722	  46.195
  924	  0.1252	  7.7300	   7.730	  46.245
  925	  0.1256	  7.7387	   7.739	  46.295
  926	  0.1260	  7.7475	   7.747	  46.345
  927	  0.1268	  7.7550	   7.755	  46.395
  928	  0.1256	  7.7637	   7.764	  46.445
  929	  0.1260	  7.7725	   7.773	  46.495
  930	  0.1256	  7.7812	   7.781	  46.545
  931	  0.1260	  7.7887	   7.789	  46.595
  932	  0.1256	  7.7975	   7.797	  46.645
  933	  0.1264	  7.8062	   7.806	  46.695
  934	  0.1268	  7.8137	   7.814	  46.745
  935	  0.1264	  7.8225	   7.822	  46.795
  936	  0.1268	  7.8312	   7.831	  46.845
  937	  0.1268	  7.8387	   7.839	  46.895
  938	  0.1268	  7.8475	   7.847	  46.945
  939	  0.1276	  7.8562	   7.856	  46.995
  940	  0.1276	  7.8637	   7.864	  47.045
  941	  0.1276	  7.8725	   7.872	  47.095
  942	  0.1272	  7.8812	   7.881	  47.145
  943	  0.1276	  7.8887	   7.889	  47.195
  944	  0.1280	  7.8975	   7.898	  47.245
  945	  0.1280	  7.9062	   7.906	  47.295
  946	  0.1276	  7.9137	   7.914	  47.345
  947	  0.1280	  7.9225	   7.922	  47.395
  948	  0.1284	  7.9312	   7.931	  47.445
  949	  0.1280	  7.9387	   7.939	  47.495
  950	  0.1280	  7.9475	   7.947	  47.545
  951	  0.1280	  7.9562	   7.956	  47.595
  952	  0.1284	  7.9637	   7.964	  47.645
  953	  0.1284	  7.9725	   7.972	  47.695
  954	  0.1276	  7.9812	   7.981	  47.745
  955	  0.1280	  7.9900	   7.990	  47.795
  956	  0.1284	  7.9975	   7.997	  47.845
  957	  0.1284	  8.0062	   8.006	  47.895
  958	  0.1288	  8.0150	   8.015	  47.945
  959	  0.1288	  8.0225	   8.023	  47.995
  960	  0.1284	  8.0312	   8.031	  48.045
  961	  0.1292	  8.0400	   8.040	  48.095
  962	  0.1296	  8.0475	   8.047	  48.145
  963	  0.1300	  8.0562	   8.056	  48.195
  964	  0.1304	  8.0650	   8.065	  48.245
  965	  0.1296	  8.0725	   8.073	  48.295
  966	  0.1300	  8.0813	   8.081	  48.345
  967	  0.1300	  8.0887	   8.089	  48.395
  968	  0.1300	  8.0975	   8.097	  48.445
  969	  0.1308	  8.1062	   8.106	  48.495
  970	  0.1308	  8.1150	   8.115	  48.545
  971	  0.1304	  8.1225	   8.122	  48.595
  972	  0.1304	  8.1312	   8.131	  48.645
  973	  0.1304	  8.1400	   8.140	  48.695
  974	  0.1308	  8.1475	   8.148	  48.745
  975	  0.1308	  8.1562	   8.156	  48.795
  976	  0.1308	  8.1650	   8.165	  48.845
  977	  0.1312	  8.1725	   8.172	  48.895
  978	  0.1312	  8.1812	   8.181	  48.945
  979	  0.1312	  8.1900	   8.190	  48.995
  980	  0.1316	  8.1975	   8.198	  49.045
  981	  0.1316	  8.2063	   8.206	  49.095
  982	  0.1320	  8.2150	   8.215	  49.145
  983	  0.1316	  8.2238	   8.224	  49.195
  984	  0.1312	  8.2312	   8.231	  49.245
  985	  0.1320	  8.2400	   8.240	  49.295
  986	  0.1320	  8.2487	   8.249	  49.345
  987	  0.1320	  8.2562	   8.256	  49.395
  988	  0.1324	  8.2650	   8.265	  49.445
  989	  0.1328	  8.2737	   8.274	  49.495
  990	  0.1328	  8.2825	   8.283	  49.545
  991	  0.1328	  8.2900	   8.290	  49.595
  992	  0.1328	  8.2987	   8.299	  49.645
  993	  0.1328	  8.3062	   8.306	  49.695
  994	  0.1328	  8.3150	   8.315	  49.745
  995	  0.1336	  8.3237	   8.324	  49.795
  996	  0.1336	  8.3313	   8.331	  49.845
  997	  0.1336	  8.3400	   8.340	  49.895
  998	  0.1336	  8.3488	   8.349	  49.945
  999	  0.1336	  8.3562	   8.356	  49.995
 1000	  0.1340	  8.3650	   8.365	  50.045
 1001	  0.1336	  8.3737	   8.374	  50.095
 1002	  0.1336	  8.3812	   8.381	  50.145
 1003	  0.1348	  8.3900	   8.390	  50.195
 1004	  0.1340	  8.3987	   8.399	  50.245
 1005	  0.1344	  8.4062	   8.406	  50.295
 1006	  0.1348	  8.4150	   8.415	  50.345
 1007	  0.1344	  8.4237	   8.424	  50.395
 1008	  0.1348	  8.4325	   8.432	  50.445
 1009	  0.1348	  8.4400	   8.440	  50.495
 1010	  0.1352	  8.4487	   8.449	  50.545
 1011	  0.1352	  8.4563	   8.456	  50.595
 1012	  0.1352	  8.4650	   8.465	  50.645
 1013	  0.1356	  8.4738	   8.474	  50.695
 1014	  0.1360	  8.4825	   8.483	  50.745
 1015	  0.1360	  8.4900	   8.490	  50.795
 1016	  0.1356	  8.4987	   8.499	  50.845
 1017	  0.1356	  8.5075	   8.507	  50.895
 1018	  0.1360	  8.5162	   8.516	  50.945
 1019	  0.1360	  8.5237	   8.524	  50.995
 1020	  0.1364	  8.5325	   8.533	  51.045
 1021	  0.1360	  8.5413	   8.541	  51.095
 1022	  0.1360	  8.5487	   8.549	  51.145
 1023	  0.1368	  8.5575	   8.557	  51.195
 1024	  0.1368	  8.5662	   8.566	  51.245
 1025	  0.1364	  8.5737	   8.574	  51.295
 1026	  0.1368	  8.5825	   8.582	  51.345
 1027	  0.1372	  8.5900	   8.590	  51.395
 1028	  0.1372	  8.5988	   8.599	  51.445
 1029	  0.1376	  8.6075	   8.608	  51.495
 1030	  0.1376	  8.6150	   8.615	  51.545
 1031	  0.1372	  8.6237	   8.624	  51.595
 1032	  0.1372	  8.6325	   8.632	  51.645
 1033	  0.1380	  8.6412	   8.641	  51.695
 1034	  0.1376	  8.6487	   8.649	  51.745
 1035	  0.1376	  8.6575	   8.658	  51.795
 1036	  0.1372	  8.6663	   8.666	  51.845
 1037	  0.1372	  8.6737	   8.674	  51.895
 1038	  0.1368	  8.6825	   8.682	  51.945
 1039	  0.1372	  8.6912	   8.691	  51.995
 1040	  0.1372	  8.7000	   8.700	  52.045
 1041	  0.1380	  8.7075	   8.707	  52.095
 1042	  0.1384	  8.7162	   8.716	  52.145
 1043	  0.1388	  8.7250	   8.725	  52.195
 1044	  0.1380	  8.7325	   8.733	  52.245
 1045	  0.1380	  8.7413	   8.741	  52.295
 1046	  0.1388	  8.7487	   8.749	  52.345
 1047	  0.1392	  8.7575	   8.757	  52.395
 1048	  0.1380	  8.7662	   8.766	  52.445
 1049	  0.1376	  8.7750	   8.775	  52.495
 1050	  0.1380	  8.7825	   8.783	  52.545
 1051	  0.1384	  8.7913	   8.791	  52.595
 1052	  0.1388	  8.8000	   8.800	  52.645
 1053	  0.1388	  8.8075	   8.807	  52.695
 1054	  0.1392	  8.8162	   8.816	  52.745
 1055	  0.1392	  8.8250	   8.825	  52.795
 1056	  0.1396	  8.8325	   8.832	  52.845
 1057	  0.1392	  8.8412	   8.841	  52.895
 1058	  0.1396	  8.8500	   8.850	  52.945
 1059	  0.1392	  8.8575	   8.858	  52.995
 1060	  0.1400	  8.8663	   8.866	  53.045
 1061	  0.1392	  8.8750	   8.875	  53.095
 1062	  0.1396	  8.8825	   8.882	  53.145
 1063	  0.1404	  8.8912	   8.891	  53.195
 1064	  0.1408	  8.9000	   8.900	  53.245
 1065	  0.1404	  8.9075	   8.908	  53.295
 1066	  0.1408	  8.9163	   8.916	  53.345
 1067	  0.1404	  8.9250	   8.925	  53.395
 1068	  0.1408	  8.9325	   8.932	  53.445
 1069	  0.1404	  8.9412	   8.941	  53.495
 1070	  0.1408	  8.9500	   8.950	  53.545
 1071	  0.1408	  8.9587	   8.959	  53.595
 1072	  0.1408	  8.9662	   8.966	  53.645
 1073	  0.1416	  8.9750	   8.975	  53.695
 1074	  0.1420	  8.9837	   8.984	  53.745
 1075	  0.1416	  8.9913	   8.991	  53.795
 1076	  0.1420	  9.0000	   9.000	  53.845
 1077	  0.1420	  9.0087	   9.009	  53.895
 1078	  0.1420	  9.0162	   9.016	  53.945
 1079	  0.1424	  9.0250	   9.025	  53.995
 1080	  0.1424	  9.0337	   9.034	  54.045
 1081	  0.1424	  9.0413	   9.041	  54.095
 1082	  0.1424	  9.0500	   9.050	  54.145
 1083	  0.1424	  9.0588	   9.059	  54.195
 1084	  0.1424	  9.0662	   9.066	  54.245
 1085	  0.1428	  9.0750	   9.075	  54.295
 1086	  0.1420	  9.0837	   9.084	  54.345
 1087	  0.1420	  9.0925	   9.092	  54.395
 1088	  0.1416	  9.1000	   9.100	  54.445
 1089	  0.1424	  9.1087	   9.109	  54.495
 1090	  0.1424	  9.1175	   9.117	  54.545
 1091	  0.1424	  9.1250	   9.125	  54.595
 1092	  0.1420	  9.1337	   9.134	  54.645
 1093	  0.1432	  9.1425	   9.142	  54.695
 1094	  0.1424	  9.1500	   9.150	  54.745
 1095	  0.1424	  9.1587	   9.159	  54.795
 1096	  0.1428	  9.1663	   9.166	  54.845
 1097	  0.1432	  9.1750	   9.175	  54.895
 1098	  0.1432	  9.1838	   9.184	  54.945
 1099	  0.1436	  9.1925	   9.193	  54.995
 1100	  0.1436	  9.2000	   9.200	  55.045
 1101	  0.1432	  9.2087	   9.209	  55.095
 1102	  0.1432	  9.2175	   9.217	  55.145
 1103	  0.1432	  9.2262	   9.226	  55.195
 1104	  0.1436	  9.2337	   9.234	  55.245
 1105	  0.1436	  9.2425	   9.242	  55.295
 1106	  0.1440	  9.2500	   9.250	  55.345
